mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985743,2.86,9.897,2.968,1.819,0.674,0.202,0.156,0.156,0.156,0.478,0.387,0.442,10.774,2.698,1.171,0.736,0.184,0.156,0.156,0.157,0.568,0.338,0.171,10.199,2.694,1.402,0.713,0.188,0.156,0.156,0.156,0.506,0.329,0.248,10.005,2.992,1.772,0.677,0.203,0.156,0.156,0.156,0.488,0.399,0.418,9.985,2.706,1.525,0.702,0.19,0.156,0.156,0.157,0.485,0.325,0.295,9.969,3.025,1.863,0.671,0.204,0.156,0.156,0.156,0.485,0.402,0.466,10.548,2.508,1.627,0.718,0.171,0.156,0.156,0.156,0.562,0.337,0.34,14.684,14.643,14.295,14.77,14.216,14.856,14.684,52.772,44.841,45.549,52.975,46.375,54.354,47.706,0.156,0.156,0.511,0.604,0.57,0.516,0.554,0.507,0.578,0.436,0.359,0.361,0.435,0.369,0.451,0.413,120.879,93.518,98.357,120.809,101.798,125.371,105.446
2,9.301029995663981,3.09,8.24,3.051,1.857,0.627,0.232,0.156,0.156,0.156,0.478,0.559,0.499,10.029,2.475,1.277,0.728,0.18,0.156,0.156,0.156,0.707,0.366,0.225,8.835,2.63,1.474,0.683,0.203,0.156,0.156,0.156,0.549,0.415,0.307,8.554,3.008,1.815,0.639,0.225,0.156,0.156,0.158,0.514,0.543,0.475,8.326,2.736,1.582,0.659,0.216,0.158,0.158,0.156,0.488,0.449,0.356,8.36,3.114,1.9,0.625,0.233,0.158,0.156,0.156,0.491,0.582,0.525,8.808,2.964,1.568,0.66,0.222,0.156,0.156,0.156,0.583,0.489,0.248,13.147,13.781,12.939,13.377,12.644,13.374,13.34,46.102,40.785,40.139,46.717,40.281,47.835,44.568,0.156,0.156,0.44,0.592,0.524,0.459,0.488,0.438,0.49,0.512,0.432,0.424,0.511,0.431,0.533,0.44,105.925,86.254,87.334,106.797,88.966,110.679,98.846
3,6.214670164989233,2.96,338.593,60.322,2.216,0.844,0.15,0.151,0.151,0.151,0.947,0.072,0.451,325.73,13.14,1.52,0.957,0.039,0.151,0.151,0.158,0.877,0.003,0.21,331.55,29.128,1.761,0.915,0.08,0.151,0.151,0.151,0.909,0.016,0.285,337.502,57.74,2.179,0.849,0.145,0.151,0.151,0.151,0.941,0.066,0.436,334.128,37.497,1.882,0.895,0.1,0.151,0.151,0.151,0.923,0.027,0.326,338.888,63.843,2.268,0.837,0.158,0.151,0.151,0.151,0.948,0.081,0.473,320.095,36.844,2.158,0.891,0.103,0.151,0.151,0.151,0.846,0.027,0.426,401.131,340.39,362.439,397.42,373.508,405.0,359.097,21308.483,4795.141,10292.489,20348.474,13228.386,22549.189,12563.804,0.151,0.153,0.766,0.935,0.872,0.774,0.842,0.755,0.837,0.49,0.364,0.403,0.481,0.425,0.501,0.433,66963.794,11639.453,27661.683,63209.713,37185.579,72029.34,38372.288
4,7.920818753952375,1.97,14.004,2.487,1.662,0.771,0.137,0.151,0.151,0.151,0.475,0.398,0.328,14.841,1.949,1.004,0.834,0.11,0.151,0.152,0.152,0.534,0.237,0.117,14.479,2.053,1.244,0.815,0.115,0.151,0.152,0.151,0.508,0.267,0.183,14.072,2.476,1.619,0.775,0.136,0.151,0.152,0.152,0.479,0.394,0.31,14.315,2.131,1.363,0.804,0.12,0.151,0.151,0.151,0.496,0.289,0.221,13.978,2.566,1.704,0.766,0.141,0.151,0.151,0.152,0.473,0.424,0.343,16.518,2.537,1.267,0.813,0.125,0.151,0.152,0.151,0.661,0.401,0.187,18.153,17.794,17.775,18.167,17.809,18.248,20.322,62.227,45.782,50.285,61.631,52.915,64.055,66.059,0.151,0.152,0.657,0.751,0.722,0.662,0.706,0.649,0.719,0.4,0.296,0.319,0.394,0.335,0.413,0.416,138.246,92.614,105.033,136.205,112.294,143.414,139.495
6,7.823908740944319,8.96,11.295,2.756,2.294,0.691,0.169,0.156,0.156,0.156,0.546,0.457,0.468,11.474,2.029,1.663,0.757,0.134,0.156,0.156,0.156,0.572,0.248,0.197,11.332,2.198,1.884,0.735,0.143,0.157,0.156,0.157,0.554,0.299,0.324,11.325,2.709,2.273,0.695,0.166,0.156,0.156,0.156,0.549,0.449,0.47,11.284,2.329,1.978,0.724,0.149,0.156,0.156,0.157,0.548,0.33,0.358,11.323,2.825,2.358,0.686,0.171,0.156,0.156,0.156,0.548,0.483,0.499,12.686,2.482,2.095,0.735,0.144,0.156,0.156,0.156,0.697,0.366,0.277,16.345,15.166,15.414,16.306,15.591,16.506,17.263,63.361,45.739,50.401,62.569,53.21,65.349,63.266,0.156,0.156,0.537,0.635,0.603,0.542,0.586,0.529,0.602,0.49,0.339,0.392,0.489,0.412,0.51,0.447,151.114,99.627,112.745,148.588,120.789,157.281,146.496
7,7.2076083105017466,9.79,30.991,5.781,2.073,0.798,0.149,0.158,0.158,0.159,0.042,0.437,0.468,12.326,3.687,1.617,0.699,0.209,0.159,0.159,0.159,0.012,0.009,0.253,17.413,4.773,1.769,0.727,0.199,0.158,0.158,0.159,0.015,0.108,0.33,29.768,5.77,2.053,0.792,0.153,0.158,0.158,0.158,0.039,0.435,0.457,20.67,5.075,1.843,0.749,0.184,0.158,0.158,0.158,0.02,0.229,0.365,32.745,5.91,2.116,0.803,0.145,0.158,0.158,0.158,0.047,0.457,0.487,21.195,5.335,1.937,0.745,0.187,0.158,0.158,0.158,0.022,0.204,0.391,38.845,17.63,23.955,37.591,27.588,40.771,28.467,255.399,71.342,122.353,244.725,152.349,275.316,164.465,0.159,0.159,0.697,0.549,0.59,0.688,0.624,0.705,0.617,0.316,0.091,0.151,0.31,0.205,0.33,0.206,665.66,162.461,293.326,634.943,373.241,725.629,411.938
8,8.619788758288394,0.89,13.178,2.646,1.523,0.76,0.153,0.153,0.153,0.154,0.51,0.432,0.339,14.028,2.084,0.895,0.825,0.123,0.153,0.153,0.153,0.582,0.262,0.114,13.669,2.193,1.111,0.805,0.129,0.153,0.154,0.153,0.55,0.296,0.181,13.245,2.635,1.484,0.763,0.152,0.153,0.153,0.153,0.516,0.428,0.321,13.504,2.274,1.223,0.794,0.134,0.153,0.153,0.153,0.536,0.319,0.221,13.147,2.73,1.569,0.754,0.156,0.153,0.154,0.153,0.508,0.459,0.358,15.483,2.704,1.131,0.801,0.14,0.153,0.153,0.153,0.707,0.439,0.185,17.347,17.007,16.973,17.364,17.0,17.447,19.318,58.978,43.655,47.598,58.468,49.991,60.808,62.436,0.154,0.153,0.639,0.737,0.708,0.644,0.692,0.63,0.702,0.427,0.319,0.342,0.421,0.359,0.442,0.444,129.449,86.831,97.878,127.631,104.528,134.576,129.113
9,7.341988603342887,0.5,207.847,5.88,0.861,0.969,0.027,0.165,0.165,0.165,0.659,0.439,0.263,243.074,5.483,0.388,0.976,0.022,0.165,0.167,0.165,0.902,0.397,0.054,227.505,5.419,0.566,0.974,0.023,0.165,0.165,0.165,0.79,0.386,0.114,211.146,5.918,0.825,0.969,0.027,0.165,0.165,0.165,0.68,0.448,0.242,220.177,5.441,0.656,0.973,0.024,0.165,0.165,0.167,0.739,0.386,0.153,207.324,6.01,0.883,0.968,0.028,0.165,0.165,0.165,0.655,0.457,0.277,249.031,5.232,0.537,0.977,0.021,0.165,0.165,0.167,0.946,0.36,0.103,214.588,248.945,233.49,217.89,226.274,214.217,254.801,1406.006,1429.192,1364.678,1428.719,1345.983,1434.424,1439.55,0.165,0.166,0.953,0.965,0.962,0.954,0.96,0.952,0.966,0.453,0.451,0.43,0.456,0.426,0.463,0.47,2672.218,2195.38,2295.479,2677.544,2358.059,2749.32,2394.634
10,8.698970004336019,0.1,12.674,3.727,0.805,0.737,0.217,0.155,0.156,0.155,0.503,0.45,0.325,14.25,2.944,0.39,0.81,0.167,0.155,0.155,0.155,0.629,0.27,0.074,13.309,3.121,0.535,0.785,0.184,0.155,0.155,0.155,0.551,0.31,0.141,12.889,3.696,0.774,0.742,0.213,0.156,0.155,0.155,0.519,0.441,0.3,12.922,3.242,0.612,0.77,0.193,0.155,0.155,0.155,0.521,0.337,0.187,12.773,3.823,0.829,0.733,0.219,0.155,0.156,0.155,0.511,0.473,0.345,16.056,3.493,0.537,0.799,0.174,0.155,0.155,0.155,0.796,0.363,0.14,17.206,17.583,16.964,17.359,16.776,17.426,20.086,60.44,48.651,50.314,60.482,51.796,62.595,66.572,0.155,0.155,0.605,0.716,0.677,0.614,0.655,0.6,0.699,0.426,0.325,0.334,0.42,0.348,0.443,0.433,115.681,82.579,89.479,114.722,94.233,120.521,116.761
12,7.7447274948966935,0.59,197.646,10.032,0.852,0.948,0.048,0.154,0.154,0.155,0.474,0.496,0.427,185.53,10.687,0.644,0.942,0.054,0.154,0.154,0.154,0.418,0.548,0.231,192.347,10.068,0.686,0.947,0.05,0.154,0.154,0.154,0.449,0.475,0.274,195.811,10.183,0.856,0.947,0.049,0.154,0.155,0.155,0.465,0.513,0.432,195.443,9.846,0.709,0.949,0.048,0.154,0.154,0.154,0.464,0.453,0.296,197.603,10.141,0.874,0.947,0.049,0.154,0.154,0.154,0.473,0.511,0.448,177.99,10.281,0.731,0.942,0.054,0.154,0.154,0.154,0.387,0.39,0.314,208.529,196.861,203.102,206.85,205.998,208.618,189.003,2159.641,2109.137,2075.491,2170.223,2069.953,2185.424,1967.641,0.154,0.154,0.922,0.914,0.921,0.92,0.923,0.921,0.913,0.466,0.399,0.4,0.47,0.404,0.478,0.364,4057.461,3583.113,3607.665,4083.878,3640.701,4144.649,3495.203
