mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985743,3.64,10.844,2.07,1.825,0.736,0.14,0.156,0.156,0.157,0.45,0.433,0.46,12.515,1.761,1.092,0.814,0.115,0.156,0.157,0.157,0.595,0.314,0.162,11.481,1.794,1.374,0.784,0.122,0.156,0.156,0.156,0.502,0.326,0.252,11.069,2.078,1.765,0.742,0.139,0.156,0.156,0.156,0.468,0.439,0.433,11.063,1.826,1.52,0.768,0.127,0.156,0.156,0.156,0.467,0.333,0.303,10.954,2.116,1.862,0.734,0.142,0.156,0.156,0.157,0.459,0.457,0.494,11.406,2.029,1.452,0.766,0.136,0.156,0.156,0.157,0.515,0.45,0.243,14.74,15.368,14.649,14.911,14.408,14.932,14.887,46.024,37.631,38.844,46.201,39.786,47.511,42.65,0.156,0.156,0.604,0.721,0.676,0.613,0.652,0.6,0.649,0.448,0.357,0.36,0.447,0.368,0.47,0.402,101.744,77.068,81.804,101.703,84.892,105.595,91.138
2,9.301029995663981,2.62,7.554,3.016,2.498,0.578,0.231,0.156,0.158,0.156,0.526,0.404,0.35,8.566,2.497,1.925,0.659,0.192,0.156,0.156,0.156,0.681,0.306,0.235,7.792,2.605,2.107,0.623,0.208,0.158,0.156,0.156,0.561,0.301,0.249,7.767,2.97,2.478,0.588,0.225,0.156,0.156,0.156,0.556,0.386,0.342,7.467,2.705,2.198,0.604,0.219,0.156,0.156,0.158,0.515,0.322,0.266,7.638,3.075,2.571,0.575,0.231,0.158,0.156,0.156,0.538,0.415,0.371,8.247,2.82,2.152,0.624,0.213,0.156,0.156,0.158,0.634,0.438,0.159,13.069,12.989,12.503,13.214,12.37,13.284,13.219,49.191,42.693,42.195,49.67,42.557,51.026,47.074,0.157,0.156,0.367,0.489,0.435,0.382,0.405,0.362,0.436,0.427,0.408,0.371,0.428,0.367,0.441,0.41,119.18,96.87,97.45,120.038,99.323,124.685,110.343
3,6.214670164989233,4.14,371.973,7.895,1.654,0.975,0.021,0.151,0.151,0.151,0.892,0.498,0.501,392.798,5.805,1.024,0.983,0.015,0.151,0.151,0.151,0.996,0.246,0.193,382.676,6.745,1.231,0.98,0.017,0.151,0.151,0.151,0.945,0.348,0.277,373.852,7.744,1.621,0.976,0.02,0.151,0.151,0.151,0.901,0.478,0.482,378.358,7.158,1.341,0.978,0.019,0.151,0.151,0.151,0.923,0.398,0.328,371.839,7.952,1.704,0.975,0.021,0.151,0.151,0.151,0.891,0.506,0.533,393.484,6.392,1.33,0.981,0.016,0.151,0.151,0.151,1.0,0.297,0.319,381.523,399.627,390.653,383.216,386.857,381.495,401.206,3565.201,2688.363,3060.715,3513.552,3225.274,3604.057,3047.068,0.151,0.151,0.962,0.974,0.969,0.963,0.967,0.962,0.971,0.63,0.478,0.523,0.62,0.55,0.643,0.539,8804.418,5423.269,6629.131,8589.306,7244.278,9024.092,6794.07
4,7.920818753952375,7.86,233.259,6.247,2.333,0.965,0.026,0.151,0.151,0.151,0.645,0.351,0.432,213.445,4.886,1.801,0.97,0.022,0.151,0.151,0.151,0.541,0.192,0.255,222.564,5.578,1.925,0.967,0.024,0.151,0.152,0.153,0.588,0.261,0.295,231.446,6.113,2.32,0.965,0.025,0.151,0.151,0.151,0.635,0.335,0.428,226.612,5.868,2.004,0.966,0.025,0.151,0.151,0.151,0.609,0.295,0.32,233.559,6.238,2.404,0.964,0.026,0.151,0.151,0.152,0.647,0.353,0.459,206.415,4.937,2.438,0.966,0.023,0.151,0.151,0.151,0.506,0.213,0.458,241.839,220.131,230.067,239.879,234.484,242.201,213.79,2015.881,1436.033,1680.693,1966.071,1795.71,2033.43,1534.308,0.151,0.151,0.947,0.954,0.951,0.947,0.95,0.946,0.948,0.476,0.329,0.381,0.466,0.408,0.486,0.392,5657.246,3534.206,4300.789,5488.623,4695.279,5778.244,4232.514
6,7.823908740944319,8.47,10.792,3.012,2.254,0.672,0.188,0.156,0.16,0.156,0.568,0.446,0.478,11.06,2.08,1.705,0.745,0.14,0.156,0.157,0.156,0.61,0.232,0.261,10.897,2.362,1.868,0.72,0.156,0.156,0.156,0.156,0.587,0.281,0.341,10.826,2.952,2.235,0.676,0.184,0.156,0.16,0.157,0.573,0.432,0.479,10.836,2.53,1.949,0.708,0.165,0.157,0.156,0.156,0.579,0.318,0.363,10.81,3.085,2.317,0.667,0.19,0.156,0.157,0.16,0.57,0.468,0.51,12.074,2.611,2.14,0.718,0.155,0.156,0.156,0.156,0.724,0.377,0.359,16.059,14.846,15.127,16.012,15.315,16.211,16.825,63.626,45.418,50.505,62.746,53.471,65.535,62.949,0.157,0.156,0.508,0.618,0.581,0.514,0.561,0.5,0.576,0.498,0.368,0.403,0.494,0.42,0.516,0.487,152.963,99.5,113.71,150.175,122.229,158.998,147.237
7,7.2076083105017466,0.76,352.353,3.018,2.652,0.984,0.008,0.158,0.158,0.158,0.899,0.46,0.503,369.902,2.232,1.924,0.989,0.006,0.158,0.159,0.158,0.991,0.265,0.222,360.244,2.458,2.187,0.987,0.007,0.158,0.159,0.158,0.939,0.304,0.328,354.537,2.974,2.612,0.984,0.008,0.158,0.159,0.163,0.91,0.46,0.48,356.206,2.599,2.307,0.986,0.007,0.158,0.158,0.158,0.918,0.329,0.373,353.011,3.089,2.708,0.984,0.009,0.158,0.158,0.158,0.902,0.494,0.519,367.653,2.662,2.281,0.987,0.007,0.158,0.159,0.158,0.979,0.385,0.268,358.024,374.058,364.889,360.122,361.112,358.808,372.596,2006.004,1541.677,1678.482,1988.078,1753.774,2054.783,1823.514,0.158,0.159,0.976,0.983,0.981,0.977,0.98,0.976,0.98,0.62,0.493,0.524,0.617,0.54,0.638,0.544,5184.622,3504.331,3979.388,5101.868,4251.239,5366.521,4428.865
8,8.619788758288394,5.96,13.252,2.657,1.398,0.766,0.154,0.153,0.153,0.153,0.488,0.413,0.346,14.033,2.083,0.819,0.829,0.123,0.154,0.154,0.153,0.55,0.249,0.117,13.697,2.192,1.017,0.81,0.13,0.153,0.153,0.153,0.522,0.28,0.184,13.316,2.645,1.363,0.769,0.153,0.153,0.153,0.154,0.493,0.409,0.328,13.544,2.275,1.12,0.8,0.134,0.153,0.153,0.153,0.51,0.303,0.224,13.228,2.743,1.441,0.76,0.158,0.153,0.153,0.153,0.487,0.44,0.366,15.615,2.684,1.04,0.807,0.139,0.153,0.153,0.153,0.679,0.412,0.191,17.308,16.936,16.906,17.324,16.938,17.412,19.339,57.459,42.439,46.189,56.969,48.517,59.298,60.937,0.153,0.154,0.649,0.743,0.715,0.653,0.699,0.64,0.711,0.416,0.305,0.329,0.41,0.346,0.431,0.428,124.007,83.324,93.639,122.284,99.945,128.997,123.847
9,7.341988603342887,4.14,101.888,5.27,1.663,0.936,0.048,0.165,0.165,0.165,0.161,0.455,0.489,101.751,5.222,1.204,0.941,0.048,0.165,0.165,0.165,0.161,0.464,0.255,96.396,5.081,1.382,0.937,0.049,0.165,0.165,0.165,0.145,0.437,0.337,103.224,5.311,1.628,0.937,0.048,0.165,0.165,0.165,0.165,0.463,0.469,95.165,5.056,1.473,0.936,0.05,0.165,0.165,0.167,0.141,0.431,0.382,104.507,5.345,1.681,0.937,0.048,0.165,0.165,0.165,0.169,0.466,0.5,71.232,6.322,1.515,0.901,0.08,0.165,0.165,0.165,0.08,0.672,0.405,108.821,108.177,102.859,110.163,101.693,111.533,79.069,715.168,660.157,630.051,724.923,628.685,743.252,567.806,0.165,0.165,0.904,0.911,0.906,0.906,0.904,0.906,0.851,0.369,0.293,0.306,0.366,0.318,0.378,0.386,1717.118,1408.059,1409.973,1727.606,1438.819,1793.843,1328.997
10,8.698970004336019,0.69,11.486,4.218,0.712,0.7,0.257,0.155,0.155,0.156,0.495,0.469,0.235,12.912,3.368,0.296,0.779,0.203,0.155,0.155,0.155,0.617,0.292,0.041,12.071,3.559,0.445,0.751,0.221,0.155,0.156,0.155,0.542,0.33,0.092,11.677,4.185,0.68,0.706,0.253,0.155,0.155,0.159,0.511,0.461,0.215,11.723,3.692,0.523,0.736,0.232,0.155,0.155,0.155,0.513,0.357,0.127,11.571,4.323,0.734,0.696,0.26,0.155,0.155,0.155,0.502,0.492,0.25,14.552,3.93,0.428,0.77,0.208,0.156,0.156,0.157,0.779,0.38,0.086,16.416,16.576,16.075,16.542,15.938,16.627,18.91,59.628,48.308,49.913,59.652,51.343,61.682,65.102,0.155,0.155,0.55,0.668,0.626,0.559,0.603,0.544,0.654,0.4,0.317,0.322,0.395,0.333,0.415,0.415,110.522,77.774,85.092,109.409,89.926,115.024,108.513
12,7.7447274948966935,7.99,436.081,107.711,90.605,0.687,0.17,0.154,0.154,0.154,0.58,0.26,0.302,473.115,103.079,55.603,0.749,0.163,0.154,0.154,0.154,0.686,0.208,0.053,469.373,99.572,65.784,0.739,0.157,0.154,0.154,0.154,0.674,0.191,0.077,437.652,106.798,90.069,0.69,0.168,0.154,0.155,0.154,0.585,0.276,0.324,463.683,98.674,72.579,0.73,0.155,0.154,0.154,0.154,0.657,0.193,0.102,426.65,112.678,92.48,0.675,0.178,0.154,0.154,0.154,0.555,0.256,0.274,455.475,87.486,63.344,0.751,0.144,0.154,0.154,0.154,0.632,0.138,0.074,634.397,631.797,634.729,634.518,634.936,631.809,606.305,96240.987,80806.139,84163.69,95778.316,86568.593,97951.632,74240.823,0.154,0.154,0.531,0.623,0.609,0.535,0.595,0.513,0.627,0.381,0.315,0.314,0.395,0.317,0.362,0.282,4352652.775,2793082.991,3159288.866,4306264.781,3407930.169,4544515.002,2598947.21
