mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985743,8.17,129.605,7.348,1.817,0.934,0.053,0.156,0.156,0.157,0.191,0.385,0.395,157.482,6.668,1.272,0.952,0.04,0.156,0.156,0.156,0.283,0.306,0.198,141.123,6.793,1.433,0.945,0.045,0.156,0.156,0.156,0.227,0.319,0.248,133.006,7.335,1.797,0.936,0.052,0.156,0.156,0.156,0.202,0.382,0.389,134.499,6.893,1.517,0.941,0.048,0.156,0.157,0.156,0.206,0.331,0.275,131.634,7.426,1.847,0.934,0.053,0.156,0.156,0.156,0.197,0.394,0.408,171.784,7.086,1.496,0.952,0.039,0.156,0.156,0.156,0.336,0.342,0.267,138.769,165.421,149.35,142.138,142.908,140.907,180.366,1201.069,1258.836,1170.669,1227.842,1141.481,1234.269,1484.86,0.156,0.156,0.901,0.928,0.917,0.904,0.912,0.901,0.929,0.324,0.262,0.265,0.324,0.271,0.333,0.315,3069.741,2759.969,2693.94,3123.205,2690.297,3180.25,3486.584
2,9.301029995663981,2.16,109.763,7.378,2.865,0.915,0.061,0.156,0.156,0.156,0.158,0.487,0.368,56.696,8.132,2.293,0.845,0.121,0.156,0.156,0.156,0.042,0.497,0.243,76.627,7.479,2.469,0.885,0.086,0.156,0.156,0.158,0.077,0.473,0.283,105.073,7.577,2.826,0.91,0.066,0.156,0.156,0.156,0.145,0.512,0.361,87.2,7.206,2.571,0.899,0.074,0.156,0.156,0.161,0.1,0.452,0.304,112.257,7.49,2.924,0.915,0.061,0.156,0.156,0.156,0.165,0.504,0.382,72.607,8.035,2.203,0.876,0.097,0.156,0.156,0.156,0.069,0.587,0.177,120.006,67.122,86.575,115.475,96.977,122.671,82.845,1145.473,609.744,780.723,1114.417,871.089,1190.965,761.053,0.156,0.156,0.872,0.767,0.828,0.865,0.849,0.873,0.815,0.338,0.261,0.278,0.339,0.285,0.351,0.278,3585.749,1734.273,2282.082,3479.417,2583.757,3772.134,2129.255
3,6.214670164989233,0.52,16.34,2.043,1.335,0.829,0.104,0.151,0.151,0.151,0.461,0.419,0.352,17.519,1.379,0.713,0.893,0.07,0.151,0.151,0.151,0.532,0.197,0.097,17.058,1.58,0.943,0.871,0.081,0.151,0.151,0.151,0.503,0.257,0.173,16.416,2.016,1.297,0.832,0.102,0.151,0.151,0.151,0.465,0.411,0.331,16.84,1.69,1.057,0.86,0.086,0.151,0.154,0.151,0.49,0.29,0.219,16.276,2.107,1.373,0.824,0.107,0.151,0.151,0.151,0.457,0.447,0.372,19.255,1.98,0.936,0.868,0.089,0.151,0.151,0.151,0.643,0.406,0.165,19.718,19.611,19.582,19.728,19.587,19.757,22.171,57.927,37.634,44.532,56.994,48.041,59.548,57.994,0.151,0.151,0.743,0.84,0.807,0.748,0.79,0.736,0.803,0.411,0.275,0.311,0.402,0.333,0.425,0.405,122.218,74.474,89.533,119.635,97.704,126.413,115.842
4,7.920818753952375,4.49,22.745,9.4,3.39,0.64,0.265,0.152,0.151,0.151,0.03,0.528,0.463,11.419,5.168,2.403,0.601,0.272,0.151,0.151,0.151,0.349,0.002,0.112,12.785,8.666,2.818,0.527,0.357,0.151,0.152,0.152,0.027,0.022,0.312,21.83,9.457,3.335,0.631,0.273,0.151,0.151,0.152,0.028,0.534,0.44,14.871,9.284,2.983,0.548,0.342,0.151,0.151,0.152,0.018,0.136,0.36,24.116,9.365,3.449,0.653,0.254,0.151,0.151,0.155,0.033,0.525,0.472,15.085,10.666,2.981,0.525,0.371,0.155,0.151,0.152,0.017,0.214,0.32,35.535,18.99,24.27,34.622,27.138,36.93,28.732,322.776,98.871,171.256,310.784,210.127,341.324,237.656,0.151,0.151,0.46,0.402,0.326,0.446,0.335,0.48,0.344,0.34,0.154,0.12,0.334,0.171,0.344,0.184,1083.119,259.663,507.803,1033.938,649.155,1157.177,745.997
6,7.823908740944319,1.6,114.56,5.587,1.627,0.941,0.046,0.156,0.156,0.157,0.203,0.384,0.369,102.253,4.93,1.144,0.944,0.046,0.156,0.156,0.156,0.161,0.304,0.188,112.307,5.035,1.329,0.946,0.042,0.156,0.156,0.156,0.195,0.316,0.254,112.223,5.574,1.59,0.94,0.047,0.156,0.156,0.156,0.194,0.382,0.353,115.859,5.125,1.422,0.947,0.042,0.156,0.157,0.156,0.207,0.327,0.29,112.492,5.696,1.648,0.939,0.048,0.156,0.156,0.156,0.195,0.398,0.376,90.671,5.61,1.266,0.93,0.058,0.156,0.156,0.156,0.127,0.387,0.22,121.774,108.327,118.671,119.387,122.407,119.836,97.547,835.565,626.737,721.446,812.897,765.853,835.525,630.544,0.156,0.156,0.911,0.916,0.92,0.91,0.92,0.908,0.894,0.319,0.218,0.255,0.31,0.275,0.323,0.245,1998.765,1311.934,1591.743,1927.181,1732.602,2011.326,1371.999
7,7.2076083105017466,4.3,42.493,8.114,2.858,0.795,0.152,0.158,0.158,0.158,0.03,0.506,0.439,9.443,7.242,2.047,0.504,0.387,0.158,0.158,0.158,0.004,0.006,0.212,19.172,7.987,2.289,0.651,0.271,0.159,0.158,0.158,0.006,0.477,0.278,40.408,8.094,2.817,0.787,0.158,0.158,0.159,0.158,0.027,0.504,0.422,25.004,8.058,2.42,0.705,0.227,0.158,0.158,0.158,0.011,0.503,0.315,45.391,8.105,2.939,0.804,0.144,0.158,0.158,0.158,0.035,0.504,0.461,23.815,8.832,2.353,0.68,0.252,0.158,0.158,0.159,0.01,0.609,0.283,53.466,18.732,29.448,51.318,35.482,56.434,35.001,489.45,102.54,215.3,463.687,281.496,525.112,287.169,0.158,0.158,0.692,0.336,0.477,0.681,0.557,0.706,0.521,0.325,0.074,0.254,0.318,0.276,0.333,0.301,1528.447,261.268,595.301,1436.353,804.559,1662.814,817.149
8,8.619788758288394,6.6,13.658,2.791,1.126,0.777,0.159,0.153,0.154,0.153,0.495,0.436,0.328,14.349,2.196,0.632,0.835,0.128,0.153,0.154,0.154,0.551,0.265,0.104,14.042,2.315,0.805,0.818,0.135,0.153,0.153,0.154,0.525,0.299,0.17,13.715,2.778,1.095,0.78,0.158,0.153,0.153,0.154,0.499,0.432,0.31,13.906,2.4,0.893,0.809,0.14,0.153,0.154,0.157,0.513,0.323,0.209,13.639,2.879,1.161,0.772,0.163,0.153,0.153,0.154,0.493,0.463,0.348,15.965,2.834,0.812,0.814,0.145,0.153,0.153,0.154,0.68,0.44,0.171,17.575,17.178,17.162,17.589,17.199,17.679,19.612,56.644,41.977,45.665,56.164,47.94,58.436,60.514,0.154,0.154,0.666,0.753,0.727,0.67,0.713,0.657,0.721,0.42,0.307,0.331,0.414,0.348,0.435,0.43,117.147,79.084,88.982,115.472,94.947,121.69,116.869
9,7.341988603342887,1.02,7.265,2.993,0.628,0.667,0.275,0.167,0.165,0.165,0.571,0.474,0.281,6.831,2.493,0.242,0.714,0.261,0.165,0.165,0.165,0.508,0.312,0.04,6.762,2.606,0.379,0.694,0.267,0.165,0.165,0.165,0.496,0.351,0.101,7.284,2.977,0.6,0.671,0.274,0.165,0.165,0.165,0.574,0.468,0.255,6.795,2.683,0.451,0.684,0.27,0.167,0.167,0.165,0.5,0.377,0.145,7.394,3.055,0.65,0.666,0.275,0.165,0.165,0.165,0.591,0.493,0.3,7.446,3.18,0.387,0.676,0.289,0.165,0.165,0.165,0.604,0.5,0.101,10.886,9.567,9.747,10.862,9.928,11.099,11.012,28.183,19.288,21.17,27.85,22.501,29.383,27.784,0.166,0.165,0.501,0.571,0.541,0.506,0.527,0.499,0.514,0.442,0.287,0.316,0.432,0.34,0.461,0.402,52.72,32.976,37.593,51.734,40.649,55.169,47.949
10,8.698970004336019,5.4,86.371,2.575,0.988,0.96,0.029,0.156,0.159,0.155,0.144,0.388,0.269,90.893,1.866,0.605,0.974,0.02,0.155,0.155,0.155,0.159,0.188,0.093,76.495,2.084,0.751,0.964,0.026,0.155,0.159,0.156,0.113,0.247,0.148,89.983,2.532,0.959,0.963,0.027,0.155,0.155,0.155,0.156,0.372,0.252,72.571,2.206,0.824,0.96,0.029,0.155,0.155,0.155,0.101,0.283,0.181,92.451,2.633,1.005,0.962,0.027,0.155,0.156,0.155,0.165,0.404,0.279,59.322,2.433,0.748,0.949,0.039,0.155,0.155,0.155,0.068,0.324,0.143,89.934,93.364,79.33,93.474,75.602,96.089,62.502,310.218,225.741,218.388,316.554,221.756,339.005,190.495,0.157,0.155,0.941,0.96,0.946,0.944,0.94,0.943,0.924,0.267,0.147,0.169,0.26,0.189,0.282,0.178,619.769,421.77,417.403,628.513,429.339,679.726,360.921
12,7.7447274948966935,6.3,16.651,2.54,1.0,0.825,0.126,0.154,0.154,0.154,0.523,0.396,0.27,17.067,1.837,0.742,0.869,0.094,0.154,0.154,0.154,0.555,0.202,0.149,16.959,2.028,0.756,0.859,0.103,0.154,0.154,0.154,0.545,0.248,0.155,16.653,2.497,1.016,0.826,0.124,0.154,0.154,0.154,0.524,0.382,0.28,16.907,2.149,0.772,0.853,0.108,0.154,0.154,0.155,0.541,0.28,0.162,16.63,2.62,1.035,0.82,0.129,0.154,0.154,0.154,0.522,0.422,0.289,19.228,2.539,0.665,0.857,0.113,0.154,0.155,0.154,0.7,0.379,0.119,20.19,19.646,19.743,20.166,19.828,20.285,22.432,61.47,45.377,48.749,61.038,51.044,63.502,63.288,0.154,0.154,0.737,0.803,0.788,0.739,0.779,0.73,0.786,0.396,0.302,0.316,0.395,0.327,0.411,0.399,123.932,88.284,94.5,123.447,98.927,128.899,118.177
