mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985743,3.64,10.844,2.07,1.825,0.736,0.14,0.156,0.156,0.157,0.45,0.433,0.46,12.515,1.761,1.092,0.814,0.115,0.156,0.157,0.157,0.595,0.314,0.162,11.481,1.794,1.374,0.784,0.122,0.156,0.156,0.156,0.502,0.326,0.252,11.069,2.078,1.765,0.742,0.139,0.156,0.156,0.156,0.468,0.439,0.433,11.063,1.826,1.52,0.768,0.127,0.156,0.156,0.156,0.467,0.333,0.303,10.954,2.116,1.862,0.734,0.142,0.156,0.156,0.157,0.459,0.457,0.494,11.406,2.029,1.452,0.766,0.136,0.156,0.156,0.157,0.515,0.45,0.243,14.74,15.368,14.649,14.911,14.408,14.932,14.887,46.024,37.631,38.844,46.201,39.786,47.511,42.65,0.156,0.156,0.604,0.721,0.676,0.613,0.652,0.6,0.649,0.448,0.357,0.36,0.447,0.368,0.47,0.402,101.744,77.068,81.804,101.703,84.892,105.595,91.138
2,9.301029995663981,5.45,7.843,3.16,2.356,0.587,0.237,0.156,0.156,0.158,0.512,0.382,0.37,9.364,2.601,1.743,0.683,0.19,0.156,0.156,0.156,0.723,0.319,0.23,8.338,2.758,1.934,0.64,0.212,0.158,0.156,0.156,0.574,0.332,0.262,8.1,3.128,2.316,0.598,0.231,0.156,0.156,0.156,0.545,0.391,0.365,7.907,2.857,2.044,0.617,0.223,0.156,0.156,0.156,0.517,0.337,0.284,7.937,3.225,2.416,0.585,0.238,0.156,0.158,0.156,0.525,0.399,0.393,8.665,2.699,2.188,0.639,0.199,0.156,0.156,0.156,0.634,0.419,0.163,13.358,13.708,13.029,13.545,12.808,13.578,13.552,50.698,45.211,44.451,51.348,44.594,52.565,48.256,0.157,0.156,0.381,0.525,0.46,0.397,0.426,0.377,0.459,0.422,0.424,0.39,0.433,0.379,0.439,0.406,122.43,101.371,101.949,123.587,103.581,127.985,112.99
3,6.214670164989233,5.86,176.131,95.914,3.633,0.639,0.348,0.151,0.151,0.151,0.407,0.192,0.415,232.767,93.574,2.637,0.708,0.284,0.151,0.151,0.151,0.71,0.18,0.215,208.113,99.103,2.959,0.671,0.32,0.151,0.151,0.151,0.569,0.21,0.271,180.601,94.616,3.584,0.648,0.339,0.151,0.151,0.151,0.427,0.184,0.405,196.976,100.468,3.131,0.655,0.334,0.151,0.151,0.151,0.511,0.219,0.304,174.464,93.849,3.715,0.641,0.345,0.151,0.151,0.151,0.398,0.18,0.436,228.83,82.32,3.24,0.728,0.262,0.151,0.151,0.158,0.685,0.133,0.335,275.679,328.978,310.175,278.801,300.576,272.028,314.39,17881.9,22641.682,21533.697,18074.201,20721.21,17370.156,19845.404,0.151,0.151,0.48,0.561,0.506,0.481,0.484,0.48,0.592,0.338,0.368,0.35,0.339,0.345,0.338,0.384,79537.166,80416.087,82868.959,79601.828,82991.598,78472.858,81197.127
4,7.920818753952375,0.81,8.576,4.39,2.434,0.557,0.285,0.151,0.151,0.151,0.57,0.498,0.411,8.874,3.311,1.917,0.629,0.235,0.151,0.151,0.151,0.633,0.247,0.243,8.685,3.723,2.019,0.602,0.258,0.151,0.152,0.151,0.595,0.347,0.277,8.598,4.327,2.426,0.56,0.282,0.151,0.152,0.151,0.575,0.475,0.408,8.632,3.907,2.093,0.59,0.267,0.151,0.151,0.152,0.583,0.393,0.301,8.58,4.463,2.51,0.552,0.287,0.151,0.151,0.151,0.571,0.508,0.437,9.737,3.952,2.485,0.602,0.244,0.151,0.151,0.151,0.755,0.381,0.407,15.4,14.103,14.427,15.351,14.632,15.553,16.173,69.202,52.748,57.382,68.558,59.972,71.031,72.487,0.151,0.151,0.335,0.444,0.403,0.34,0.385,0.327,0.403,0.493,0.374,0.406,0.486,0.425,0.505,0.514,176.224,123.189,137.082,174.164,145.199,182.703,184.259
6,7.823908740944319,1.35,69.022,6.47,1.719,0.894,0.084,0.156,0.156,0.157,0.136,0.439,0.528,42.301,6.024,1.085,0.856,0.122,0.156,0.156,0.156,0.052,0.358,0.214,52.939,6.151,1.287,0.877,0.102,0.156,0.156,0.156,0.081,0.397,0.3,66.821,6.47,1.682,0.891,0.086,0.156,0.156,0.157,0.127,0.439,0.506,58.111,6.215,1.398,0.884,0.095,0.156,0.156,0.156,0.097,0.408,0.353,70.134,6.526,1.772,0.894,0.083,0.156,0.156,0.156,0.14,0.445,0.56,43.889,6.647,1.537,0.843,0.128,0.156,0.156,0.156,0.056,0.46,0.423,77.212,49.41,60.377,74.972,65.724,78.432,52.072,576.393,307.248,401.687,555.573,451.1,593.505,369.382,0.156,0.156,0.841,0.784,0.815,0.837,0.826,0.841,0.764,0.367,0.208,0.259,0.358,0.286,0.382,0.313,1421.467,633.199,881.281,1357.604,1021.793,1482.834,869.81
7,7.2076083105017466,0.53,9.838,2.816,2.349,0.656,0.188,0.158,0.158,0.163,0.561,0.48,0.443,9.651,2.123,1.623,0.72,0.158,0.158,0.159,0.158,0.547,0.267,0.199,9.734,2.285,1.845,0.702,0.165,0.158,0.158,0.163,0.55,0.308,0.27,9.813,2.787,2.311,0.658,0.187,0.158,0.158,0.158,0.559,0.47,0.427,9.779,2.393,1.963,0.692,0.169,0.158,0.159,0.158,0.554,0.339,0.309,9.835,2.901,2.419,0.649,0.191,0.158,0.158,0.158,0.562,0.512,0.469,10.693,2.708,1.95,0.697,0.176,0.158,0.158,0.158,0.667,0.422,0.277,15.003,13.396,13.863,14.911,14.136,15.154,15.351,57.426,39.592,44.412,56.468,47.304,59.335,55.092,0.16,0.159,0.484,0.581,0.553,0.487,0.538,0.473,0.545,0.495,0.338,0.376,0.486,0.4,0.514,0.455,137.5,86.232,99.305,134.584,107.394,143.497,126.914
8,8.619788758288394,5.32,13.609,2.661,1.448,0.768,0.15,0.153,0.153,0.153,0.5,0.413,0.344,14.345,2.089,0.852,0.83,0.121,0.153,0.153,0.153,0.557,0.248,0.116,14.015,2.199,1.062,0.811,0.127,0.153,0.153,0.153,0.53,0.28,0.185,13.674,2.648,1.409,0.771,0.149,0.154,0.153,0.153,0.505,0.408,0.324,13.868,2.282,1.169,0.801,0.132,0.153,0.153,0.153,0.519,0.303,0.225,13.593,2.745,1.489,0.763,0.154,0.153,0.154,0.153,0.499,0.439,0.362,15.96,2.693,1.066,0.809,0.137,0.153,0.153,0.153,0.688,0.411,0.185,17.718,17.287,17.277,17.731,17.319,17.827,19.719,59.769,43.977,48.044,59.208,50.526,61.637,62.866,0.153,0.153,0.652,0.745,0.717,0.657,0.701,0.644,0.714,0.419,0.307,0.331,0.412,0.349,0.433,0.428,129.916,86.806,98.055,127.961,104.835,135.011,128.397
9,7.341988603342887,4.14,101.888,5.27,1.663,0.936,0.048,0.165,0.165,0.165,0.161,0.455,0.489,101.751,5.222,1.204,0.941,0.048,0.165,0.165,0.165,0.161,0.464,0.255,96.396,5.081,1.382,0.937,0.049,0.165,0.165,0.165,0.145,0.437,0.337,103.224,5.311,1.628,0.937,0.048,0.165,0.165,0.165,0.165,0.463,0.469,95.165,5.056,1.473,0.936,0.05,0.165,0.165,0.167,0.141,0.431,0.382,104.507,5.345,1.681,0.937,0.048,0.165,0.165,0.165,0.169,0.466,0.5,71.232,6.322,1.515,0.901,0.08,0.165,0.165,0.165,0.08,0.672,0.405,108.821,108.177,102.859,110.163,101.693,111.533,79.069,715.168,660.157,630.051,724.923,628.685,743.252,567.806,0.165,0.165,0.904,0.911,0.906,0.906,0.904,0.906,0.851,0.369,0.293,0.306,0.366,0.318,0.378,0.386,1717.118,1408.059,1409.973,1727.606,1438.819,1793.843,1328.997
10,8.698970004336019,5.18,12.958,2.629,1.45,0.761,0.154,0.155,0.155,0.155,0.492,0.419,0.358,14.758,2.01,0.97,0.832,0.113,0.155,0.156,0.155,0.634,0.229,0.155,13.68,2.171,1.112,0.806,0.128,0.155,0.155,0.155,0.546,0.275,0.207,13.205,2.598,1.421,0.767,0.151,0.155,0.155,0.155,0.51,0.406,0.343,13.235,2.273,1.196,0.792,0.136,0.155,0.159,0.155,0.512,0.306,0.241,13.074,2.693,1.491,0.758,0.156,0.155,0.155,0.155,0.501,0.44,0.379,16.587,2.522,1.226,0.816,0.124,0.155,0.156,0.155,0.799,0.353,0.242,17.037,17.738,16.963,17.225,16.704,17.259,20.334,56.666,45.924,47.326,56.777,48.626,58.724,65.252,0.155,0.155,0.641,0.748,0.71,0.65,0.689,0.636,0.724,0.423,0.339,0.343,0.42,0.353,0.44,0.465,123.101,92.43,97.317,122.777,101.301,128.492,136.863
12,7.7447274948966935,0.59,197.646,10.032,0.852,0.948,0.048,0.154,0.154,0.155,0.474,0.496,0.427,185.53,10.687,0.644,0.942,0.054,0.154,0.154,0.154,0.418,0.548,0.231,192.347,10.068,0.686,0.947,0.05,0.154,0.154,0.154,0.449,0.475,0.274,195.811,10.183,0.856,0.947,0.049,0.154,0.155,0.155,0.465,0.513,0.432,195.443,9.846,0.709,0.949,0.048,0.154,0.154,0.154,0.464,0.453,0.296,197.603,10.141,0.874,0.947,0.049,0.154,0.154,0.154,0.473,0.511,0.448,177.99,10.281,0.731,0.942,0.054,0.154,0.154,0.154,0.387,0.39,0.314,208.529,196.861,203.102,206.85,205.998,208.618,189.003,2159.641,2109.137,2075.491,2170.223,2069.953,2185.424,1967.641,0.154,0.154,0.922,0.914,0.921,0.92,0.923,0.921,0.913,0.466,0.399,0.4,0.47,0.404,0.478,0.364,4057.461,3583.113,3607.665,4083.878,3640.701,4144.649,3495.203
