mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985743,3.82,259.226,3.046,2.01,0.981,0.012,0.156,0.156,0.156,0.881,0.424,0.387,255.491,2.113,1.329,0.987,0.008,0.156,0.156,0.157,0.856,0.186,0.16,258.787,2.373,1.57,0.985,0.009,0.156,0.156,0.156,0.878,0.235,0.234,258.243,2.982,1.976,0.981,0.011,0.156,0.157,0.156,0.874,0.402,0.375,260.18,2.546,1.687,0.984,0.01,0.156,0.157,0.157,0.888,0.277,0.272,258.938,3.12,2.057,0.98,0.012,0.156,0.156,0.156,0.879,0.447,0.407,275.22,2.436,1.936,0.984,0.009,0.156,0.156,0.156,0.994,0.217,0.356,264.282,258.933,262.73,263.2,264.413,264.115,279.592,1316.723,882.274,1024.156,1286.18,1105.66,1347.047,1207.903,0.156,0.156,0.971,0.98,0.977,0.972,0.976,0.971,0.977,0.564,0.401,0.449,0.55,0.479,0.578,0.522,3168.1,1858.816,2251.124,3070.936,2487.577,3273.299,2785.31
2,9.301029995663981,4.06,7.302,2.925,2.506,0.573,0.23,0.158,0.156,0.156,0.506,0.358,0.369,8.116,2.507,1.79,0.654,0.202,0.156,0.158,0.158,0.636,0.341,0.245,7.45,2.562,2.057,0.617,0.212,0.156,0.156,0.156,0.53,0.321,0.297,7.482,2.886,2.478,0.582,0.225,0.158,0.156,0.158,0.532,0.357,0.377,7.178,2.637,2.182,0.598,0.22,0.158,0.156,0.156,0.49,0.311,0.304,7.38,2.978,2.577,0.571,0.23,0.156,0.156,0.156,0.517,0.37,0.395,8.275,2.777,2.041,0.632,0.212,0.156,0.161,0.156,0.647,0.424,0.16,12.734,12.413,12.069,12.845,11.997,12.935,13.093,46.992,39.364,39.679,47.276,40.345,48.666,45.534,0.157,0.157,0.36,0.481,0.426,0.374,0.397,0.356,0.448,0.411,0.407,0.383,0.422,0.368,0.427,0.41,113.258,88.204,91.003,113.613,93.644,118.23,105.522
3,6.214670164989233,2.35,370.925,193.679,117.149,0.544,0.284,0.151,0.151,0.151,0.599,0.272,0.226,374.816,173.15,87.359,0.59,0.273,0.151,0.151,0.151,0.724,0.19,0.126,367.524,189.115,102.169,0.558,0.287,0.151,0.151,0.151,0.658,0.239,0.173,372.038,190.908,114.35,0.549,0.282,0.151,0.151,0.151,0.611,0.262,0.216,365.73,194.485,108.426,0.547,0.291,0.151,0.151,0.151,0.631,0.26,0.195,373.196,191.243,117.166,0.548,0.281,0.151,0.151,0.151,0.602,0.267,0.226,368.47,161.207,99.469,0.586,0.256,0.151,0.151,0.151,0.709,0.163,0.165,681.754,635.324,658.808,677.295,668.64,681.605,629.147,137983.539,112768.878,126375.402,135397.59,131870.563,137504.127,112086.629,0.151,0.151,0.316,0.385,0.337,0.324,0.32,0.321,0.379,0.366,0.347,0.357,0.363,0.362,0.365,0.346,8554736.458,5782931.733,7228196.06,8257751.73,7844737.473,8500455.391,6021191.093
4,7.920818753952375,0.36,13.713,2.553,1.928,0.754,0.14,0.151,0.152,0.151,0.47,0.409,0.351,14.497,1.963,1.277,0.817,0.111,0.151,0.151,0.151,0.528,0.236,0.152,14.185,2.087,1.512,0.798,0.117,0.151,0.151,0.151,0.504,0.271,0.216,13.767,2.539,1.888,0.757,0.14,0.151,0.151,0.151,0.474,0.404,0.336,14.04,2.174,1.628,0.787,0.122,0.152,0.151,0.155,0.493,0.296,0.251,13.673,2.635,1.973,0.748,0.144,0.151,0.152,0.153,0.468,0.436,0.367,16.157,2.59,1.538,0.796,0.128,0.151,0.151,0.151,0.656,0.416,0.223,18.194,17.737,17.784,18.193,17.842,18.28,20.285,66.37,49.47,54.211,65.736,56.923,68.198,70.677,0.151,0.151,0.631,0.726,0.696,0.635,0.68,0.622,0.695,0.41,0.305,0.33,0.405,0.347,0.424,0.432,152.066,103.534,116.764,149.917,124.462,157.551,155.313
6,7.823908740944319,7.61,13.25,2.693,1.522,0.759,0.154,0.156,0.157,0.156,0.551,0.479,0.412,13.402,2.122,0.87,0.817,0.129,0.156,0.157,0.156,0.577,0.299,0.122,13.274,2.262,1.102,0.798,0.136,0.156,0.156,0.156,0.559,0.342,0.21,13.273,2.674,1.478,0.762,0.153,0.156,0.157,0.156,0.554,0.474,0.382,13.234,2.349,1.22,0.788,0.14,0.156,0.157,0.156,0.553,0.367,0.265,13.272,2.765,1.564,0.754,0.157,0.156,0.156,0.157,0.552,0.505,0.429,14.659,2.686,1.16,0.792,0.145,0.156,0.156,0.156,0.685,0.481,0.212,17.464,16.395,16.638,17.424,16.803,17.601,18.505,59.943,41.95,47.149,59.054,50.102,61.781,59.498,0.156,0.156,0.638,0.726,0.697,0.643,0.681,0.631,0.688,0.48,0.333,0.37,0.47,0.395,0.496,0.459,131.705,83.094,96.88,128.924,104.837,136.782,123.689
7,7.2076083105017466,2.74,112.504,9.75,1.077,0.912,0.079,0.158,0.158,0.158,0.092,0.461,0.356,75.12,10.281,0.599,0.873,0.12,0.158,0.158,0.158,0.041,0.52,0.113,90.815,10.13,0.764,0.893,0.1,0.158,0.158,0.159,0.06,0.506,0.184,109.103,9.779,1.042,0.91,0.082,0.158,0.159,0.159,0.086,0.463,0.333,98.284,10.042,0.852,0.9,0.092,0.158,0.159,0.159,0.07,0.496,0.228,113.582,9.695,1.106,0.913,0.078,0.158,0.159,0.158,0.094,0.454,0.372,69.595,10.729,0.752,0.858,0.132,0.158,0.158,0.158,0.035,0.544,0.169,123.331,86.0,101.708,119.924,109.177,124.383,81.076,1228.547,823.496,997.059,1190.82,1079.158,1237.622,807.102,0.158,0.158,0.868,0.81,0.839,0.865,0.85,0.87,0.788,0.303,0.225,0.25,0.294,0.265,0.306,0.249,2533.031,1372.156,1801.598,2422.703,2028.707,2580.424,1450.009
8,8.619788758288394,1.06,14.365,2.562,1.195,0.793,0.141,0.154,0.156,0.153,0.49,0.403,0.412,15.222,2.02,0.604,0.853,0.113,0.154,0.153,0.153,0.551,0.238,0.094,14.86,2.112,0.812,0.836,0.119,0.153,0.153,0.153,0.524,0.267,0.182,14.435,2.551,1.158,0.796,0.141,0.153,0.154,0.153,0.494,0.398,0.382,14.692,2.188,0.918,0.825,0.123,0.154,0.153,0.153,0.512,0.29,0.238,14.336,2.647,1.236,0.787,0.145,0.153,0.154,0.153,0.488,0.43,0.439,16.917,2.597,0.837,0.831,0.128,0.154,0.153,0.154,0.68,0.395,0.19,18.122,17.846,17.784,18.145,17.798,18.219,20.352,57.031,41.163,45.168,56.5,47.649,58.944,60.278,0.154,0.154,0.689,0.779,0.753,0.693,0.738,0.68,0.747,0.435,0.294,0.324,0.425,0.347,0.452,0.421,119.136,77.574,88.447,117.292,94.97,124.079,117.417
9,7.341988603342887,0.71,7.462,2.89,0.857,0.666,0.258,0.165,0.165,0.167,0.588,0.436,0.292,6.994,2.411,0.349,0.717,0.247,0.165,0.165,0.165,0.518,0.284,0.046,6.929,2.511,0.538,0.694,0.252,0.165,0.165,0.165,0.507,0.319,0.113,7.482,2.877,0.819,0.669,0.257,0.165,0.165,0.165,0.591,0.43,0.266,6.966,2.583,0.635,0.684,0.254,0.165,0.165,0.167,0.512,0.342,0.158,7.597,2.954,0.883,0.664,0.258,0.165,0.165,0.165,0.61,0.455,0.31,7.648,3.112,0.527,0.678,0.276,0.165,0.165,0.165,0.62,0.465,0.106,11.21,9.754,9.977,11.178,10.183,11.434,11.287,30.443,20.145,22.473,30.011,24.05,31.755,29.472,0.166,0.165,0.499,0.576,0.542,0.504,0.526,0.497,0.516,0.439,0.283,0.313,0.429,0.338,0.458,0.397,60.142,35.785,41.808,58.823,45.654,62.996,53.3
10,8.698970004336019,4.75,13.566,2.608,1.355,0.774,0.149,0.156,0.155,0.155,0.502,0.431,0.336,15.407,1.955,0.912,0.843,0.107,0.156,0.155,0.156,0.646,0.226,0.147,14.323,2.128,1.039,0.819,0.122,0.155,0.155,0.156,0.558,0.276,0.194,13.814,2.576,1.33,0.78,0.145,0.156,0.155,0.156,0.52,0.417,0.323,13.873,2.237,1.115,0.805,0.13,0.155,0.155,0.155,0.524,0.31,0.225,13.675,2.675,1.395,0.771,0.151,0.155,0.155,0.155,0.51,0.453,0.356,17.239,2.505,1.144,0.825,0.12,0.156,0.156,0.155,0.807,0.364,0.226,17.529,18.275,17.491,17.719,17.225,17.746,20.889,57.303,45.964,47.581,57.375,48.994,59.393,65.778,0.155,0.156,0.661,0.765,0.728,0.669,0.708,0.656,0.738,0.423,0.34,0.343,0.42,0.353,0.44,0.466,122.782,91.723,96.749,122.407,100.818,128.174,136.085
12,7.7447274948966935,5.76,10.967,4.057,1.483,0.664,0.246,0.154,0.158,0.154,0.504,0.486,0.411,11.47,2.935,1.091,0.74,0.189,0.154,0.158,0.154,0.559,0.253,0.2,11.272,3.257,1.165,0.718,0.208,0.154,0.154,0.155,0.534,0.311,0.25,10.993,3.982,1.488,0.668,0.242,0.155,0.154,0.154,0.507,0.468,0.412,11.19,3.455,1.205,0.706,0.218,0.154,0.154,0.154,0.524,0.349,0.272,10.958,4.175,1.53,0.658,0.251,0.154,0.154,0.155,0.504,0.516,0.436,13.012,3.643,1.174,0.73,0.204,0.154,0.154,0.154,0.711,0.384,0.24,16.507,15.495,15.694,16.463,15.851,16.663,17.828,66.778,49.37,53.638,66.063,56.319,68.906,66.943,0.155,0.155,0.497,0.61,0.577,0.502,0.559,0.486,0.595,0.467,0.337,0.365,0.463,0.382,0.485,0.445,149.278,101.577,112.094,147.674,118.779,155.563,140.399
13,7.552841968657781,3.3,123.017,10.527,2.79,0.902,0.077,0.153,0.153,0.153,0.207,0.465,0.443,160.85,9.763,2.139,0.931,0.057,0.153,0.153,0.155,0.354,0.396,0.259,142.467,10.352,2.324,0.918,0.067,0.153,0.153,0.154,0.278,0.445,0.309,126.476,10.401,2.756,0.906,0.074,0.153,0.154,0.154,0.219,0.454,0.431,134.569,10.577,2.43,0.912,0.072,0.153,0.153,0.154,0.248,0.465,0.336,123.484,10.441,2.855,0.903,0.076,0.153,0.153,0.153,0.208,0.459,0.46,155.721,9.797,2.473,0.927,0.058,0.153,0.153,0.153,0.331,0.404,0.339,136.334,172.752,155.143,139.633,147.576,136.781,167.991,1667.591,1935.368,1829.942,1692.698,1776.029,1671.688,1934.899,0.153,0.153,0.853,0.897,0.877,0.859,0.868,0.854,0.89,0.372,0.336,0.344,0.368,0.35,0.376,0.358,5416.913,5467.644,5412.301,5457.861,5382.712,5489.565,5875.651
14,8.017728766960431,8.26,334.56,3.512,1.67,0.985,0.01,0.153,0.154,0.153,0.865,0.452,0.394,340.644,2.855,1.077,0.989,0.008,0.153,0.154,0.154,0.897,0.303,0.145,330.084,2.985,1.298,0.987,0.009,0.153,0.153,0.153,0.842,0.336,0.232,336.014,3.519,1.647,0.985,0.01,0.153,0.153,0.153,0.872,0.46,0.382,332.09,3.026,1.373,0.987,0.009,0.153,0.153,0.153,0.852,0.34,0.264,334.705,3.624,1.715,0.984,0.011,0.153,0.153,0.154,0.865,0.482,0.415,319.52,3.256,1.272,0.986,0.01,0.153,0.153,0.153,0.789,0.392,0.193,339.742,344.576,334.367,341.18,336.489,340.044,324.048,1739.658,1342.427,1417.683,1741.738,1465.058,1793.245,1450.761,0.154,0.154,0.977,0.983,0.981,0.977,0.98,0.976,0.979,0.57,0.449,0.47,0.571,0.485,0.588,0.458,4041.816,2734.259,3031.301,4030.614,3181.297,4213.686,3097.748
