mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985743,8.82,164.243,5.134,2.029,0.958,0.03,0.156,0.156,0.16,0.198,0.323,0.423,119.125,6.201,1.532,0.939,0.049,0.156,0.156,0.156,0.104,0.478,0.209,142.406,5.444,1.658,0.952,0.036,0.156,0.157,0.156,0.149,0.361,0.267,158.931,5.312,2.021,0.956,0.032,0.156,0.156,0.157,0.185,0.346,0.412,152.93,5.139,1.727,0.957,0.032,0.156,0.156,0.16,0.171,0.32,0.301,163.587,5.239,2.08,0.957,0.031,0.156,0.157,0.16,0.196,0.338,0.445,108.669,4.954,1.743,0.942,0.043,0.156,0.156,0.156,0.087,0.326,0.268,171.405,126.858,149.508,166.264,159.796,170.906,115.366,1186.791,930.657,1020.423,1176.159,1058.877,1208.256,736.383,0.157,0.156,0.937,0.909,0.929,0.934,0.936,0.936,0.913,0.315,0.263,0.259,0.315,0.264,0.326,0.227,3068.758,2189.228,2455.448,3048.481,2575.775,3161.934,1789.938
2,9.301029995663981,4.37,7.632,2.825,2.405,0.593,0.22,0.156,0.156,0.156,0.513,0.368,0.422,8.44,2.483,1.695,0.669,0.197,0.156,0.156,0.156,0.637,0.337,0.259,7.76,2.52,1.949,0.635,0.206,0.156,0.158,0.156,0.534,0.331,0.323,7.819,2.808,2.358,0.602,0.216,0.156,0.156,0.156,0.538,0.379,0.434,7.482,2.574,2.081,0.616,0.212,0.156,0.158,0.156,0.494,0.328,0.343,7.716,2.887,2.463,0.591,0.221,0.156,0.158,0.156,0.524,0.387,0.455,8.529,2.748,1.925,0.646,0.208,0.158,0.156,0.156,0.641,0.419,0.157,12.862,12.618,12.228,12.985,12.136,13.066,13.202,46.706,39.475,39.584,47.013,40.179,48.393,45.146,0.156,0.156,0.39,0.503,0.452,0.403,0.425,0.386,0.469,0.434,0.411,0.396,0.45,0.388,0.455,0.406,111.412,87.624,89.912,111.766,92.382,116.327,103.464
3,6.214670164989233,1.52,131.858,35.185,1.808,0.781,0.208,0.151,0.151,0.151,0.233,0.101,0.453,153.934,11.634,1.396,0.922,0.07,0.151,0.151,0.151,0.382,0.004,0.226,137.124,21.428,1.51,0.857,0.134,0.151,0.151,0.151,0.287,0.016,0.304,133.96,34.831,1.8,0.785,0.204,0.151,0.151,0.151,0.244,0.088,0.449,131.487,25.776,1.572,0.828,0.162,0.151,0.151,0.151,0.255,0.028,0.336,134.122,36.546,1.856,0.777,0.212,0.151,0.151,0.151,0.238,0.117,0.478,151.451,28.932,1.582,0.832,0.159,0.151,0.151,0.151,0.347,0.03,0.346,168.85,166.964,160.061,170.591,158.834,172.525,181.966,4941.312,2022.024,3177.656,4969.799,3636.37,5218.492,4667.233,0.151,0.151,0.671,0.883,0.785,0.678,0.742,0.666,0.748,0.262,0.204,0.202,0.26,0.206,0.278,0.241,13496.772,4688.781,7774.018,13540.206,9122.888,14490.029,11782.231
4,7.920818753952375,6.91,59.529,12.668,2.12,0.801,0.17,0.151,0.152,0.155,0.074,0.462,0.38,46.669,13.69,1.5,0.754,0.221,0.151,0.151,0.151,0.046,0.53,0.175,42.512,13.385,1.74,0.738,0.232,0.151,0.152,0.151,0.038,0.51,0.246,60.892,12.729,2.084,0.804,0.168,0.151,0.152,0.151,0.077,0.466,0.365,42.956,13.211,1.852,0.74,0.228,0.151,0.151,0.151,0.039,0.499,0.283,64.634,12.576,2.158,0.814,0.158,0.151,0.152,0.151,0.087,0.455,0.394,38.904,15.476,1.908,0.691,0.275,0.151,0.151,0.152,0.032,0.691,0.296,74.317,61.859,57.637,75.704,58.019,79.369,56.287,907.173,729.438,666.301,928.463,671.513,979.509,705.795,0.153,0.151,0.702,0.632,0.606,0.707,0.611,0.722,0.537,0.305,0.25,0.265,0.303,0.274,0.312,0.339,2580.136,1749.619,1714.219,2619.091,1780.348,2813.31,1910.534
6,7.823908740944319,0.76,349.01,106.439,2.161,0.763,0.233,0.156,0.156,0.156,0.495,0.213,0.432,336.619,74.463,1.48,0.816,0.18,0.156,0.156,0.156,0.463,0.104,0.17,334.726,87.526,1.75,0.789,0.206,0.156,0.156,0.157,0.455,0.145,0.264,349.742,103.768,2.11,0.768,0.228,0.156,0.156,0.156,0.498,0.203,0.41,335.635,93.709,1.88,0.778,0.217,0.156,0.156,0.156,0.457,0.166,0.314,352.931,107.64,2.191,0.763,0.233,0.156,0.156,0.157,0.507,0.218,0.445,332.819,74.599,1.856,0.813,0.182,0.156,0.156,0.157,0.457,0.103,0.264,457.61,412.562,424.003,455.62,431.224,462.763,409.273,38132.502,25674.136,30036.504,37248.944,32259.098,38998.916,25583.968,0.156,0.156,0.644,0.724,0.684,0.651,0.667,0.644,0.72,0.38,0.246,0.288,0.37,0.312,0.39,0.275,118854.276,63181.296,81745.355,114292.118,91813.494,122708.945,72068.56
7,7.2076083105017466,7.14,13.208,2.603,0.894,0.791,0.156,0.158,0.159,0.158,0.505,0.455,0.411,12.648,1.974,0.516,0.836,0.13,0.158,0.158,0.158,0.471,0.27,0.127,12.872,2.134,0.635,0.823,0.136,0.158,0.159,0.158,0.483,0.313,0.201,13.153,2.577,0.873,0.792,0.155,0.158,0.158,0.158,0.501,0.449,0.389,12.986,2.232,0.7,0.816,0.14,0.158,0.158,0.158,0.49,0.339,0.248,13.225,2.678,0.926,0.786,0.159,0.158,0.158,0.158,0.506,0.482,0.44,14.119,2.559,0.664,0.814,0.148,0.158,0.158,0.158,0.584,0.453,0.214,16.705,15.137,15.641,16.603,15.918,16.829,17.342,48.515,32.504,36.997,47.626,39.637,50.147,47.211,0.159,0.158,0.686,0.753,0.734,0.688,0.724,0.679,0.721,0.457,0.289,0.332,0.446,0.359,0.476,0.417,95.963,60.517,70.077,93.81,75.843,99.783,88.559
8,8.619788758288394,5.48,14.646,2.697,0.878,0.804,0.148,0.153,0.153,0.154,0.483,0.438,0.301,15.479,2.119,0.421,0.859,0.118,0.153,0.153,0.154,0.543,0.264,0.07,15.125,2.233,0.584,0.843,0.124,0.153,0.153,0.153,0.516,0.297,0.134,14.712,2.684,0.848,0.806,0.147,0.153,0.153,0.153,0.488,0.434,0.281,14.963,2.316,0.667,0.834,0.129,0.153,0.153,0.153,0.505,0.322,0.174,14.617,2.782,0.908,0.798,0.152,0.153,0.154,0.153,0.481,0.466,0.321,17.216,2.735,0.575,0.839,0.133,0.153,0.153,0.154,0.67,0.439,0.129,18.22,18.019,17.942,18.245,17.946,18.307,20.525,54.724,40.215,43.91,54.246,46.184,56.462,58.539,0.154,0.154,0.706,0.789,0.765,0.71,0.751,0.698,0.758,0.407,0.292,0.316,0.401,0.334,0.423,0.413,107.628,72.045,81.581,105.982,87.255,111.696,106.11
9,7.341988603342887,3.1,190.646,38.154,2.903,0.823,0.165,0.165,0.165,0.165,0.575,0.035,0.484,223.689,6.687,2.464,0.961,0.029,0.165,0.165,0.165,0.793,0.001,0.125,213.834,16.977,2.601,0.916,0.073,0.165,0.165,0.165,0.724,0.007,0.383,192.544,36.1,2.898,0.832,0.156,0.165,0.165,0.167,0.586,0.031,0.482,208.058,22.707,2.659,0.891,0.097,0.165,0.167,0.165,0.685,0.012,0.403,187.872,40.343,2.955,0.813,0.175,0.165,0.165,0.167,0.558,0.039,0.502,203.361,24.009,3.096,0.882,0.104,0.165,0.165,0.165,0.654,0.014,0.534,231.704,232.84,233.412,231.542,233.424,231.169,230.466,7938.216,2063.536,4230.512,7613.401,5338.071,8253.632,5586.451,0.165,0.165,0.734,0.941,0.874,0.747,0.837,0.719,0.824,0.365,0.306,0.371,0.366,0.367,0.366,0.401,29288.809,5982.7,13905.539,27985.366,18134.515,30879.206,20934.018
10,8.698970004336019,7.53,250.055,5.333,2.562,0.969,0.021,0.155,0.155,0.155,0.958,0.454,0.428,255.284,4.522,1.952,0.975,0.017,0.155,0.155,0.155,1.001,0.317,0.24,253.851,4.771,2.113,0.974,0.018,0.155,0.155,0.155,0.988,0.362,0.284,250.316,5.307,2.535,0.97,0.021,0.155,0.155,0.155,0.96,0.452,0.419,252.985,4.898,2.211,0.973,0.019,0.155,0.155,0.155,0.981,0.383,0.311,249.532,5.419,2.627,0.969,0.021,0.155,0.155,0.155,0.954,0.47,0.452,254.434,4.874,2.448,0.972,0.019,0.155,0.155,0.155,0.996,0.346,0.37,257.95,261.757,260.735,258.158,260.094,257.578,261.756,1987.807,1661.383,1757.577,1976.432,1809.329,2022.096,1874.834,0.155,0.155,0.954,0.963,0.96,0.954,0.959,0.953,0.958,0.613,0.519,0.545,0.61,0.558,0.626,0.571,5662.278,4176.024,4577.294,5602.102,4808.977,5832.564,5172.027
12,7.7447274948966935,0.06,9.831,3.847,1.806,0.635,0.248,0.154,0.154,0.154,0.503,0.477,0.525,9.871,2.691,1.358,0.709,0.193,0.154,0.155,0.154,0.515,0.22,0.3,9.794,3.107,1.437,0.683,0.217,0.154,0.154,0.154,0.501,0.309,0.331,9.841,3.764,1.796,0.639,0.244,0.154,0.155,0.154,0.505,0.452,0.521,9.787,3.312,1.497,0.671,0.227,0.154,0.155,0.155,0.499,0.355,0.356,9.844,3.933,1.865,0.629,0.251,0.154,0.154,0.154,0.505,0.496,0.562,10.685,3.408,1.633,0.679,0.217,0.154,0.154,0.154,0.6,0.383,0.395,15.484,13.92,14.338,15.401,14.595,15.641,15.726,62.521,43.625,48.971,61.473,52.016,64.402,59.426,0.154,0.154,0.452,0.564,0.525,0.458,0.506,0.444,0.519,0.502,0.345,0.38,0.493,0.404,0.521,0.459,146.305,93.626,107.047,143.392,115.124,152.233,134.606
