mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985745,9.187,2.462,2.052,0.671,0.18,0.156,0.156,0.157,0.509,0.382,0.406,9.907,2.145,1.545,0.729,0.158,0.156,0.156,0.156,0.597,0.317,0.221,9.347,2.219,1.664,0.706,0.168,0.156,0.157,0.156,0.528,0.325,0.262,9.313,2.452,2.036,0.675,0.178,0.156,0.16,0.156,0.523,0.383,0.393,9.137,2.268,1.74,0.695,0.173,0.156,0.157,0.156,0.504,0.331,0.291,9.27,2.509,2.1,0.668,0.181,0.156,0.156,0.156,0.519,0.399,0.428,10.183,2.153,1.736,0.724,0.153,0.156,0.156,0.156,0.635,0.398,0.171,13.701,13.597,13.23,13.802,13.145,13.878,14.071,46.519,39.875,39.988,46.795,40.564,47.991,43.331,0.156,0.156,0.506,0.593,0.56,0.512,0.543,0.502,0.586,0.432,0.378,0.371,0.433,0.375,0.449,0.401,106.627,86.311,87.732,107.1,89.761,110.709,95.45
2,9.30102999566398,186.125,5.946,2.589,0.956,0.031,0.156,0.156,0.156,0.288,0.471,0.384,205.855,5.245,2.265,0.965,0.025,0.156,0.156,0.156,0.353,0.36,0.278,190.35,5.428,2.28,0.961,0.027,0.156,0.156,0.156,0.301,0.391,0.29,191.077,5.927,2.591,0.957,0.03,0.156,0.156,0.156,0.304,0.468,0.383,183.319,5.538,2.317,0.959,0.029,0.156,0.156,0.156,0.279,0.408,0.303,186.774,6.042,2.662,0.955,0.031,0.156,0.156,0.156,0.29,0.486,0.407,144.564,6.328,2.855,0.94,0.041,0.156,0.156,0.156,0.174,0.52,0.435,194.66,213.365,198.058,199.595,191.175,195.477,153.747,1604.125,1557.741,1479.579,1642.972,1452.847,1641.58,1345.555,0.156,0.156,0.934,0.947,0.942,0.936,0.938,0.933,0.91,0.381,0.33,0.327,0.385,0.33,0.394,0.376,4664.717,4216.16,4033.312,4776.793,3996.414,4840.306,4110.892
3,6.214670164989233,12.835,2.417,1.872,0.75,0.141,0.151,0.151,0.151,0.472,0.462,0.495,13.908,1.551,1.235,0.833,0.093,0.151,0.151,0.151,0.559,0.196,0.208,13.438,1.869,1.449,0.802,0.112,0.151,0.151,0.154,0.519,0.276,0.295,12.916,2.362,1.842,0.754,0.138,0.151,0.151,0.151,0.478,0.443,0.482,13.228,2.03,1.556,0.787,0.121,0.151,0.151,0.151,0.502,0.323,0.339,12.801,2.469,1.926,0.744,0.144,0.151,0.151,0.151,0.47,0.484,0.527,15.265,2.063,1.584,0.807,0.109,0.151,0.151,0.154,0.67,0.368,0.282,17.124,16.694,16.755,17.121,16.814,17.196,18.912,59.573,40.656,47.284,58.657,50.585,61.012,58.941,0.151,0.151,0.624,0.75,0.703,0.632,0.68,0.617,0.711,0.476,0.321,0.363,0.468,0.388,0.493,0.44,134.768,83.979,100.415,131.986,109.167,139.071,127.738
4,7.920818753952375,339.358,66.075,6.691,0.823,0.16,0.151,0.151,0.152,0.583,0.125,0.44,322.612,41.022,7.609,0.869,0.11,0.151,0.151,0.151,0.528,0.047,0.545,330.596,51.069,7.103,0.85,0.131,0.151,0.151,0.151,0.554,0.073,0.49,337.746,64.178,6.809,0.826,0.157,0.151,0.152,0.151,0.577,0.117,0.456,334.077,55.853,6.899,0.842,0.141,0.151,0.151,0.152,0.565,0.088,0.465,339.478,67.198,6.708,0.821,0.163,0.151,0.152,0.151,0.583,0.129,0.441,352.244,58.271,8.514,0.841,0.139,0.151,0.151,0.151,0.628,0.096,0.719,412.123,371.243,388.769,408.733,396.829,413.385,419.03,25135.604,16001.078,19594.504,24412.58,21349.369,25540.4,24020.907,0.151,0.151,0.735,0.804,0.776,0.739,0.763,0.732,0.761,0.382,0.373,0.372,0.383,0.373,0.384,0.481,175574.176,117071.328,139913.962,172416.254,150471.395,178982.858,199204.743
6,7.823908740944319,12.581,2.496,1.754,0.747,0.148,0.156,0.156,0.156,0.523,0.476,0.423,12.647,1.935,1.121,0.805,0.123,0.156,0.156,0.156,0.538,0.276,0.146,12.549,2.065,1.344,0.786,0.129,0.156,0.156,0.156,0.525,0.322,0.23,12.6,2.476,1.714,0.75,0.147,0.156,0.157,0.157,0.525,0.468,0.395,12.524,2.151,1.457,0.776,0.133,0.156,0.156,0.157,0.521,0.352,0.28,12.61,2.568,1.798,0.743,0.151,0.156,0.156,0.156,0.525,0.504,0.442,13.909,2.5,1.379,0.782,0.141,0.157,0.156,0.156,0.648,0.464,0.224,16.832,15.702,15.959,16.79,16.133,16.976,17.788,57.859,40.81,45.563,57.034,48.332,59.669,57.405,0.156,0.156,0.621,0.708,0.68,0.626,0.664,0.614,0.673,0.474,0.32,0.359,0.463,0.384,0.49,0.445,129.791,83.935,96.359,127.289,103.732,134.859,123.154
7,7.207608310501746,13.912,2.488,1.363,0.783,0.14,0.158,0.158,0.158,0.54,0.463,0.337,13.655,1.828,0.882,0.834,0.112,0.158,0.158,0.158,0.522,0.244,0.134,13.754,1.997,1.029,0.82,0.119,0.158,0.158,0.158,0.528,0.297,0.19,13.886,2.46,1.334,0.785,0.139,0.158,0.158,0.158,0.538,0.453,0.321,13.806,2.102,1.11,0.811,0.124,0.158,0.158,0.158,0.531,0.331,0.223,13.92,2.564,1.406,0.778,0.143,0.158,0.158,0.158,0.541,0.492,0.357,15.147,2.461,1.042,0.812,0.132,0.158,0.158,0.158,0.642,0.442,0.192,17.762,16.364,16.78,17.68,17.019,17.89,18.65,56.962,38.605,43.672,55.968,46.685,58.868,55.625,0.158,0.158,0.675,0.752,0.729,0.678,0.717,0.667,0.718,0.446,0.3,0.338,0.437,0.362,0.463,0.425,121.894,76.971,88.709,119.226,95.925,126.935,113.112
8,8.619788758288394,14.997,2.576,1.034,0.806,0.138,0.154,0.153,0.153,0.493,0.404,0.331,15.791,2.086,0.488,0.86,0.114,0.153,0.153,0.154,0.552,0.258,0.074,15.463,2.157,0.684,0.845,0.118,0.153,0.153,0.154,0.527,0.28,0.145,15.058,2.571,0.999,0.808,0.138,0.153,0.153,0.153,0.498,0.402,0.309,15.31,2.223,0.783,0.836,0.121,0.153,0.153,0.153,0.515,0.299,0.19,14.965,2.66,1.07,0.8,0.142,0.154,0.153,0.154,0.491,0.431,0.355,17.538,2.677,0.695,0.839,0.128,0.153,0.153,0.153,0.68,0.425,0.15,18.607,18.365,18.305,18.628,18.316,18.695,20.911,56.804,41.657,45.419,56.328,47.772,58.664,61.004,0.154,0.154,0.709,0.79,0.767,0.713,0.754,0.701,0.758,0.41,0.294,0.317,0.403,0.335,0.426,0.418,115.36,76.092,86.555,113.634,92.754,119.952,114.549
9,7.341988603342887,179.709,4.464,1.315,0.969,0.024,0.165,0.165,0.165,0.272,0.4,0.445,218.198,4.326,0.766,0.977,0.019,0.165,0.165,0.165,0.401,0.374,0.148,194.391,4.289,0.991,0.974,0.021,0.165,0.165,0.165,0.318,0.374,0.25,185.035,4.474,1.269,0.97,0.023,0.165,0.165,0.165,0.288,0.401,0.413,184.802,4.293,1.101,0.972,0.023,0.165,0.165,0.165,0.288,0.376,0.31,182.431,4.511,1.33,0.969,0.024,0.165,0.167,0.167,0.28,0.406,0.454,233.101,4.988,0.999,0.975,0.021,0.165,0.165,0.165,0.458,0.498,0.247,185.488,223.291,199.671,190.778,190.196,188.272,239.088,1044.387,1114.514,1030.644,1068.35,1001.516,1071.583,1400.505,0.165,0.165,0.953,0.966,0.96,0.955,0.957,0.953,0.962,0.372,0.308,0.314,0.367,0.325,0.38,0.401,2284.852,2061.136,2056.542,2309.518,2065.226,2354.469,2801.213
10,8.698970004336019,13.135,2.678,1.235,0.77,0.157,0.156,0.155,0.155,0.487,0.439,0.335,14.945,2.057,0.8,0.839,0.116,0.155,0.155,0.155,0.628,0.243,0.138,13.865,2.212,0.932,0.815,0.13,0.155,0.155,0.156,0.541,0.289,0.188,13.383,2.65,1.208,0.776,0.154,0.156,0.155,0.155,0.505,0.427,0.319,13.42,2.312,1.009,0.802,0.138,0.155,0.155,0.156,0.507,0.321,0.222,13.25,2.747,1.271,0.767,0.159,0.156,0.155,0.155,0.495,0.462,0.354,16.828,2.594,1.01,0.824,0.127,0.156,0.155,0.159,0.795,0.375,0.207,17.049,17.803,17.009,17.241,16.74,17.268,20.432,54.712,44.354,45.647,54.837,46.889,56.724,63.267,0.155,0.155,0.656,0.759,0.723,0.664,0.702,0.651,0.735,0.42,0.336,0.34,0.417,0.35,0.437,0.459,115.217,86.763,91.234,114.925,94.92,120.242,127.782
12,7.744727494896693,229.385,76.351,0.851,0.748,0.249,0.154,0.154,0.154,0.913,0.158,0.453,220.013,73.948,0.527,0.747,0.251,0.155,0.154,0.154,0.853,0.136,0.167,222.85,70.579,0.629,0.758,0.24,0.155,0.154,0.158,0.88,0.119,0.244,228.78,77.071,0.83,0.746,0.251,0.154,0.154,0.154,0.907,0.164,0.43,224.514,70.156,0.687,0.76,0.238,0.154,0.154,0.154,0.893,0.118,0.293,230.476,78.764,0.88,0.743,0.254,0.154,0.154,0.155,0.916,0.176,0.484,216.712,80.029,0.737,0.728,0.269,0.154,0.154,0.154,0.824,0.164,0.306,306.587,294.488,294.058,306.681,295.357,310.12,297.478,17774.047,16424.345,15913.227,17886.102,15953.464,18425.326,17562.006,0.154,0.154,0.622,0.621,0.637,0.619,0.64,0.615,0.593,0.508,0.385,0.414,0.5,0.435,0.525,0.431,32991.864,25293.309,26107.812,32826.958,27068.755,34709.772,30642.836
