mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,9.154901959985743,8.18,227.242,9.485,2.493,0.95,0.04,0.156,0.156,0.156,0.508,0.476,0.38,206.018,9.315,1.881,0.948,0.043,0.156,0.156,0.156,0.418,0.421,0.216,210.782,9.364,2.035,0.949,0.042,0.156,0.156,0.156,0.437,0.453,0.252,226.07,9.5,2.477,0.95,0.04,0.156,0.156,0.156,0.503,0.474,0.376,214.444,9.369,2.124,0.949,0.041,0.156,0.156,0.156,0.452,0.461,0.273,230.147,9.545,2.53,0.95,0.039,0.156,0.156,0.156,0.521,0.481,0.391,198.025,9.781,1.898,0.944,0.047,0.156,0.156,0.157,0.386,0.501,0.219,239.22,217.214,222.181,238.047,225.937,242.222,209.705,2745.545,2324.162,2421.753,2730.984,2484.51,2803.066,2331.405,0.156,0.156,0.925,0.923,0.923,0.925,0.924,0.925,0.916,0.454,0.352,0.381,0.451,0.396,0.464,0.369,8357.631,6151.187,6661.145,8287.6,6978.123,8602.845,6218.184
2,9.301029995663981,7.95,84.456,47.942,5.185,0.614,0.348,0.156,0.156,0.158,0.089,0.062,0.456,18.662,13.595,4.266,0.511,0.372,0.156,0.158,0.156,0.006,0.009,0.011,39.37,24.184,5.114,0.573,0.352,0.156,0.156,0.156,0.02,0.016,0.317,79.536,45.402,5.327,0.611,0.349,0.156,0.156,0.156,0.078,0.055,0.483,51.605,30.579,5.055,0.592,0.351,0.156,0.156,0.156,0.033,0.025,0.414,89.232,50.56,5.247,0.615,0.349,0.156,0.156,0.156,0.099,0.069,0.466,51.297,32.613,4.863,0.578,0.367,0.156,0.156,0.156,0.033,0.029,0.348,137.583,36.523,68.668,130.265,87.239,145.039,88.773,4735.506,391.328,1277.128,4276.619,1993.45,5245.042,2080.977,0.157,0.157,0.443,0.325,0.388,0.439,0.413,0.446,0.418,0.202,0.009,0.118,0.205,0.157,0.211,0.136,25867.572,1510.231,6214.604,23642.824,10057.153,29060.901,10304.778
3,6.214670164989233,6.16,208.25,21.672,2.477,0.896,0.093,0.151,0.151,0.151,0.732,0.028,0.441,202.025,5.339,1.729,0.966,0.026,0.151,0.151,0.151,0.692,0.002,0.187,207.301,10.959,1.984,0.941,0.05,0.151,0.151,0.151,0.727,0.006,0.281,207.08,20.799,2.439,0.899,0.09,0.151,0.151,0.151,0.723,0.026,0.427,209.05,13.883,2.115,0.929,0.062,0.151,0.151,0.151,0.739,0.011,0.32,207.264,22.826,2.533,0.891,0.098,0.151,0.151,0.151,0.725,0.032,0.461,200.657,13.916,2.189,0.926,0.064,0.151,0.151,0.151,0.681,0.011,0.326,232.4,209.093,220.244,230.318,225.048,232.623,216.761,5082.834,1437.287,2704.846,4862.852,3373.736,5313.927,3261.891,0.151,0.151,0.844,0.949,0.912,0.849,0.893,0.836,0.889,0.4,0.294,0.338,0.392,0.356,0.406,0.339,16495.889,3511.713,7432.693,15599.556,9737.239,17530.531,9590.173
4,7.920818753952375,0.01,12.478,2.763,2.57,0.701,0.155,0.151,0.151,0.151,0.5,0.447,0.393,13.12,1.993,1.98,0.768,0.117,0.152,0.151,0.151,0.562,0.258,0.253,12.862,2.275,2.104,0.746,0.132,0.151,0.151,0.151,0.533,0.293,0.26,12.517,2.719,2.556,0.704,0.153,0.151,0.151,0.151,0.504,0.428,0.388,12.747,2.41,2.19,0.735,0.139,0.151,0.151,0.151,0.522,0.337,0.282,12.44,2.818,2.653,0.695,0.157,0.151,0.151,0.151,0.498,0.462,0.42,14.591,2.627,2.329,0.746,0.134,0.151,0.151,0.151,0.689,0.467,0.339,17.811,17.093,17.24,17.792,17.347,17.911,19.547,73.65,56.069,61.104,72.978,63.913,75.539,78.433,0.151,0.151,0.551,0.651,0.619,0.555,0.602,0.542,0.62,0.447,0.357,0.362,0.44,0.38,0.46,0.498,180.077,124.93,139.9,177.764,148.533,186.46,187.256
6,7.823908740944319,4.32,26.784,10.087,2.649,0.678,0.255,0.156,0.156,0.156,0.03,0.552,0.437,10.849,5.725,1.896,0.587,0.31,0.156,0.157,0.156,0.236,0.002,0.208,13.139,9.602,2.156,0.528,0.386,0.156,0.156,0.156,0.01,0.14,0.287,25.604,10.105,2.601,0.668,0.264,0.156,0.156,0.156,0.027,0.555,0.417,16.332,9.899,2.286,0.573,0.347,0.156,0.156,0.156,0.012,0.496,0.328,28.559,10.122,2.704,0.69,0.245,0.156,0.156,0.157,0.034,0.556,0.45,16.78,11.027,2.343,0.557,0.366,0.156,0.156,0.156,0.014,0.403,0.328,39.52,18.469,24.896,38.31,28.517,41.385,30.149,367.834,93.525,175.175,351.616,221.64,393.689,250.175,0.156,0.156,0.517,0.381,0.37,0.502,0.38,0.535,0.383,0.339,0.149,0.146,0.333,0.278,0.347,0.248,1123.024,229.73,472.013,1062.945,619.786,1216.833,713.832
7,7.2076083105017466,9.91,13.169,2.481,0.878,0.797,0.15,0.158,0.158,0.158,0.501,0.454,0.43,12.604,1.883,0.53,0.839,0.125,0.158,0.158,0.159,0.466,0.268,0.136,12.832,2.03,0.638,0.828,0.131,0.158,0.158,0.158,0.479,0.309,0.213,13.114,2.456,0.86,0.798,0.15,0.158,0.159,0.159,0.498,0.447,0.409,12.946,2.123,0.697,0.821,0.135,0.158,0.158,0.159,0.486,0.335,0.26,13.185,2.554,0.909,0.792,0.153,0.158,0.158,0.158,0.503,0.482,0.462,14.073,2.45,0.667,0.819,0.143,0.158,0.158,0.158,0.579,0.452,0.221,16.528,15.018,15.5,16.43,15.767,16.648,17.191,46.412,31.422,35.54,45.598,37.992,47.982,45.515,0.158,0.159,0.695,0.759,0.742,0.697,0.732,0.688,0.728,0.462,0.29,0.333,0.451,0.361,0.482,0.417,91.62,59.028,67.671,89.721,72.917,95.243,85.724
8,8.619788758288394,0.89,13.178,2.646,1.523,0.76,0.153,0.153,0.153,0.154,0.51,0.432,0.339,14.028,2.084,0.895,0.825,0.123,0.153,0.153,0.153,0.582,0.262,0.114,13.669,2.193,1.111,0.805,0.129,0.153,0.154,0.153,0.55,0.296,0.181,13.245,2.635,1.484,0.763,0.152,0.153,0.153,0.153,0.516,0.428,0.321,13.504,2.274,1.223,0.794,0.134,0.153,0.153,0.153,0.536,0.319,0.221,13.147,2.73,1.569,0.754,0.156,0.153,0.154,0.153,0.508,0.459,0.358,15.483,2.704,1.131,0.801,0.14,0.153,0.153,0.153,0.707,0.439,0.185,17.347,17.007,16.973,17.364,17.0,17.447,19.318,58.978,43.655,47.598,58.468,49.991,60.808,62.436,0.154,0.153,0.639,0.737,0.708,0.644,0.692,0.63,0.702,0.427,0.319,0.342,0.421,0.359,0.442,0.444,129.449,86.831,97.878,127.631,104.528,134.576,129.113
9,7.341988603342887,2.4,30.873,7.237,0.867,0.792,0.186,0.167,0.165,0.165,0.038,0.543,0.296,8.91,6.107,0.394,0.578,0.396,0.165,0.165,0.165,0.01,0.007,0.061,15.206,6.962,0.575,0.669,0.306,0.167,0.165,0.165,0.009,0.496,0.13,29.389,7.312,0.83,0.783,0.195,0.165,0.165,0.165,0.034,0.555,0.271,19.328,6.94,0.667,0.718,0.258,0.165,0.165,0.165,0.015,0.501,0.175,32.563,7.357,0.888,0.798,0.18,0.165,0.165,0.165,0.042,0.562,0.31,20.19,7.519,0.561,0.714,0.266,0.165,0.165,0.167,0.016,0.587,0.123,38.977,15.41,22.743,37.531,26.935,40.808,28.27,256.478,60.322,118.604,245.345,151.64,275.028,167.356,0.166,0.165,0.688,0.462,0.503,0.675,0.576,0.697,0.571,0.292,0.026,0.212,0.287,0.23,0.305,0.242,489.245,97.146,202.179,461.241,267.986,528.598,280.785
10,8.698970004336019,7.12,14.129,2.592,0.795,0.807,0.148,0.155,0.155,0.156,0.488,0.448,0.305,15.819,2.101,0.343,0.866,0.115,0.155,0.155,0.156,0.618,0.295,0.056,14.76,2.202,0.507,0.845,0.126,0.155,0.155,0.155,0.536,0.325,0.123,14.374,2.574,0.759,0.812,0.145,0.155,0.155,0.156,0.506,0.443,0.278,14.331,2.277,0.594,0.833,0.132,0.155,0.155,0.159,0.504,0.348,0.169,14.263,2.655,0.817,0.804,0.15,0.155,0.159,0.156,0.497,0.47,0.323,17.729,2.663,0.481,0.849,0.128,0.155,0.155,0.155,0.772,0.475,0.108,17.515,18.263,17.47,17.707,17.202,17.735,20.873,49.902,39.386,41.114,49.873,42.495,51.7,57.021,0.155,0.155,0.71,0.799,0.767,0.718,0.75,0.706,0.774,0.414,0.323,0.328,0.409,0.341,0.43,0.452,96.514,69.054,75.078,95.676,79.07,100.392,100.603
12,7.7447274948966935,9.66,150.668,7.655,2.327,0.938,0.048,0.154,0.154,0.154,0.183,0.48,0.411,133.078,8.719,1.697,0.927,0.061,0.154,0.154,0.154,0.142,0.626,0.208,147.708,7.963,1.865,0.938,0.051,0.154,0.154,0.154,0.175,0.521,0.256,146.906,7.86,2.292,0.935,0.05,0.154,0.154,0.154,0.174,0.506,0.397,153.223,7.648,1.972,0.941,0.047,0.154,0.154,0.154,0.189,0.48,0.29,147.879,7.727,2.4,0.936,0.049,0.154,0.154,0.154,0.176,0.489,0.438,122.227,8.592,2.427,0.917,0.064,0.154,0.154,0.155,0.12,0.597,0.429,160.65,143.495,157.537,157.058,162.843,158.005,133.246,1521.715,1400.988,1466.625,1509.478,1489.103,1516.092,1367.618,0.154,0.154,0.907,0.891,0.906,0.903,0.911,0.904,0.876,0.358,0.326,0.318,0.359,0.319,0.368,0.382,4365.845,3513.572,3818.188,4313.301,3963.241,4416.675,4049.207
13,7.552841968657781,2.9,121.818,9.613,2.014,0.913,0.072,0.153,0.153,0.153,0.171,0.482,0.41,61.531,10.443,1.589,0.836,0.142,0.153,0.153,0.154,0.044,0.558,0.253,84.75,9.949,1.741,0.879,0.103,0.153,0.153,0.153,0.083,0.517,0.309,117.194,9.756,1.987,0.909,0.076,0.153,0.154,0.153,0.158,0.497,0.401,96.535,9.715,1.82,0.893,0.09,0.153,0.153,0.153,0.108,0.493,0.337,124.981,9.634,2.05,0.915,0.07,0.153,0.153,0.154,0.18,0.484,0.426,82.805,10.606,2.185,0.866,0.111,0.153,0.153,0.153,0.08,0.584,0.48,133.445,73.563,96.44,128.937,108.071,136.665,95.596,1435.763,756.931,1008.063,1395.642,1131.247,1480.005,1082.337,0.153,0.153,0.869,0.755,0.818,0.863,0.84,0.872,0.799,0.354,0.285,0.303,0.352,0.312,0.363,0.381,3927.454,1851.545,2572.55,3796.448,2946.227,4084.781,3097.111
14,8.017728766960431,1.44,160.646,8.818,2.969,0.932,0.051,0.153,0.153,0.153,0.301,0.404,0.404,135.729,9.721,2.601,0.917,0.066,0.153,0.153,0.153,0.215,0.525,0.307,143.914,9.18,2.538,0.925,0.059,0.153,0.153,0.153,0.242,0.439,0.296,160.249,8.881,3.03,0.931,0.052,0.153,0.153,0.157,0.3,0.412,0.429,145.284,9.123,2.516,0.926,0.058,0.153,0.153,0.153,0.246,0.434,0.283,161.774,8.794,3.072,0.932,0.051,0.153,0.153,0.153,0.305,0.402,0.434,126.886,9.721,2.831,0.91,0.07,0.153,0.154,0.153,0.188,0.455,0.366,172.433,148.051,155.632,172.16,156.923,173.64,139.438,1919.697,1697.783,1709.698,1935.641,1713.944,1946.637,1620.21,0.153,0.153,0.897,0.875,0.887,0.896,0.889,0.897,0.865,0.369,0.349,0.325,0.38,0.321,0.38,0.336,6297.775,5277.955,5218.209,6420.008,5205.712,6490.316,5251.468
