mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,5.823908740944319,214.096,3.914,1.627,0.975,0.018,0.148,0.148,0.148,0.751,0.447,0.454,198.531,5.022,1.122,0.97,0.025,0.148,0.149,0.155,0.645,0.711,0.202,208.84,3.837,1.262,0.976,0.018,0.148,0.148,0.148,0.714,0.419,0.272,211.198,4.26,1.604,0.973,0.02,0.148,0.149,0.148,0.73,0.524,0.439,213.039,3.413,1.328,0.978,0.016,0.148,0.149,0.148,0.743,0.34,0.3,212.001,4.191,1.682,0.973,0.019,0.148,0.151,0.148,0.736,0.508,0.484,189.503,5.745,1.484,0.963,0.029,0.148,0.149,0.149,0.589,0.926,0.328,219.636,204.676,213.939,217.061,217.78,217.874,196.732,1192.532,1225.497,1069.708,1245.155,1014.459,1252.116,1378.357,0.148,0.15,0.962,0.955,0.964,0.959,0.967,0.96,0.945,0.55,0.519,0.468,0.564,0.461,0.576,0.614,2775.225,2549.298,2294.91,2904.907,2197.691,2964.61,3190.267
2,6.045757490560675,126.836,20.536,4.494,0.835,0.135,0.149,0.149,0.15,0.181,0.43,0.401,96.657,26.694,2.731,0.767,0.212,0.149,0.15,0.149,0.106,0.745,0.121,118.739,21.048,3.404,0.829,0.147,0.149,0.149,0.149,0.159,0.45,0.215,119.767,22.285,4.373,0.818,0.152,0.149,0.149,0.149,0.161,0.504,0.365,129.169,18.715,3.699,0.852,0.123,0.149,0.149,0.149,0.188,0.358,0.27,124.061,21.778,4.644,0.824,0.145,0.149,0.149,0.149,0.173,0.482,0.421,96.863,31.278,3.396,0.736,0.238,0.149,0.149,0.149,0.107,1.046,0.179,151.867,126.082,143.19,146.425,151.583,150.483,131.537,3267.039,2917.055,2974.981,3290.206,2964.433,3379.124,3464.822,0.15,0.15,0.753,0.65,0.744,0.727,0.778,0.737,0.605,0.337,0.324,0.275,0.344,0.272,0.359,0.444,15124.977,10090.357,11624.923,15107.418,12058.415,16077.937,13884.201
3,6.1938200260161125,246.733,8.215,3.277,0.955,0.032,0.149,0.149,0.149,0.574,0.521,0.344,189.08,6.755,2.764,0.952,0.034,0.149,0.149,0.149,0.337,0.341,0.203,221.729,7.239,2.828,0.957,0.031,0.149,0.151,0.149,0.464,0.4,0.23,237.638,8.108,3.278,0.954,0.033,0.149,0.149,0.149,0.532,0.506,0.34,236.777,7.482,2.892,0.958,0.03,0.149,0.149,0.149,0.529,0.429,0.248,245.315,8.248,3.356,0.955,0.032,0.149,0.149,0.149,0.567,0.525,0.363,180.277,6.549,3.182,0.949,0.034,0.149,0.149,0.149,0.307,0.328,0.278,258.225,198.599,231.796,249.024,247.151,256.92,190.008,2862.461,1818.597,2252.701,2732.362,2478.011,2874.409,1775.05,0.149,0.149,0.933,0.928,0.935,0.931,0.937,0.932,0.923,0.479,0.294,0.364,0.46,0.402,0.485,0.304,9763.008,5547.696,7024.372,9297.596,7848.913,9922.439,5721.53
4,5.522878745280337,266.232,23.421,1.648,0.914,0.08,0.149,0.15,0.149,0.428,0.495,0.431,210.618,24.611,1.175,0.891,0.104,0.149,0.15,0.15,0.271,0.489,0.19,237.595,22.555,1.284,0.909,0.086,0.149,0.15,0.149,0.342,0.443,0.257,259.064,24.199,1.64,0.909,0.085,0.149,0.149,0.149,0.406,0.524,0.414,247.366,22.061,1.302,0.914,0.081,0.149,0.149,0.149,0.37,0.438,0.27,266.328,24.396,1.731,0.911,0.083,0.149,0.15,0.15,0.429,0.534,0.465,234.748,28.733,1.439,0.886,0.108,0.149,0.149,0.149,0.34,0.613,0.253,291.302,236.404,261.434,284.903,270.73,292.455,264.919,6712.918,5459.889,5692.842,6733.591,5808.088,7000.549,7123.963,0.15,0.15,0.871,0.836,0.863,0.864,0.871,0.866,0.829,0.451,0.317,0.347,0.448,0.359,0.476,0.402,17281.508,11786.012,12833.707,17299.024,13184.943,18538.348,17091.835
5,5.522878745280337,26.07,2.423,1.555,0.868,0.081,0.149,0.15,0.149,0.511,0.329,0.422,27.568,1.742,1.225,0.903,0.057,0.149,0.15,0.15,0.572,0.176,0.239,24.936,1.926,1.236,0.887,0.069,0.149,0.149,0.149,0.467,0.208,0.267,26.857,2.367,1.573,0.872,0.077,0.149,0.149,0.149,0.542,0.315,0.433,24.105,2.045,1.248,0.88,0.075,0.149,0.149,0.149,0.437,0.232,0.273,27.148,2.462,1.635,0.869,0.079,0.149,0.15,0.15,0.554,0.34,0.468,33.113,1.814,1.53,0.908,0.05,0.15,0.15,0.15,0.828,0.222,0.332,30.048,30.534,28.098,30.796,27.398,31.245,36.457,107.473,83.914,81.23,109.524,81.923,115.255,113.511,0.15,0.15,0.801,0.854,0.831,0.808,0.82,0.803,0.862,0.421,0.329,0.314,0.43,0.314,0.454,0.461,235.738,173.26,168.692,240.285,170.831,255.796,241.878
6,5.522878745280337,205.004,134.88,2.441,0.599,0.394,0.145,0.145,0.146,0.878,0.125,0.38,207.343,105.085,1.908,0.66,0.334,0.145,0.145,0.145,0.901,0.066,0.235,206.382,121.071,2.076,0.626,0.367,0.145,0.145,0.146,0.889,0.094,0.278,204.803,131.043,2.405,0.605,0.387,0.145,0.146,0.145,0.876,0.113,0.369,206.324,128.134,2.173,0.613,0.381,0.145,0.145,0.146,0.889,0.111,0.304,204.715,135.719,2.488,0.597,0.396,0.145,0.145,0.145,0.876,0.126,0.393,210.399,102.578,2.186,0.668,0.325,0.145,0.145,0.145,0.926,0.064,0.307,342.325,314.336,329.529,338.251,336.631,342.922,315.162,28480.468,22384.752,25666.792,27645.739,27163.832,28630.607,22266.281,0.146,0.145,0.489,0.491,0.491,0.489,0.49,0.489,0.501,0.461,0.401,0.421,0.453,0.435,0.465,0.432,96308.47,64276.925,77881.164,92531.974,84944.799,98092.363,69751.945
7,5.552841968657781,19.704,2.98,1.956,0.8,0.121,0.152,0.152,0.152,0.556,0.373,0.341,22.058,2.111,1.689,0.853,0.082,0.152,0.152,0.152,0.695,0.34,0.129,19.347,2.184,1.725,0.832,0.094,0.152,0.152,0.152,0.536,0.199,0.265,20.525,2.849,2.09,0.806,0.112,0.152,0.152,0.152,0.601,0.34,0.384,18.367,2.448,1.568,0.821,0.109,0.152,0.152,0.152,0.484,0.251,0.221,20.543,3.041,2.078,0.801,0.118,0.152,0.152,0.152,0.602,0.387,0.379,25.934,2.472,1.905,0.856,0.082,0.152,0.152,0.152,0.961,0.352,0.292,24.64,25.858,23.257,25.464,22.383,25.662,30.311,103.088,87.382,79.413,107.326,77.597,111.478,118.221,0.152,0.152,0.7,0.78,0.748,0.709,0.731,0.701,0.783,0.423,0.388,0.333,0.442,0.319,0.456,0.535,242.573,191.882,175.59,255.001,170.477,266.958,270.653
9,5.619788758288394,401.807,202.712,6.431,0.658,0.332,0.148,0.148,0.149,0.572,0.572,0.418,409.669,219.036,4.749,0.647,0.346,0.148,0.148,0.148,0.609,0.654,0.209,418.23,200.384,4.826,0.671,0.321,0.148,0.148,0.148,0.615,0.563,0.227,396.223,210.728,6.497,0.646,0.344,0.148,0.148,0.148,0.553,0.621,0.429,424.289,190.786,4.871,0.684,0.308,0.148,0.148,0.149,0.636,0.51,0.223,398.645,208.776,6.798,0.649,0.34,0.148,0.148,0.148,0.562,0.607,0.472,436.374,229.111,6.181,0.65,0.341,0.148,0.148,0.148,0.702,0.706,0.322,610.951,633.455,623.439,613.448,619.947,614.219,671.665,85339.293,92718.362,86791.634,87438.502,83944.755,87356.934,104091.338,0.148,0.148,0.487,0.489,0.506,0.484,0.527,0.483,0.486,0.521,0.491,0.469,0.534,0.456,0.547,0.577,609796.193,519535.136,491824.268,630488.63,478904.702,653757.938,722753.718
10,5.180456064458132,70.046,8.196,1.878,0.874,0.102,0.15,0.149,0.149,0.137,0.547,0.372,48.637,5.969,1.536,0.866,0.106,0.149,0.149,0.15,0.07,0.208,0.267,57.82,6.814,1.485,0.874,0.103,0.149,0.149,0.149,0.096,0.349,0.241,67.732,8.058,1.912,0.872,0.104,0.149,0.15,0.149,0.129,0.527,0.39,62.572,7.226,1.491,0.878,0.101,0.149,0.149,0.149,0.111,0.413,0.238,71.234,8.351,1.954,0.874,0.102,0.149,0.15,0.15,0.142,0.568,0.402,58.788,7.227,1.771,0.867,0.107,0.149,0.149,0.15,0.1,0.381,0.351,80.121,56.143,66.119,77.703,71.29,81.539,67.785,721.074,374.203,489.973,690.76,556.266,750.401,541.72,0.15,0.15,0.811,0.799,0.812,0.808,0.817,0.81,0.801,0.352,0.182,0.228,0.349,0.254,0.37,0.277,1879.448,876.33,1141.232,1812.316,1301.902,1994.435,1361.724
11,6.3979400086720375,17.562,3.775,1.646,0.764,0.164,0.151,0.15,0.151,0.554,0.396,0.362,19.66,2.994,1.583,0.811,0.124,0.15,0.151,0.15,0.687,0.291,0.226,17.13,3.079,1.457,0.791,0.142,0.15,0.15,0.15,0.525,0.261,0.272,18.291,3.705,1.768,0.77,0.156,0.15,0.15,0.15,0.598,0.384,0.413,16.271,3.223,1.324,0.782,0.155,0.151,0.15,0.15,0.478,0.281,0.23,18.296,3.83,1.771,0.766,0.16,0.15,0.151,0.15,0.599,0.409,0.422,22.825,3.285,1.719,0.82,0.118,0.15,0.15,0.15,0.929,0.304,0.273,22.983,24.237,21.666,23.763,20.818,23.897,27.83,101.422,94.719,82.187,106.652,78.257,109.256,119.878,0.15,0.15,0.646,0.717,0.686,0.655,0.672,0.648,0.73,0.438,0.401,0.352,0.465,0.329,0.477,0.502,233.542,212.132,180.709,250.223,168.528,257.251,276.635
12,5.6020599913279625,13.931,6.89,1.417,0.626,0.31,0.147,0.147,0.147,0.541,0.571,0.44,13.527,5.47,1.134,0.672,0.272,0.147,0.147,0.147,0.521,0.357,0.286,13.612,6.111,1.092,0.654,0.294,0.147,0.147,0.148,0.515,0.439,0.27,13.915,6.679,1.445,0.631,0.303,0.148,0.147,0.147,0.543,0.538,0.467,13.642,6.461,1.092,0.644,0.305,0.148,0.148,0.148,0.514,0.487,0.263,13.86,6.905,1.51,0.622,0.31,0.147,0.147,0.147,0.538,0.575,0.504,13.25,5.751,1.568,0.644,0.28,0.147,0.147,0.147,0.493,0.378,0.532,22.238,20.132,20.814,22.04,21.195,22.275,20.57,125.49,95.542,104.706,122.709,110.094,127.068,106.007,0.147,0.147,0.44,0.508,0.481,0.447,0.465,0.433,0.466,0.517,0.388,0.408,0.516,0.421,0.539,0.468,283.767,199.612,216.327,279.084,227.56,293.897,246.096
13,5.0,30.402,2.498,1.371,0.887,0.073,0.151,0.151,0.154,0.561,0.503,0.378,27.415,1.762,0.881,0.912,0.059,0.151,0.151,0.151,0.458,0.244,0.145,28.914,1.91,1.031,0.908,0.06,0.151,0.151,0.151,0.507,0.296,0.203,29.988,2.484,1.335,0.887,0.073,0.151,0.151,0.151,0.546,0.5,0.359,29.659,2.003,1.119,0.905,0.061,0.151,0.151,0.151,0.533,0.324,0.242,30.444,2.585,1.414,0.884,0.075,0.151,0.151,0.151,0.562,0.539,0.406,29.181,2.086,1.036,0.903,0.065,0.151,0.151,0.154,0.518,0.351,0.198,34.271,30.058,31.854,33.807,32.781,34.444,32.303,121.037,74.007,86.995,117.839,94.835,125.403,93.276,0.152,0.151,0.831,0.868,0.862,0.831,0.857,0.826,0.855,0.481,0.282,0.336,0.468,0.366,0.502,0.356,259.4,146.609,175.767,251.106,194.087,271.118,188.664
14,5.102372908709558,49.854,11.125,1.335,0.8,0.179,0.149,0.148,0.148,0.135,0.269,0.33,52.457,12.866,0.895,0.792,0.194,0.148,0.148,0.148,0.171,0.205,0.139,43.865,10.236,0.996,0.796,0.186,0.148,0.148,0.148,0.121,0.124,0.181,52.929,12.013,1.304,0.799,0.181,0.148,0.148,0.148,0.153,0.312,0.309,40.08,9.127,1.062,0.797,0.182,0.148,0.148,0.149,0.101,0.097,0.211,51.824,11.787,1.387,0.797,0.181,0.148,0.148,0.148,0.146,0.302,0.352,65.109,16.628,1.05,0.786,0.201,0.148,0.148,0.149,0.229,0.615,0.182,62.314,66.217,55.096,66.246,50.268,64.999,82.787,636.053,733.335,502.864,720.513,418.049,699.127,1168.46,0.148,0.148,0.7,0.688,0.694,0.698,0.696,0.696,0.68,0.245,0.171,0.142,0.258,0.136,0.266,0.342,1439.052,1403.327,1005.129,1615.816,856.8,1611.634,2388.303
