mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,5.823908740944319,261.976,14.686,3.424,0.935,0.052,0.148,0.148,0.148,0.869,0.358,0.496,277.619,15.738,2.947,0.937,0.053,0.148,0.149,0.148,0.976,0.409,0.352,266.938,13.418,2.849,0.943,0.047,0.148,0.148,0.148,0.902,0.291,0.348,265.079,15.404,3.466,0.934,0.054,0.148,0.148,0.151,0.89,0.396,0.501,262.217,12.633,2.844,0.944,0.045,0.148,0.151,0.148,0.871,0.256,0.35,263.392,15.46,3.552,0.933,0.055,0.148,0.148,0.148,0.879,0.399,0.527,281.025,20.69,2.991,0.922,0.068,0.148,0.148,0.148,1.001,0.762,0.312,280.086,296.304,283.205,283.95,277.693,282.404,304.706,4794.56,5233.648,4380.568,5055.572,4094.152,5062.542,6716.823,0.148,0.148,0.903,0.905,0.914,0.9,0.916,0.899,0.883,0.574,0.579,0.514,0.596,0.492,0.602,0.692,18246.315,18404.811,14869.419,19493.244,13792.391,19809.483,24413.003
2,6.045757490560675,94.152,14.965,2.832,0.841,0.134,0.149,0.15,0.149,0.132,0.534,0.421,102.828,15.775,1.686,0.855,0.131,0.149,0.149,0.149,0.157,0.569,0.145,88.782,14.452,2.151,0.842,0.137,0.149,0.149,0.15,0.117,0.498,0.234,99.136,15.394,2.688,0.846,0.131,0.149,0.149,0.15,0.146,0.558,0.38,81.973,13.973,2.413,0.833,0.142,0.149,0.15,0.149,0.101,0.476,0.295,95.312,15.516,2.859,0.838,0.136,0.149,0.15,0.149,0.136,0.573,0.431,93.883,18.508,2.065,0.82,0.162,0.149,0.149,0.149,0.131,0.811,0.219,111.949,120.29,105.385,117.219,98.36,113.687,114.456,1718.024,1822.146,1505.143,1834.052,1376.986,1795.685,1969.666,0.15,0.149,0.762,0.782,0.764,0.769,0.75,0.758,0.73,0.363,0.29,0.283,0.361,0.291,0.38,0.387,5820.713,4677.945,4370.66,6054.272,4239.753,6137.184,5672.161
3,6.1938200260161125,16.379,4.513,2.165,0.71,0.196,0.149,0.149,0.149,0.497,0.449,0.498,20.069,3.751,1.314,0.798,0.149,0.149,0.149,0.149,0.743,0.249,0.164,16.569,3.904,1.604,0.751,0.177,0.149,0.149,0.152,0.503,0.325,0.265,17.266,4.571,2.105,0.721,0.191,0.149,0.149,0.149,0.549,0.451,0.47,15.414,3.927,1.762,0.73,0.186,0.149,0.149,0.149,0.439,0.346,0.327,17.19,4.667,2.222,0.714,0.194,0.149,0.149,0.149,0.545,0.473,0.525,23.71,4.042,1.552,0.809,0.138,0.149,0.149,0.149,1.046,0.254,0.25,23.058,25.134,22.077,23.943,21.102,24.079,29.304,119.153,106.58,97.525,124.904,94.594,128.794,138.92,0.149,0.149,0.566,0.698,0.626,0.582,0.596,0.571,0.714,0.481,0.385,0.364,0.49,0.371,0.514,0.517,302.238,230.642,223.368,315.024,222.313,331.138,316.998
4,5.522878745280337,24.773,2.767,1.075,0.866,0.097,0.149,0.149,0.149,0.543,0.45,0.403,27.272,1.957,0.871,0.906,0.065,0.149,0.153,0.15,0.659,0.217,0.248,24.102,2.189,0.857,0.888,0.081,0.149,0.153,0.149,0.514,0.278,0.246,25.677,2.684,1.095,0.872,0.091,0.149,0.149,0.149,0.583,0.422,0.424,23.247,2.383,0.846,0.878,0.09,0.149,0.149,0.149,0.478,0.33,0.235,25.768,2.819,1.112,0.868,0.095,0.149,0.149,0.149,0.587,0.467,0.434,31.569,2.222,0.925,0.909,0.064,0.149,0.149,0.149,0.88,0.293,0.312,28.616,30.1,27.148,29.455,26.477,29.7,34.716,98.171,78.819,75.295,99.95,77.088,104.444,101.411,0.149,0.151,0.799,0.859,0.832,0.808,0.817,0.801,0.864,0.465,0.375,0.346,0.477,0.348,0.496,0.495,200.509,155.396,147.668,204.832,150.43,214.954,201.036
5,5.522878745280337,25.207,2.393,1.508,0.866,0.082,0.149,0.15,0.15,0.563,0.475,0.324,26.565,1.98,1.027,0.898,0.067,0.149,0.149,0.149,0.63,0.318,0.151,24.228,1.952,1.119,0.888,0.071,0.149,0.149,0.15,0.521,0.32,0.185,25.889,2.41,1.515,0.868,0.081,0.149,0.15,0.149,0.594,0.483,0.336,23.505,1.962,1.152,0.883,0.074,0.149,0.149,0.149,0.491,0.319,0.187,26.098,2.489,1.581,0.865,0.083,0.149,0.149,0.15,0.603,0.515,0.362,31.403,2.041,1.336,0.903,0.059,0.149,0.149,0.15,0.888,0.305,0.259,29.107,29.572,27.299,29.813,26.619,30.169,34.779,101.917,81.919,76.585,105.245,75.445,110.17,108.762,0.15,0.149,0.799,0.847,0.831,0.803,0.825,0.798,0.854,0.454,0.366,0.342,0.471,0.332,0.493,0.484,221.946,165.512,156.804,229.547,155.172,243.07,229.148
6,5.522878745280337,186.117,66.164,2.492,0.731,0.26,0.145,0.146,0.146,0.735,0.044,0.458,189.114,14.854,1.989,0.918,0.072,0.145,0.146,0.146,0.779,0.002,0.187,185.298,31.7,2.17,0.845,0.145,0.146,0.146,0.146,0.739,0.009,0.333,186.88,62.817,2.475,0.741,0.249,0.145,0.145,0.146,0.742,0.039,0.452,183.944,41.084,2.25,0.809,0.181,0.145,0.145,0.145,0.724,0.016,0.364,186.658,70.829,2.532,0.718,0.272,0.145,0.146,0.148,0.738,0.051,0.473,182.932,39.605,2.426,0.813,0.176,0.145,0.145,0.146,0.716,0.015,0.437,254.773,205.957,219.168,252.171,227.278,260.019,224.963,12942.957,3214.825,6344.836,12357.081,8063.537,13872.682,7785.004,0.146,0.146,0.596,0.877,0.768,0.612,0.714,0.577,0.72,0.412,0.322,0.36,0.411,0.368,0.421,0.389,43888.724,9008.363,19308.468,41659.602,25295.323,47601.409,25589.966
7,5.552841968657781,194.563,44.405,3.892,0.801,0.183,0.152,0.152,0.153,0.746,0.059,0.508,173.151,8.152,3.783,0.936,0.044,0.152,0.152,0.152,0.617,0.001,0.477,187.416,20.768,3.455,0.886,0.098,0.152,0.152,0.153,0.715,0.01,0.404,189.893,40.77,3.994,0.809,0.174,0.152,0.152,0.153,0.713,0.048,0.532,193.695,28.41,3.361,0.859,0.126,0.152,0.152,0.152,0.758,0.02,0.382,192.106,46.266,4.059,0.792,0.191,0.152,0.152,0.152,0.723,0.067,0.548,162.939,22.597,4.175,0.859,0.119,0.152,0.152,0.152,0.534,0.013,0.552,242.861,185.086,211.64,234.657,225.467,242.431,189.711,9569.772,2097.482,4611.569,8663.281,6249.56,9855.405,4456.589,0.152,0.152,0.702,0.903,0.828,0.714,0.789,0.689,0.788,0.438,0.365,0.376,0.431,0.386,0.446,0.366,43439.98,7622.721,18272.067,39822.749,24973.057,46169.78,20019.116
9,5.619788758288394,376.22,23.304,2.727,0.935,0.058,0.148,0.148,0.148,0.814,0.031,0.373,410.14,9.073,2.305,0.973,0.022,0.148,0.149,0.149,0.968,0.007,0.008,391.841,12.705,2.397,0.963,0.031,0.148,0.148,0.149,0.884,0.01,0.129,381.289,22.116,2.916,0.938,0.054,0.148,0.148,0.149,0.837,0.028,0.405,383.414,15.4,2.254,0.956,0.038,0.148,0.148,0.151,0.846,0.013,0.222,378.002,24.452,2.905,0.933,0.06,0.148,0.148,0.148,0.822,0.034,0.419,410.911,14.85,2.852,0.959,0.035,0.148,0.148,0.149,0.974,0.014,0.091,402.252,421.518,406.944,406.321,401.068,405.36,428.613,9857.275,4687.645,5948.385,9608.854,6803.533,10412.214,7316.3,0.148,0.149,0.903,0.96,0.944,0.908,0.934,0.899,0.938,0.406,0.328,0.341,0.423,0.361,0.425,0.36,34172.662,13687.288,18291.162,34602.228,20511.972,37671.227,25149.5
10,5.180456064458132,24.81,2.899,1.297,0.855,0.1,0.149,0.15,0.149,0.579,0.545,0.451,22.64,2.069,0.97,0.882,0.081,0.153,0.15,0.149,0.482,0.282,0.232,22.959,2.271,1.037,0.874,0.086,0.149,0.149,0.149,0.497,0.335,0.293,24.802,2.852,1.302,0.857,0.098,0.149,0.149,0.149,0.578,0.526,0.461,23.227,2.413,1.064,0.87,0.09,0.149,0.15,0.149,0.509,0.377,0.301,25.063,2.989,1.339,0.853,0.102,0.149,0.149,0.149,0.591,0.579,0.482,24.94,2.319,1.072,0.88,0.082,0.149,0.15,0.15,0.584,0.345,0.314,29.005,25.68,26.267,28.956,26.704,29.391,28.332,107.845,70.824,78.295,106.736,83.329,112.487,87.079,0.15,0.151,0.783,0.822,0.811,0.785,0.805,0.779,0.82,0.525,0.332,0.375,0.522,0.395,0.55,0.414,230.099,141.962,158.614,227.771,169.671,242.217,177.444
11,6.3979400086720375,8.588,7.575,1.438,0.488,0.43,0.15,0.15,0.151,0.536,0.565,0.481,9.487,6.106,0.909,0.575,0.37,0.153,0.151,0.153,0.539,0.271,0.175,7.723,6.954,1.062,0.491,0.442,0.15,0.15,0.15,0.348,0.374,0.261,8.797,7.641,1.414,0.493,0.428,0.15,0.15,0.15,0.504,0.568,0.464,7.482,7.008,1.138,0.479,0.448,0.15,0.15,0.15,0.395,0.353,0.3,8.827,7.833,1.498,0.486,0.431,0.15,0.15,0.15,0.537,0.631,0.522,11.095,6.34,1.234,0.594,0.34,0.151,0.15,0.15,0.772,0.284,0.311,17.601,16.502,15.739,17.852,15.627,18.158,18.668,88.297,72.108,69.295,90.463,68.915,94.094,91.847,0.15,0.153,0.377,0.417,0.399,0.381,0.391,0.376,0.401,0.527,0.328,0.328,0.512,0.349,0.563,0.456,199.439,141.287,142.092,203.372,144.188,215.808,197.288
