mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,5.823908740944319,25.951,4.347,0.848,0.833,0.14,0.148,0.149,0.148,0.538,0.353,0.3,29.936,2.767,0.801,0.893,0.083,0.149,0.149,0.148,0.72,0.14,0.282,25.806,3.359,0.71,0.864,0.112,0.148,0.148,0.149,0.532,0.211,0.211,27.146,4.22,0.885,0.842,0.131,0.149,0.148,0.149,0.588,0.333,0.336,24.335,3.655,0.671,0.849,0.128,0.148,0.148,0.148,0.473,0.25,0.18,27.09,4.454,0.881,0.835,0.137,0.148,0.148,0.148,0.586,0.371,0.327,36.581,3.324,0.739,0.9,0.082,0.148,0.148,0.148,1.08,0.194,0.235,31.146,33.505,29.875,32.251,28.661,32.425,40.644,138.488,109.054,107.385,142.316,107.73,148.452,151.095,0.148,0.149,0.75,0.84,0.796,0.763,0.774,0.753,0.85,0.397,0.381,0.318,0.419,0.301,0.428,0.503,265.265,208.954,198.802,275.987,196.103,287.186,281.625
2,6.045757490560675,22.792,2.909,1.916,0.825,0.105,0.149,0.149,0.149,0.53,0.321,0.455,27.423,2.149,1.506,0.882,0.069,0.149,0.149,0.149,0.759,0.179,0.252,22.91,2.249,1.589,0.857,0.084,0.15,0.149,0.15,0.536,0.19,0.313,24.21,2.883,1.903,0.835,0.099,0.149,0.149,0.149,0.595,0.317,0.438,21.084,2.351,1.612,0.842,0.094,0.149,0.149,0.15,0.459,0.206,0.315,23.834,2.997,1.989,0.827,0.104,0.15,0.149,0.15,0.577,0.342,0.481,31.508,2.651,1.751,0.877,0.074,0.149,0.149,0.149,1.0,0.258,0.294,27.617,31.078,26.748,28.997,25.046,28.819,35.91,115.539,103.457,91.504,121.368,87.333,124.779,143.333,0.149,0.149,0.738,0.824,0.785,0.752,0.763,0.741,0.816,0.435,0.397,0.346,0.45,0.326,0.467,0.517,270.179,223.272,200.125,283.216,192.262,295.633,325.494
3,6.1938200260161125,18.331,3.939,1.864,0.76,0.163,0.149,0.149,0.149,0.495,0.321,0.451,22.831,2.92,1.231,0.846,0.108,0.149,0.149,0.149,0.766,0.156,0.193,18.476,3.223,1.41,0.799,0.139,0.149,0.149,0.149,0.499,0.206,0.264,19.501,3.918,1.849,0.772,0.155,0.149,0.149,0.149,0.557,0.313,0.452,16.959,3.361,1.486,0.778,0.154,0.149,0.149,0.149,0.423,0.232,0.284,19.306,4.049,1.934,0.763,0.16,0.149,0.149,0.149,0.547,0.337,0.491,27.156,3.241,1.535,0.85,0.101,0.149,0.149,0.149,1.089,0.186,0.294,24.134,26.983,23.109,25.267,21.806,25.289,31.931,113.722,98.38,90.156,119.695,87.194,123.335,134.653,0.149,0.149,0.639,0.769,0.699,0.658,0.667,0.645,0.776,0.422,0.372,0.323,0.441,0.313,0.458,0.523,272.47,207.447,197.257,286.216,193.699,299.796,301.635
4,5.522878745280337,14.372,3.584,2.904,0.689,0.172,0.149,0.149,0.149,0.556,0.451,0.446,16.976,3.064,2.192,0.764,0.138,0.149,0.149,0.149,0.75,0.321,0.19,14.696,2.982,2.383,0.733,0.149,0.149,0.149,0.15,0.574,0.297,0.232,14.948,3.586,2.93,0.696,0.167,0.149,0.149,0.149,0.592,0.419,0.417,14.178,2.971,2.416,0.725,0.152,0.149,0.149,0.15,0.551,0.312,0.257,14.871,3.719,2.997,0.689,0.172,0.149,0.153,0.15,0.589,0.464,0.453,20.022,2.946,2.586,0.783,0.115,0.149,0.149,0.149,1.041,0.202,0.259,20.86,22.232,20.061,21.463,19.565,21.587,25.554,103.649,95.938,85.946,107.896,83.556,111.021,118.39,0.149,0.149,0.533,0.645,0.599,0.545,0.587,0.533,0.675,0.485,0.421,0.368,0.476,0.373,0.502,0.501,274.08,232.178,210.431,286.383,204.891,298.366,296.502
5,5.522878745280337,21.093,3.109,1.614,0.817,0.12,0.149,0.15,0.15,0.534,0.409,0.427,23.291,2.062,1.218,0.877,0.078,0.149,0.149,0.149,0.648,0.193,0.203,20.55,2.337,1.284,0.85,0.097,0.149,0.15,0.149,0.505,0.234,0.275,21.899,3.023,1.64,0.824,0.114,0.149,0.15,0.15,0.573,0.39,0.446,19.621,2.52,1.282,0.838,0.108,0.149,0.149,0.149,0.463,0.268,0.266,21.993,3.176,1.709,0.818,0.118,0.149,0.15,0.149,0.579,0.428,0.482,27.729,2.503,1.489,0.874,0.079,0.149,0.149,0.153,0.921,0.275,0.291,25.817,26.571,24.171,26.562,23.423,26.878,31.721,104.656,78.913,77.409,107.069,77.822,112.861,114.437,0.15,0.149,0.726,0.815,0.775,0.737,0.757,0.727,0.811,0.457,0.348,0.338,0.47,0.332,0.496,0.495,236.346,163.988,163.245,242.187,164.614,259.102,249.537
6,5.522878745280337,30.251,3.004,1.521,0.87,0.086,0.145,0.145,0.145,0.532,0.371,0.376,27.786,2.23,1.003,0.896,0.072,0.146,0.145,0.151,0.45,0.207,0.161,29.18,2.343,1.152,0.893,0.072,0.145,0.145,0.146,0.496,0.226,0.215,29.881,3.004,1.494,0.869,0.087,0.145,0.145,0.145,0.519,0.374,0.362,29.82,2.428,1.238,0.891,0.073,0.145,0.145,0.146,0.518,0.24,0.25,30.246,3.116,1.573,0.866,0.089,0.145,0.154,0.146,0.532,0.4,0.401,30.782,2.653,1.21,0.888,0.077,0.145,0.145,0.145,0.55,0.293,0.242,34.776,31.02,32.675,34.379,33.485,34.935,34.646,141.447,92.095,104.687,138.896,112.305,146.709,122.141,0.145,0.147,0.805,0.844,0.84,0.804,0.836,0.799,0.833,0.426,0.273,0.313,0.418,0.336,0.444,0.362,314.427,185.302,216.125,307.392,235.386,329.848,255.642
7,5.552841968657781,18.743,2.651,2.089,0.798,0.113,0.152,0.152,0.152,0.534,0.391,0.443,21.863,2.107,1.63,0.854,0.082,0.153,0.153,0.152,0.733,0.358,0.146,18.639,2.06,1.792,0.829,0.092,0.152,0.152,0.153,0.528,0.28,0.32,19.733,2.566,2.188,0.806,0.105,0.152,0.152,0.152,0.591,0.391,0.492,17.372,2.226,1.704,0.815,0.105,0.153,0.152,0.152,0.46,0.279,0.294,19.477,2.706,2.228,0.798,0.111,0.152,0.156,0.153,0.576,0.421,0.511,25.046,2.531,1.804,0.852,0.086,0.152,0.152,0.152,0.97,0.444,0.2,23.483,25.6,22.491,24.487,21.302,24.411,29.381,94.381,85.136,75.478,99.425,72.073,102.126,113.133,0.152,0.153,0.697,0.781,0.743,0.709,0.723,0.697,0.779,0.456,0.412,0.376,0.491,0.344,0.503,0.538,221.665,185.819,166.754,234.701,159.279,243.961,256.853
9,5.619788758288394,24.306,3.176,1.491,0.839,0.11,0.148,0.149,0.148,0.533,0.385,0.395,25.851,2.013,1.262,0.888,0.069,0.148,0.148,0.148,0.608,0.139,0.234,23.211,2.415,1.233,0.864,0.09,0.148,0.148,0.149,0.487,0.215,0.267,25.042,3.098,1.528,0.844,0.104,0.148,0.148,0.148,0.564,0.363,0.405,22.439,2.623,1.205,0.854,0.1,0.148,0.148,0.148,0.456,0.261,0.259,25.282,3.248,1.58,0.84,0.108,0.148,0.148,0.149,0.575,0.402,0.438,31.283,2.495,1.45,0.888,0.071,0.148,0.149,0.148,0.89,0.213,0.285,28.973,29.126,26.858,29.668,26.266,30.11,35.228,118.165,87.194,87.645,120.584,89.045,127.182,127.025,0.148,0.148,0.758,0.831,0.796,0.766,0.781,0.76,0.832,0.438,0.327,0.323,0.444,0.325,0.472,0.463,262.217,181.984,183.606,268.818,186.215,287.02,275.426
10,5.180456064458132,19.109,3.607,1.854,0.778,0.147,0.149,0.15,0.149,0.547,0.419,0.459,17.283,2.28,1.753,0.811,0.107,0.149,0.149,0.149,0.459,0.155,0.428,17.635,2.771,1.629,0.8,0.126,0.149,0.149,0.149,0.47,0.235,0.346,19.054,3.515,1.902,0.779,0.144,0.15,0.15,0.15,0.545,0.397,0.492,17.897,3.026,1.589,0.795,0.134,0.149,0.149,0.149,0.481,0.286,0.323,19.299,3.704,1.91,0.775,0.149,0.149,0.15,0.153,0.558,0.444,0.491,19.318,2.994,1.668,0.806,0.125,0.149,0.153,0.149,0.568,0.263,0.362,24.57,21.316,22.035,24.471,22.513,24.913,23.98,111.046,73.699,82.104,109.906,87.413,115.414,95.055,0.15,0.149,0.667,0.716,0.7,0.668,0.692,0.662,0.708,0.475,0.347,0.35,0.478,0.363,0.498,0.398,263.423,164.091,183.731,261.785,196.005,276.84,215.52
11,6.3979400086720375,13.495,4.532,2.281,0.664,0.223,0.15,0.151,0.15,0.501,0.342,0.375,16.722,3.376,1.928,0.759,0.153,0.15,0.15,0.15,0.761,0.259,0.208,13.842,3.678,1.939,0.711,0.189,0.151,0.15,0.15,0.525,0.235,0.268,14.32,4.399,2.374,0.679,0.209,0.15,0.15,0.15,0.56,0.329,0.407,12.735,3.934,1.862,0.687,0.212,0.15,0.15,0.15,0.45,0.257,0.245,14.027,4.591,2.44,0.666,0.218,0.15,0.15,0.15,0.538,0.353,0.433,18.89,3.485,2.259,0.767,0.141,0.15,0.15,0.15,0.989,0.222,0.285,20.308,22.026,19.459,21.093,18.532,21.058,24.634,102.286,95.207,84.881,107.439,81.15,109.823,116.373,0.15,0.15,0.497,0.639,0.567,0.518,0.531,0.499,0.65,0.406,0.409,0.343,0.432,0.318,0.441,0.499,262.117,226.08,203.058,278.098,192.999,288.0,289.704
