mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,9.154901959985745,1.73,9.376,2.448,2.041,0.676,0.156,0.493,0.373,0.376,0.333,0.19,0.329,0.24,0.425,0.184,0.414,0.383,0.401
2,9.30102999566398,8.3,7.471,3.003,2.172,0.591,0.156,0.512,0.505,0.522,0.382,0.199,0.399,0.313,0.436,0.204,0.513,0.398,0.425
3,6.214670164989233,3.28,358.618,4.45,2.107,0.982,0.151,0.846,0.43,0.391,0.252,0.167,0.314,0.228,0.295,0.287,0.555,0.408,0.471
4,7.920818753952375,3.37,348.455,8.06,3.172,0.969,0.151,0.641,0.332,0.498,0.154,0.266,0.221,0.336,0.214,0.358,0.49,0.425,0.448
6,7.823908740944319,9.11,132.808,5.634,2.299,0.944,0.156,0.292,0.461,0.486,0.4,0.213,0.42,0.301,0.478,0.333,0.413,0.263,0.329
7,7.207608310501746,7.14,13.208,2.603,0.894,0.791,0.158,0.505,0.455,0.411,0.27,0.127,0.313,0.201,0.453,0.214,0.457,0.289,0.417
8,8.619788758288394,6.19,14.815,2.686,0.821,0.809,0.153,0.484,0.419,0.279,0.254,0.058,0.284,0.118,0.424,0.113,0.394,0.284,0.402
9,7.341988603342887,2.51,235.569,97.15,2.597,0.703,0.165,0.663,0.146,0.462,0.086,0.375,0.073,0.385,0.06,0.233,0.423,0.353,0.266
10,8.698970004336019,1.81,15.203,2.427,0.821,0.824,0.155,0.475,0.401,0.314,0.257,0.061,0.287,0.128,0.418,0.123,0.397,0.309,0.437
12,7.744727494896693,4.64,11.763,4.179,0.953,0.696,0.154,0.476,0.481,0.375,0.272,0.201,0.324,0.215,0.382,0.191,0.444,0.334,0.413
13,7.552841968657781,3.19,224.582,93.839,2.318,0.7,0.153,0.591,0.415,0.397,0.212,0.116,0.214,0.189,0.14,0.264,0.468,0.315,0.33
14,8.017728766960431,4.85,12.825,3.404,1.276,0.733,0.154,0.538,0.407,0.376,0.31,0.1,0.309,0.173,0.35,0.184,0.44,0.347,0.435
15,8.920818753952375,8.17,311.486,3.117,0.932,0.987,0.159,0.948,0.464,0.302,0.218,0.082,0.315,0.139,0.453,0.118,0.572,0.399,0.539
16,7.301029995663981,2.73,10.072,2.626,1.099,0.73,0.159,0.539,0.425,0.306,0.282,0.064,0.314,0.135,0.477,0.136,0.423,0.289,0.414
17,8.537602002101044,4.34,8.052,3.354,0.938,0.652,0.159,0.494,0.433,0.295,0.246,0.091,0.307,0.136,0.29,0.168,0.408,0.375,0.522
19,7.494850021680094,7.99,202.122,7.411,1.942,0.956,0.153,0.635,0.367,0.331,0.209,0.12,0.276,0.179,0.221,0.188,0.444,0.383,0.431
20,7.657577319177793,1.01,15.729,3.361,1.474,0.765,0.147,0.56,0.515,0.335,0.266,0.141,0.358,0.192,0.508,0.186,0.47,0.339,0.478
21,7.958607314841775,2.66,229.468,16.919,1.082,0.927,0.149,0.836,0.506,0.354,0.502,0.064,0.478,0.136,0.543,0.218,0.565,0.479,0.513
22,7.017728766960431,1.91,192.583,3.115,0.875,0.98,0.162,0.364,0.495,0.3,0.348,0.054,0.38,0.124,0.561,0.158,0.386,0.301,0.383
23,8.080921907623926,5.39,8.133,4.227,2.122,0.562,0.153,0.542,0.458,0.375,0.324,0.221,0.348,0.265,0.492,0.359,0.458,0.375,0.522
24,8.769551078621726,5.1,167.277,2.691,1.508,0.976,0.156,0.406,0.485,0.412,0.205,0.14,0.311,0.208,0.369,0.275,0.434,0.28,0.409
25,7.481486060122112,2.12,10.72,2.78,0.886,0.745,0.156,0.503,0.419,0.296,0.211,0.063,0.29,0.121,0.278,0.129,0.406,0.353,0.49
27,7.958607314841775,9.07,427.037,180.194,4.088,0.699,0.153,0.717,0.429,0.334,0.288,0.195,0.375,0.24,0.243,0.259,0.493,0.447,0.432
28,8.031517051446064,3.93,16.204,2.517,0.733,0.833,0.154,0.531,0.422,0.351,0.292,0.052,0.316,0.13,0.495,0.152,0.435,0.301,0.428
30,8.229147988357855,5.12,280.983,7.843,2.415,0.965,0.151,0.361,0.385,0.399,0.528,0.164,0.453,0.24,0.342,0.287,0.382,0.403,0.415
31,8.568636235841012,5.55,12.932,2.631,0.926,0.784,0.156,0.52,0.406,0.382,0.215,0.056,0.279,0.151,0.437,0.168,0.436,0.345,0.406
32,8.022276394711152,5.23,50.539,3.705,2.572,0.89,0.156,0.084,0.535,0.402,0.425,0.225,0.359,0.285,0.218,0.425,0.341,0.248,0.231
33,7.886056647693163,3.64,245.72,3.957,2.296,0.975,0.154,0.971,0.447,0.391,0.232,0.173,0.299,0.243,0.37,0.239,0.603,0.449,0.516
34,8.494850021680094,3.8,28.427,2.968,1.627,0.861,0.159,0.082,0.302,0.501,0.077,0.004,0.108,0.061,0.262,0.093,0.295,0.038,0.135
35,7.045757490560675,9.34,7.154,3.842,0.949,0.599,0.16,0.523,0.451,0.28,0.247,0.111,0.303,0.129,0.386,0.265,0.418,0.275,0.406
36,8.585026652029182,6.77,14.383,3.473,0.769,0.772,0.154,0.425,0.338,0.27,0.189,0.044,0.235,0.109,0.311,0.113,0.344,0.233,0.318
37,8.214670164989233,6.5,119.7,97.096,2.595,0.546,0.155,0.137,0.193,0.443,0.105,0.587,0.147,0.483,0.103,0.346,0.257,0.274,0.178
38,8.346787486224656,9.79,195.468,117.269,3.899,0.617,0.154,0.529,0.311,0.406,1.082,0.209,0.381,0.279,0.122,0.305,0.415,0.663,0.383
39,8.823908740944319,3.86,153.726,4.491,1.447,0.963,0.153,0.313,0.308,0.431,0.22,0.288,0.254,0.32,0.244,0.333,0.351,0.327,0.336
40,8.698970004336019,7.78,245.929,4.647,0.983,0.978,0.162,0.582,0.359,0.291,0.188,0.214,0.256,0.167,0.205,0.492,0.411,0.379,0.435
41,6.823908740944319,7.83,7.192,3.765,0.745,0.615,0.164,0.527,0.448,0.291,0.245,0.066,0.302,0.126,0.397,0.128,0.422,0.262,0.371
42,8.55284196865778,7.08,7.313,3.745,0.67,0.624,0.163,0.547,0.46,0.288,0.249,0.061,0.309,0.118,0.397,0.126,0.431,0.255,0.365
43,7.744727494896693,7.09,217.975,153.184,3.324,0.582,0.163,0.501,0.328,0.375,0.172,0.235,0.182,0.291,0.153,0.275,0.401,0.299,0.293
44,8.886056647693163,4.41,155.389,4.468,0.838,0.967,0.161,0.351,0.354,0.277,0.249,0.051,0.285,0.113,0.28,0.18,0.327,0.32,0.32
45,9.045757490560677,4.33,242.091,10.484,1.693,0.952,0.156,0.331,0.424,0.424,0.542,0.111,0.471,0.201,0.489,0.27,0.393,0.286,0.329
46,8.886056647693163,7.48,179.059,34.107,8.506,0.808,0.151,0.421,0.029,0.458,0.015,0.001,0.01,0.051,0.014,0.183,0.303,0.111,0.171
47,8.0,5.37,7.294,3.228,0.858,0.641,0.162,0.543,0.481,0.279,0.261,0.051,0.331,0.115,0.451,0.112,0.434,0.276,0.393
49,9.221848749616356,7.56,11.267,4.95,1.455,0.638,0.151,0.427,0.467,0.455,0.307,0.181,0.401,0.274,0.489,0.336,0.45,0.32,0.397
50,8.522878745280337,0.4,8.936,6.016,0.847,0.566,0.155,0.372,0.491,0.368,0.323,0.088,0.412,0.17,0.467,0.195,0.41,0.253,0.355
51,8.481486060122112,7.72,7.551,6.115,1.212,0.508,0.153,0.418,0.444,0.369,0.329,0.147,0.4,0.212,0.365,0.187,0.411,0.293,0.37
52,8.275724130399212,0.32,8.229,5.404,0.785,0.571,0.156,0.422,0.474,0.376,0.232,0.105,0.335,0.164,0.374,0.173,0.424,0.301,0.337
53,8.67778070526608,9.2,314.317,8.858,3.922,0.961,0.152,0.891,0.458,0.444,0.234,0.284,0.292,0.356,0.274,0.397,0.598,0.472,0.482
54,8.585026652029182,8.92,8.51,5.514,1.087,0.563,0.154,0.412,0.438,0.402,0.247,0.118,0.352,0.195,0.439,0.204,0.417,0.294,0.356
55,8.585026652029182,0.8,11.337,5.359,0.828,0.647,0.153,0.379,0.426,0.293,0.364,0.061,0.375,0.129,0.437,0.139,0.366,0.252,0.325
56,8.0,2.53,227.023,6.118,2.877,0.962,0.155,0.373,0.457,0.346,0.371,0.156,0.407,0.21,0.531,0.28,0.392,0.278,0.354
57,7.552841968657781,8.88,24.328,6.063,1.497,0.763,0.155,0.043,0.473,0.494,0.033,0.196,0.321,0.289,0.555,0.372,0.337,0.08,0.316
58,7.997833938243493,2.72,9.504,5.352,0.779,0.608,0.157,0.424,0.438,0.343,0.323,0.123,0.359,0.175,0.417,0.165,0.401,0.292,0.354
59,8.3767507096021,6.05,190.463,158.637,52.591,0.474,0.153,0.269,0.259,0.128,0.209,0.146,0.229,0.141,0.178,0.064,0.218,0.243,0.142
60,8.301029995663981,3.78,256.395,134.337,0.945,0.655,0.151,0.432,0.427,0.426,0.601,0.121,0.314,0.202,0.161,0.25,0.428,0.423,0.251
61,7.920818753952375,8.47,8.516,8.384,0.754,0.482,0.151,0.434,0.447,0.251,0.207,0.066,0.258,0.109,0.207,0.141,0.377,0.333,0.508
62,8.769551078621726,6.91,73.636,11.853,2.908,0.833,0.149,0.072,0.435,0.466,0.47,0.47,0.374,0.527,0.371,0.457,0.325,0.328,0.29
63,8.431798275933005,4.9,12.054,6.465,1.353,0.607,0.149,0.473,0.398,0.447,0.408,0.096,0.39,0.201,0.512,0.257,0.439,0.337,0.376
64,8.267606240177031,6.21,31.414,8.312,1.383,0.764,0.145,0.053,0.381,0.433,0.121,0.03,0.253,0.14,0.326,0.186,0.289,0.057,0.184
65,8.136677139879543,2.52,41.439,9.912,2.663,0.767,0.15,0.053,0.412,0.533,0.43,0.518,0.402,0.437,0.301,0.45,0.333,0.336,0.259
66,8.075720713938118,1.31,265.778,67.053,10.168,0.775,0.148,0.199,0.1,0.419,0.107,0.372,0.129,0.372,0.056,0.39,0.239,0.252,0.207
67,7.795880017344075,8.24,9.135,7.506,0.936,0.52,0.151,0.42,0.42,0.29,0.222,0.078,0.266,0.139,0.314,0.139,0.377,0.283,0.324
68,7.886056647693163,7.84,71.604,8.215,0.933,0.887,0.147,0.107,0.379,0.363,0.494,0.095,0.418,0.173,0.395,0.183,0.283,0.212,0.213
70,8.031517051446064,1.26,12.259,7.83,0.704,0.59,0.147,0.444,0.441,0.247,0.522,0.042,0.461,0.096,0.352,0.106,0.378,0.309,0.314
76,8.040958607678906,3.96,9.353,5.002,1.066,0.607,0.151,0.402,0.46,0.374,0.225,0.072,0.302,0.155,0.387,0.186,0.412,0.293,0.354
78,8.337242168318426,3.72,95.707,67.452,1.08,0.583,0.151,0.111,0.117,0.295,0.041,0.105,0.065,0.157,0.07,0.211,0.174,0.096,0.118
79,7.0762380391713,7.61,264.335,152.844,3.86,0.628,0.162,0.761,0.319,0.333,0.251,0.217,0.382,0.28,0.286,0.248,0.471,0.537,0.431
80,9.522878745280336,5.72,9.576,5.128,0.972,0.611,0.152,0.434,0.382,0.344,0.277,0.066,0.289,0.139,0.402,0.184,0.387,0.309,0.358
81,10.0,4.49,28.633,6.922,0.839,0.787,0.154,0.039,0.453,0.335,0.422,0.112,0.417,0.16,0.549,0.237,0.276,0.214,0.267
82,8.958607314841775,3.56,100.291,5.631,2.363,0.926,0.151,0.14,0.363,0.459,0.238,0.29,0.249,0.343,0.316,0.367,0.32,0.239,0.299
83,8.309803919971486,8.39,8.989,5.46,0.777,0.59,0.154,0.427,0.363,0.31,0.221,0.07,0.258,0.132,0.333,0.164,0.366,0.231,0.327
85,7.508638306165727,0.7,6.356,5.076,0.892,0.516,0.159,0.466,0.546,0.328,0.292,0.076,0.379,0.142,0.482,0.168,0.447,0.29,0.409
86,7.366531544420414,7.74,9.954,5.209,1.554,0.595,0.152,0.44,0.336,0.326,0.165,0.19,0.225,0.216,0.24,0.265,0.367,0.364,0.528
87,8.2839966563652,4.55,74.988,8.067,1.762,0.884,0.153,0.083,0.459,0.341,0.254,0.405,0.494,0.329,0.528,0.184,0.294,0.222,0.25
88,8.698970004336019,7.58,8.387,5.0,1.088,0.579,0.153,0.447,0.387,0.324,0.229,0.217,0.28,0.176,0.325,0.473,0.386,0.263,0.39
89,8.468521082957745,3.56,254.666,125.703,4.006,0.663,0.153,0.547,0.476,0.41,0.365,0.23,0.344,0.316,0.682,0.258,0.478,0.355,0.461
90,8.585026652029182,1.02,329.487,55.255,4.212,0.847,0.153,0.826,0.085,0.473,0.048,0.32,0.049,0.476,0.026,0.247,0.461,0.395,0.37
91,7.886056647693163,4.91,230.554,6.345,1.063,0.969,0.155,0.971,0.431,0.404,0.382,0.096,0.38,0.179,0.358,0.218,0.602,0.492,0.507
92,8.455931955649724,5.5,6.719,5.972,0.748,0.5,0.159,0.437,0.541,0.299,0.336,0.047,0.357,0.115,0.502,0.115,0.425,0.284,0.398
93,8.958607314841775,7.58,6.409,4.373,0.984,0.545,0.16,0.505,0.416,0.314,0.285,0.076,0.285,0.138,0.478,0.158,0.412,0.272,0.4
94,7.602059991327962,5.39,251.766,3.24,2.257,0.979,0.154,0.312,0.567,0.431,0.492,0.22,0.505,0.277,0.582,0.318,0.437,0.294,0.346
95,6.127843727251707,4.22,101.838,7.054,1.481,0.923,0.163,0.105,0.493,0.467,0.591,0.189,0.534,0.273,0.677,0.261,0.355,0.277,0.326
96,6.6777807052660805,9.32,7.587,2.725,0.683,0.69,0.167,0.591,0.45,0.328,0.356,0.05,0.354,0.122,0.579,0.114,0.456,0.299,0.418
97,6.806875401645538,3.05,11.703,2.555,0.825,0.776,0.156,0.483,0.424,0.294,0.28,0.047,0.303,0.112,0.518,0.129,0.401,0.319,0.388
98,6.91721462968355,5.99,17.961,2.712,0.721,0.84,0.151,0.566,0.485,0.33,0.295,0.099,0.345,0.146,0.524,0.138,0.46,0.316,0.445
99,6.920818753952375,5.22,193.399,2.909,1.218,0.979,0.151,0.714,0.441,0.389,0.258,0.092,0.324,0.18,0.412,0.171,0.515,0.427,0.509
100,7.67778070526608,8.67,8.394,2.413,0.967,0.713,0.163,0.578,0.424,0.293,0.31,0.054,0.32,0.124,0.523,0.104,0.432,0.294,0.415
101,7.795880017344075,1.3,467.825,147.532,3.236,0.756,0.156,0.722,0.501,0.475,0.382,0.293,0.431,0.319,0.332,0.334,0.566,0.492,0.51
