mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,20,21,31,32,75,76,100,101,106
1,9.154901959985745,8.54,10.265,2.317,1.912,0.708,0.156,0.475,0.381,0.364,0.298,0.161,0.307,0.221,0.415,0.198,0.407,0.358,0.39
2,9.30102999566398,6.16,220.215,2.661,2.494,0.977,0.156,0.847,0.422,0.362,0.215,0.188,0.257,0.217,0.351,0.173,0.544,0.434,0.529
3,6.214670164989233,8.81,365.326,7.107,1.733,0.976,0.151,0.887,0.471,0.45,0.304,0.184,0.351,0.264,0.252,0.364,0.603,0.431,0.466
4,7.920818753952375,7.93,352.656,21.378,4.092,0.933,0.151,0.761,0.029,0.535,0.002,0.084,0.006,0.335,0.012,0.439,0.442,0.318,0.394
6,7.823908740944319,3.19,70.187,2.563,2.355,0.935,0.156,0.106,0.444,0.428,0.298,0.192,0.325,0.271,0.45,0.28,0.326,0.222,0.26
7,7.207608310501746,5.72,403.176,9.576,2.621,0.971,0.158,0.955,0.565,0.439,0.564,0.229,0.572,0.283,0.57,0.301,0.653,0.584,0.574
8,8.619788758288394,5.93,14.928,2.689,0.915,0.806,0.153,0.484,0.417,0.294,0.251,0.062,0.281,0.125,0.421,0.125,0.398,0.284,0.404
9,7.341988603342887,3.55,328.824,157.085,3.588,0.672,0.165,0.951,0.353,0.447,0.176,0.18,0.22,0.272,0.193,0.273,0.584,0.457,0.485
10,8.698970004336019,3.44,205.564,111.182,87.411,0.509,0.155,0.492,0.236,0.11,0.06,0.098,0.081,0.046,0.056,0.027,0.279,0.288,0.235
12,7.744727494896693,9.2,66.78,44.973,2.165,0.586,0.154,0.06,0.111,0.469,0.112,0.487,0.089,0.375,0.09,0.292,0.213,0.216,0.138
13,7.552841968657781,1.47,14.724,2.427,1.133,0.805,0.153,0.541,0.417,0.315,0.234,0.166,0.287,0.186,0.459,0.155,0.424,0.306,0.422
14,8.017728766960431,0.18,12.676,3.483,1.292,0.726,0.153,0.547,0.428,0.378,0.327,0.098,0.326,0.171,0.362,0.185,0.451,0.36,0.446
15,8.920818753952375,2.12,10.02,2.827,0.92,0.728,0.159,0.507,0.382,0.303,0.214,0.082,0.273,0.139,0.419,0.126,0.397,0.322,0.377
16,7.301029995663981,2.15,67.628,4.514,1.807,0.915,0.159,0.069,0.466,0.37,0.295,0.352,0.351,0.357,0.416,0.519,0.302,0.245,0.324
17,8.537602002101044,7.25,364.785,44.273,2.079,0.887,0.159,0.969,0.085,0.373,0.068,0.13,0.091,0.207,0.035,0.21,0.476,0.397,0.396
19,7.494850021680094,3.04,22.523,15.34,0.932,0.581,0.154,0.03,0.544,0.38,0.002,0.164,0.007,0.207,0.016,0.211,0.318,0.233,0.208
20,7.657577319177793,3.59,16.223,3.289,1.359,0.777,0.147,0.558,0.48,0.3,0.258,0.123,0.335,0.169,0.484,0.162,0.446,0.327,0.462
21,7.958607314841775,9.87,18.696,2.584,1.047,0.837,0.149,0.575,0.431,0.364,0.237,0.113,0.293,0.174,0.464,0.175,0.457,0.315,0.457
22,7.017728766960431,0.46,6.421,3.229,0.903,0.608,0.162,0.543,0.489,0.301,0.293,0.053,0.343,0.123,0.474,0.116,0.444,0.291,0.412
23,8.080921907623926,7.36,242.359,5.106,2.053,0.971,0.153,0.441,0.438,0.505,0.353,0.255,0.36,0.322,0.42,0.388,0.461,0.359,0.443
24,8.769551078621726,0.75,9.687,2.451,1.619,0.704,0.156,0.511,0.436,0.396,0.221,0.113,0.317,0.192,0.55,0.195,0.447,0.35,0.438
