mol_id,PKI,0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101
1,7.698970004336019,294.865,15.618,1.495,0.945,0.163,0.986,0.517,0.415,1.04,0.298,0.157,0.378,0.225,0.457,0.222,0.64,0.498
2,7.698970004336019,111.733,7.851,6.633,0.885,0.151,0.205,0.386,0.394,0.36,0.311,0.175,0.319,0.246,0.388,0.203,0.328,0.282
3,8.0,16.713,6.463,0.908,0.694,0.153,0.442,0.375,0.364,0.468,0.311,0.12,0.306,0.178,0.426,0.21,0.394,0.3
4,8.0,258.777,107.769,18.168,0.673,0.149,0.628,0.11,0.494,0.632,0.032,0.325,0.053,0.413,0.045,0.363,0.411,0.33
5,7.301029995663981,234.999,6.621,3.55,0.959,0.151,0.883,0.265,0.388,0.771,0.375,0.26,0.258,0.325,0.408,0.278,0.512,0.469
6,4.721246399047171,519.71,59.683,4.455,0.89,0.157,0.776,0.126,0.379,0.74,0.186,0.168,0.157,0.243,0.245,0.211,0.427,0.365
8,7.096910013008056,9.658,7.633,1.531,0.513,0.155,0.546,0.588,0.367,0.516,0.365,0.116,0.481,0.183,0.492,0.178,0.5,0.332
9,7.522878745280337,15.498,8.079,1.046,0.629,0.154,0.493,0.408,0.382,0.603,0.17,0.142,0.259,0.183,0.213,0.242,0.428,0.305
10,7.0,130.146,7.623,4.088,0.917,0.151,0.165,0.477,0.404,0.088,0.444,0.235,0.4,0.314,0.346,0.363,0.349,0.255
11,7.522878745280337,319.309,29.128,1.393,0.913,0.149,0.473,0.071,0.228,0.426,0.017,0.012,0.031,0.05,0.034,0.073,0.257,0.151
12,6.102372908709558,274.179,12.983,7.19,0.931,0.151,0.404,0.39,0.399,0.287,0.318,0.232,0.31,0.273,0.444,0.281,0.398,0.279
13,5.801342913045577,296.403,167.178,6.357,0.631,0.151,0.545,0.35,0.316,0.569,0.342,0.121,0.365,0.173,0.314,0.189,0.404,0.344
14,6.200659450546418,18.646,5.509,0.988,0.742,0.149,0.441,0.435,0.351,0.501,0.326,0.14,0.347,0.193,0.372,0.255,0.409,0.322
15,6.823908740944319,371.224,328.113,113.417,0.457,0.147,0.42,0.429,0.274,0.465,0.502,0.213,0.403,0.216,0.569,0.219,0.374,0.394
16,7.698970004336019,16.684,8.548,0.497,0.648,0.157,0.493,0.413,0.264,0.397,0.235,0.092,0.275,0.136,0.299,0.172,0.39,0.241
17,7.838631997765025,13.991,3.675,0.36,0.776,0.164,0.564,0.468,0.29,0.494,0.185,0.079,0.274,0.134,0.291,0.131,0.441,0.253
18,4.701146923590294,17.871,2.324,0.572,0.861,0.161,0.527,0.458,0.249,0.428,0.171,0.047,0.243,0.099,0.289,0.104,0.411,0.215
19,5.221848749616356,34.069,4.881,1.208,0.848,0.161,0.091,0.276,0.311,0.039,0.007,0.036,0.033,0.174,0.049,0.202,0.226,0.027
20,8.0,21.907,2.61,0.71,0.868,0.16,0.58,0.49,0.249,0.455,0.194,0.116,0.272,0.15,0.311,0.177,0.44,0.255
21,7.522878745280337,98.699,9.023,1.587,0.903,0.156,0.221,0.591,0.441,0.313,0.424,0.209,0.51,0.252,0.454,0.338,0.418,0.316
22,6.920818753952375,19.759,3.631,0.952,0.812,0.153,0.579,0.466,0.41,0.418,0.332,0.102,0.351,0.187,0.446,0.217,0.485,0.284
23,7.301029995663981,24.131,2.734,1.032,0.865,0.153,0.625,0.369,0.34,0.554,0.168,0.072,0.234,0.143,0.274,0.158,0.444,0.265
24,7.958212681028248,23.427,2.533,0.971,0.87,0.156,0.567,0.445,0.38,0.477,0.141,0.152,0.222,0.215,0.251,0.225,0.464,0.257
25,8.0,15.003,2.884,1.111,0.79,0.166,0.567,0.386,0.343,0.728,0.14,0.133,0.23,0.171,0.2,0.232,0.432,0.334
26,8.0,125.942,11.415,1.033,0.91,0.164,0.261,0.463,0.279,0.209,0.824,0.196,0.541,0.182,0.542,0.198,0.334,0.41
27,8.0,20.596,3.254,1.605,0.809,0.156,0.636,0.504,0.397,0.523,0.242,0.177,0.315,0.22,0.342,0.225,0.512,0.314
28,8.0,42.821,10.65,3.216,0.755,0.16,0.089,0.486,0.372,0.135,0.003,0.154,0.039,0.237,0.02,0.263,0.316,0.097
29,7.301029995663981,17.578,4.038,1.607,0.757,0.157,0.553,0.428,0.367,0.517,0.347,0.151,0.318,0.228,0.423,0.212,0.449,0.338
30,6.721246399047171,483.55,163.939,8.795,0.737,0.155,0.671,0.348,0.415,0.691,0.222,0.339,0.368,0.312,0.153,0.452,0.478,0.417
