mol_id,PKI,conformations (ns),0,1,2,3,5,8,9,10,19,20,21,31,32,75,76,100,101,106
1,7.698970004336019,6.08,273.18,133.741,2.265,0.668,0.163,0.635,0.665,0.469,0.692,0.654,0.166,0.67,0.261,0.624,0.218,0.59,0.504,0.507
2,7.698970004336019,6.07,18.912,6.577,1.073,0.712,0.151,0.488,0.387,0.342,0.534,0.305,0.152,0.318,0.186,0.391,0.256,0.406,0.33,0.441
3,8.0,8.62,17.114,5.847,1.369,0.703,0.153,0.444,0.363,0.354,0.465,0.305,0.13,0.299,0.184,0.416,0.232,0.387,0.3,0.406
4,8.0,4.85,23.338,5.507,1.209,0.777,0.149,0.474,0.347,0.4,0.335,0.323,0.11,0.295,0.191,0.501,0.204,0.407,0.256,0.342
5,7.301029995663981,3.58,234.845,13.232,1.348,0.942,0.151,0.414,0.573,0.382,0.647,0.43,0.164,0.529,0.197,0.442,0.184,0.456,0.414,0.413
6,4.721246399047171,6.04,345.91,6.111,4.082,0.971,0.157,0.825,0.327,0.377,0.745,0.177,0.166,0.185,0.252,0.193,0.213,0.51,0.363,0.393
7,4.638272163982407,8.49,250.187,130.756,4.725,0.649,0.157,0.603,0.29,0.34,0.727,0.727,0.176,0.357,0.254,0.95,0.127,0.411,0.543,0.622
8,7.096910013008056,6.96,10.995,7.097,2.386,0.537,0.151,0.467,0.529,0.438,0.294,0.565,0.141,0.53,0.205,0.623,0.198,0.478,0.333,0.387
9,7.522878745280337,2.18,134.12,13.893,3.118,0.887,0.153,0.14,0.509,0.371,0.031,0.762,0.265,0.552,0.336,0.908,0.27,0.34,0.353,0.405
10,7.0,3.74,370.009,68.656,3.489,0.837,0.151,0.952,0.125,0.406,0.973,0.025,0.303,0.054,0.337,0.028,0.225,0.495,0.434,0.391
11,7.522878745280337,5.02,23.424,7.254,1.146,0.736,0.149,0.554,0.36,0.351,0.445,0.169,0.108,0.238,0.168,0.242,0.19,0.422,0.241,0.29
12,6.102372908709558,5.84,15.194,9.458,1.181,0.588,0.151,0.461,0.389,0.332,0.329,0.284,0.176,0.277,0.201,0.338,0.271,0.394,0.263,0.341
13,5.801342913045577,2.62,41.843,14.847,1.606,0.718,0.151,0.066,0.458,0.352,0.194,0.484,0.121,0.426,0.198,0.635,0.151,0.292,0.266,0.269
14,6.200659450546418,6.03,18.467,8.059,1.314,0.663,0.149,0.461,0.424,0.357,0.707,0.354,0.262,0.337,0.229,0.447,0.419,0.414,0.441,0.542
15,6.823908740944319,1.93,40.546,20.553,1.78,0.645,0.147,0.032,0.459,0.415,0.093,0.004,0.161,0.026,0.231,0.099,0.232,0.302,0.086,0.116
16,7.698970004336019,9.52,252.555,109.281,7.929,0.683,0.153,0.511,0.187,0.413,0.559,0.122,0.269,0.161,0.303,0.116,0.321,0.37,0.317,0.32
17,7.838631997765025,2.34,14.725,3.297,0.726,0.785,0.166,0.571,0.379,0.196,0.496,0.164,0.038,0.233,0.08,0.25,0.081,0.382,0.233,0.298
18,4.701146923590294,1.33,217.737,5.972,1.262,0.968,0.161,0.293,0.419,0.339,0.285,0.412,0.101,0.385,0.167,0.534,0.196,0.35,0.266,0.31
19,5.221848749616356,5.04,367.809,150.307,1.731,0.708,0.161,0.522,0.357,0.264,0.629,0.183,0.101,0.232,0.161,0.179,0.111,0.381,0.304,0.305
20,8.0,6.1,152.897,4.978,1.778,0.958,0.16,0.537,0.359,0.417,0.666,0.195,0.178,0.242,0.252,0.228,0.296,0.438,0.347,0.372
21,7.522878745280337,8.5,21.638,3.184,0.731,0.847,0.156,0.616,0.359,0.208,0.517,0.173,0.039,0.234,0.084,0.273,0.095,0.394,0.243,0.31
22,6.920818753952375,2.12,122.614,11.04,3.235,0.896,0.153,0.113,0.602,0.427,0.1,0.451,0.456,0.493,0.399,0.431,0.517,0.381,0.336,0.331
23,7.301029995663981,8.3,23.784,2.976,0.961,0.858,0.153,0.631,0.357,0.303,0.563,0.167,0.056,0.23,0.121,0.272,0.129,0.431,0.262,0.337
