mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,7.698970004336019,528.706,225.133,104.059,0.616,0.262,0.163,0.163,0.165,0.695,0.301,0.228,624.28,161.615,90.915,0.712,0.184,0.163,0.163,0.163,0.961,0.149,0.147,593.003,185.938,96.665,0.677,0.212,0.163,0.163,0.163,0.867,0.198,0.179,533.844,218.587,103.713,0.624,0.255,0.163,0.163,0.163,0.708,0.283,0.224,588.736,193.447,96.074,0.67,0.22,0.163,0.163,0.163,0.853,0.215,0.184,516.907,230.91,106.711,0.605,0.27,0.163,0.163,0.163,0.667,0.32,0.241,543.395,227.088,113.248,0.615,0.257,0.163,0.163,0.163,0.739,0.299,0.237,857.898,876.81,875.606,856.144,878.257,854.529,883.731,197473.172,172342.744,185558.101,194728.03,189036.574,199159.62,210654.415,0.164,0.163,0.424,0.568,0.516,0.435,0.506,0.407,0.422,0.408,0.419,0.414,0.405,0.417,0.409,0.425,12584429.098,9345929.516,10844901.045,12297991.408,11131708.547,12936972.148,14186211.925
2,7.698970004336019,296.745,9.403,6.649,0.949,0.03,0.151,0.151,0.151,0.9,0.223,0.388,296.437,6.039,5.638,0.962,0.02,0.151,0.151,0.151,0.903,0.129,0.105,292.011,6.796,5.593,0.959,0.022,0.151,0.151,0.151,0.872,0.12,0.177,298.089,9.181,6.828,0.949,0.029,0.151,0.151,0.151,0.908,0.211,0.42,290.773,7.347,5.547,0.958,0.024,0.151,0.151,0.151,0.864,0.136,0.206,298.92,9.815,6.946,0.947,0.031,0.151,0.151,0.151,0.913,0.248,0.436,301.105,7.752,6.804,0.954,0.025,0.151,0.151,0.151,0.932,0.144,0.35,312.797,308.115,304.401,314.099,303.667,315.681,315.661,4825.95,3495.594,3655.859,4834.965,3790.081,5078.489,4435.771,0.151,0.151,0.923,0.943,0.939,0.924,0.936,0.92,0.931,0.503,0.379,0.39,0.513,0.402,0.532,0.475,23692.076,13897.035,15060.338,23837.003,15944.354,25773.899,20634.165
3,8.0,16.139,6.798,1.37,0.664,0.28,0.153,0.153,0.154,0.436,0.376,0.317,16.589,6.223,0.842,0.701,0.263,0.153,0.153,0.153,0.5,0.3,0.108,15.127,6.131,1.005,0.679,0.275,0.154,0.154,0.153,0.393,0.304,0.165,16.569,6.964,1.326,0.667,0.28,0.154,0.153,0.153,0.464,0.395,0.289,14.708,6.079,1.097,0.672,0.278,0.153,0.153,0.153,0.365,0.301,0.204,16.696,7.041,1.409,0.664,0.28,0.153,0.153,0.153,0.468,0.404,0.331,18.342,7.279,1.079,0.687,0.273,0.153,0.153,0.154,0.62,0.404,0.176,24.307,23.654,22.263,24.859,21.884,25.146,26.699,141.129,122.444,114.103,146.58,112.208,150.992,161.147,0.153,0.153,0.496,0.552,0.519,0.5,0.508,0.496,0.53,0.376,0.302,0.287,0.383,0.29,0.401,0.4,315.715,233.017,229.563,324.392,232.162,341.739,331.901
4,8.0,22.57,5.939,1.173,0.76,0.2,0.149,0.149,0.149,0.486,0.36,0.415,19.04,5.471,0.681,0.756,0.217,0.149,0.149,0.149,0.349,0.308,0.137,19.972,5.317,0.824,0.765,0.204,0.149,0.149,0.149,0.382,0.29,0.205,22.346,6.025,1.136,0.757,0.204,0.149,0.149,0.149,0.477,0.371,0.388,20.521,5.319,0.91,0.767,0.199,0.149,0.149,0.149,0.402,0.289,0.251,22.766,6.146,1.21,0.756,0.204,0.149,0.149,0.149,0.495,0.386,0.44,18.58,6.798,0.881,0.708,0.259,0.149,0.149,0.149,0.331,0.475,0.23,29.682,25.191,26.113,29.507,26.749,30.122,26.258,167.491,120.849,127.034,166.863,132.658,174.905,148.649,0.149,0.149,0.641,0.634,0.647,0.636,0.651,0.634,0.561,0.42,0.265,0.292,0.412,0.314,0.44,0.345,354.444,216.931,240.665,349.269,258.69,374.354,286.118
5,7.301029995663981,18.138,6.431,2.413,0.672,0.238,0.151,0.151,0.151,0.489,0.35,0.382,21.748,5.357,1.775,0.753,0.185,0.151,0.151,0.151,0.749,0.231,0.206,17.985,5.654,1.847,0.706,0.222,0.151,0.151,0.151,0.491,0.268,0.23,18.859,6.503,2.434,0.678,0.234,0.151,0.151,0.151,0.534,0.359,0.391,17.69,5.653,1.844,0.702,0.224,0.151,0.151,0.153,0.468,0.269,0.222,18.686,6.636,2.554,0.67,0.238,0.151,0.151,0.151,0.521,0.374,0.43,21.238,6.458,2.301,0.708,0.215,0.151,0.151,0.151,0.735,0.326,0.32,26.983,28.88,25.487,27.795,25.186,27.876,29.997,175.936,164.618,145.358,184.354,143.036,188.66,200.889,0.151,0.151,0.508,0.63,0.559,0.518,0.554,0.506,0.562,0.407,0.395,0.33,0.428,0.32,0.441,0.461,484.388,400.287,358.691,510.605,352.608,533.172,546.501
6,4.721246399047171,310.893,5.11,1.218,0.98,0.016,0.157,0.157,0.157,0.863,0.455,0.351,314.038,3.552,0.812,0.986,0.011,0.157,0.157,0.157,0.881,0.221,0.146,313.024,4.145,0.914,0.984,0.013,0.157,0.157,0.159,0.875,0.301,0.194,311.123,4.97,1.198,0.981,0.016,0.157,0.157,0.159,0.864,0.431,0.337,312.46,4.449,0.978,0.983,0.014,0.157,0.159,0.157,0.872,0.346,0.225,310.66,5.176,1.265,0.98,0.016,0.157,0.157,0.157,0.862,0.466,0.377,316.77,4.078,1.038,0.984,0.013,0.157,0.157,0.157,0.896,0.293,0.237,317.221,318.402,318.083,317.291,317.886,317.1,321.886,1973.342,1373.482,1587.423,1924.765,1699.841,2007.292,1624.713,0.157,0.157,0.97,0.979,0.976,0.971,0.974,0.97,0.976,0.557,0.416,0.457,0.544,0.481,0.568,0.475,4224.875,2598.178,3091.561,4093.69,3376.694,4357.914,3287.132
8,7.096910013008056,211.677,5.93,3.623,0.957,0.027,0.151,0.152,0.151,0.58,0.545,0.359,194.362,5.968,2.933,0.956,0.029,0.151,0.151,0.151,0.489,0.567,0.247,198.895,5.734,3.203,0.957,0.028,0.151,0.151,0.152,0.512,0.52,0.292,211.351,5.981,3.557,0.957,0.027,0.151,0.151,0.151,0.578,0.556,0.349,201.106,5.669,3.352,0.957,0.027,0.151,0.152,0.151,0.523,0.505,0.317,211.67,6.037,3.672,0.956,0.027,0.151,0.152,0.151,0.58,0.565,0.369,188.706,6.362,3.383,0.951,0.032,0.151,0.151,0.151,0.461,0.647,0.323,221.23,203.263,207.832,220.889,210.127,221.379,198.45,2043.621,1747.406,1795.957,2037.055,1833.153,2077.224,1860.397,0.151,0.151,0.935,0.934,0.935,0.935,0.936,0.934,0.926,0.494,0.434,0.441,0.494,0.448,0.504,0.477,6812.738,5352.403,5657.103,6754.004,5864.505,6990.712,6119.952
9,7.522878745280337,15.172,8.665,0.702,0.618,0.353,0.154,0.153,0.154,0.476,0.428,0.273,17.34,5.657,0.375,0.742,0.242,0.153,0.153,0.153,0.62,0.178,0.076,15.124,6.861,0.492,0.673,0.305,0.153,0.153,0.154,0.472,0.263,0.135,15.959,8.308,0.667,0.64,0.333,0.154,0.154,0.154,0.526,0.391,0.244,14.262,7.496,0.557,0.639,0.336,0.153,0.153,0.153,0.42,0.316,0.174,15.801,8.725,0.716,0.626,0.346,0.153,0.153,0.154,0.517,0.434,0.282,19.444,6.435,0.495,0.737,0.244,0.153,0.153,0.153,0.779,0.227,0.132,24.539,23.371,22.476,24.934,22.315,25.242,26.373,148.202,106.704,114.57,148.777,119.026,155.42,137.921,0.153,0.153,0.457,0.613,0.509,0.46,0.463,0.457,0.606,0.392,0.291,0.29,0.387,0.303,0.411,0.379,265.038,166.822,188.068,262.142,200.86,279.376,226.187
10,7.0,13.24,6.387,1.597,0.624,0.301,0.151,0.151,0.151,0.467,0.4,0.328,13.807,4.477,1.451,0.7,0.227,0.151,0.151,0.151,0.516,0.193,0.306,12.787,5.177,1.355,0.662,0.268,0.151,0.151,0.151,0.439,0.256,0.253,13.467,6.174,1.578,0.635,0.291,0.151,0.151,0.151,0.483,0.374,0.319,12.803,5.468,1.454,0.649,0.277,0.151,0.151,0.151,0.442,0.286,0.302,13.454,6.491,1.621,0.624,0.301,0.151,0.151,0.151,0.482,0.415,0.329,14.472,4.994,1.437,0.692,0.239,0.151,0.151,0.151,0.557,0.245,0.244,21.224,19.734,19.319,21.22,19.725,21.566,20.903,115.897,88.332,90.539,114.149,96.58,119.665,100.247,0.151,0.151,0.436,0.549,0.493,0.452,0.474,0.436,0.539,0.398,0.338,0.316,0.392,0.343,0.409,0.349,272.132,197.735,199.558,266.611,218.125,282.803,224.997
11,7.522878745280337,219.876,137.999,28.167,0.57,0.357,0.149,0.149,0.149,0.221,0.399,0.029,156.685,140.533,5.831,0.517,0.464,0.149,0.149,0.149,0.115,0.461,0.001,184.152,134.207,12.914,0.556,0.405,0.149,0.149,0.149,0.154,0.36,0.005,212.601,140.543,26.6,0.56,0.37,0.149,0.149,0.149,0.208,0.426,0.025,197.956,131.245,16.958,0.572,0.379,0.149,0.149,0.149,0.178,0.339,0.009,221.504,138.438,29.973,0.568,0.355,0.149,0.149,0.149,0.225,0.403,0.034,190.142,126.139,14.918,0.574,0.381,0.149,0.149,0.149,0.164,0.298,0.007,386.042,303.05,331.273,379.743,346.159,389.914,331.199,40423.063,23752.596,28825.779,39272.983,31563.221,41452.987,28702.704,0.149,0.149,0.391,0.471,0.442,0.395,0.427,0.385,0.432,0.216,0.192,0.173,0.22,0.175,0.221,0.156,895479.309,152454.837,348323.714,834436.429,472486.065,960942.39,386838.183
