mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,7.698970004336019,231.491,150.315,1.539,0.604,0.392,0.165,0.163,0.163,0.495,0.315,0.537,275.401,119.526,1.661,0.694,0.301,0.163,0.163,0.163,0.658,0.192,0.548,239.001,142.671,1.49,0.624,0.372,0.163,0.163,0.163,0.517,0.28,0.476,232.387,144.672,1.611,0.614,0.382,0.163,0.163,0.163,0.492,0.29,0.591,251.32,148.524,1.394,0.626,0.37,0.163,0.163,0.163,0.566,0.302,0.4,230.581,148.089,1.575,0.606,0.389,0.163,0.163,0.163,0.491,0.306,0.565,231.247,146.025,1.358,0.611,0.386,0.163,0.163,0.165,0.491,0.297,0.358,383.345,396.588,383.162,378.671,401.238,380.245,378.63,35384.282,33573.44,34667.271,34227.485,37884.321,34743.01,34280.07,0.164,0.163,0.494,0.542,0.494,0.494,0.495,0.494,0.495,0.449,0.466,0.424,0.458,0.423,0.454,0.382,89333.454,88637.881,85868.691,88776.869,90307.756,88915.52,80505.991
2,7.698970004336019,18.414,7.593,1.39,0.672,0.277,0.151,0.151,0.151,0.534,0.356,0.327,20.257,5.911,1.242,0.739,0.216,0.151,0.151,0.151,0.64,0.212,0.243,17.905,6.335,1.121,0.706,0.25,0.151,0.151,0.158,0.503,0.243,0.215,19.257,7.463,1.462,0.683,0.265,0.151,0.151,0.151,0.581,0.342,0.37,17.015,6.633,1.047,0.689,0.269,0.151,0.151,0.151,0.458,0.268,0.176,19.18,7.727,1.506,0.675,0.272,0.151,0.151,0.151,0.578,0.368,0.393,22.71,6.697,1.553,0.734,0.216,0.151,0.151,0.151,0.806,0.272,0.342,27.397,27.409,25.36,28.182,24.695,28.413,30.96,175.972,152.232,140.588,182.775,137.625,188.728,197.758,0.151,0.151,0.508,0.609,0.559,0.525,0.534,0.513,0.6,0.406,0.365,0.32,0.431,0.3,0.446,0.473,397.705,328.347,293.066,421.038,280.503,440.385,464.965
3,8.0,49.778,7.556,1.569,0.845,0.128,0.153,0.153,0.153,0.084,0.437,0.329,52.003,8.723,1.02,0.842,0.141,0.153,0.153,0.154,0.092,0.57,0.136,36.882,7.653,1.145,0.807,0.168,0.153,0.153,0.153,0.047,0.431,0.176,55.336,7.921,1.528,0.854,0.122,0.153,0.153,0.153,0.104,0.473,0.309,32.031,7.124,1.231,0.793,0.176,0.153,0.154,0.153,0.036,0.34,0.205,57.068,7.79,1.624,0.858,0.117,0.153,0.153,0.153,0.11,0.456,0.349,75.553,9.518,1.306,0.875,0.11,0.153,0.154,0.161,0.192,0.644,0.217,58.902,61.747,45.68,64.786,40.386,66.482,86.378,466.04,515.598,333.253,535.023,276.373,549.878,830.274,0.153,0.153,0.768,0.763,0.711,0.781,0.69,0.788,0.812,0.283,0.266,0.218,0.295,0.194,0.305,0.351,1114.888,1040.231,702.226,1269.772,597.597,1338.341,1856.04
4,8.0,394.13,22.495,2.853,0.94,0.054,0.149,0.149,0.149,0.628,0.462,0.213,368.311,17.963,1.562,0.95,0.046,0.149,0.149,0.149,0.55,0.27,0.049,374.57,19.317,1.839,0.947,0.049,0.149,0.149,0.149,0.568,0.322,0.076,392.456,22.198,2.807,0.94,0.053,0.149,0.149,0.149,0.623,0.447,0.202,379.273,20.08,2.036,0.945,0.05,0.149,0.149,0.149,0.582,0.355,0.098,397.874,22.742,3.022,0.939,0.054,0.149,0.149,0.152,0.64,0.476,0.241,401.197,18.099,2.322,0.952,0.043,0.149,0.149,0.149,0.652,0.29,0.108,419.477,387.836,395.726,417.461,401.39,423.638,421.617,10054.425,7219.232,7959.949,9875.515,8429.06,10319.591,8234.7,0.149,0.149,0.909,0.924,0.92,0.91,0.917,0.909,0.927,0.435,0.289,0.322,0.424,0.345,0.452,0.35,35767.11,17940.664,21664.613,34744.201,24338.654,38090.529,25516.762
5,7.301029995663981,72.602,10.224,2.749,0.848,0.119,0.151,0.151,0.151,0.122,0.389,0.327,139.66,7.913,2.269,0.932,0.053,0.151,0.151,0.151,0.449,0.235,0.21,82.808,9.026,2.349,0.879,0.096,0.151,0.151,0.151,0.159,0.307,0.238,86.423,9.83,2.749,0.873,0.099,0.151,0.151,0.151,0.173,0.36,0.322,73.207,9.597,2.425,0.859,0.113,0.151,0.151,0.151,0.124,0.347,0.256,80.877,10.154,2.82,0.862,0.108,0.151,0.151,0.151,0.151,0.383,0.34,129.544,7.956,2.642,0.924,0.057,0.151,0.154,0.151,0.387,0.235,0.283,85.574,149.843,94.183,99.002,85.23,93.851,140.142,969.915,1440.052,963.159,1114.121,903.389,1077.917,1393.938,0.151,0.151,0.773,0.898,0.819,0.809,0.788,0.793,0.887,0.279,0.298,0.234,0.285,0.242,0.292,0.302,3095.663,4097.831,2813.027,3548.308,2692.33,3487.441,4257.305
6,4.721246399047171,61.892,40.46,3.238,0.586,0.383,0.157,0.159,0.157,0.101,0.044,0.404,41.898,13.351,2.326,0.728,0.232,0.157,0.157,0.157,0.053,0.004,0.198,49.549,21.78,2.699,0.669,0.294,0.157,0.157,0.157,0.069,0.012,0.277,59.882,38.773,3.16,0.588,0.381,0.159,0.157,0.157,0.095,0.04,0.383,53.503,26.513,2.874,0.645,0.32,0.159,0.157,0.157,0.078,0.018,0.316,62.654,42.714,3.273,0.577,0.393,0.157,0.157,0.157,0.104,0.05,0.412,39.072,24.321,2.646,0.592,0.368,0.157,0.157,0.157,0.049,0.015,0.259,105.589,57.575,74.028,101.815,82.889,108.641,66.039,2835.504,687.899,1271.687,2633.544,1648.444,3021.102,1118.029,0.158,0.157,0.454,0.592,0.504,0.453,0.468,0.455,0.44,0.183,0.085,0.119,0.173,0.137,0.189,0.108,11048.495,2046.632,4258.21,10071.303,5807.478,11889.104,3698.736
8,7.096910013008056,8.993,7.393,1.939,0.491,0.403,0.152,0.151,0.152,0.592,0.521,0.414,8.365,6.214,1.525,0.519,0.386,0.151,0.152,0.151,0.541,0.337,0.209,8.339,6.657,1.594,0.503,0.401,0.151,0.151,0.152,0.525,0.394,0.253,9.002,7.282,1.931,0.494,0.4,0.151,0.151,0.151,0.594,0.503,0.409,8.379,6.905,1.651,0.495,0.408,0.152,0.151,0.151,0.525,0.431,0.281,9.102,7.456,2.008,0.49,0.402,0.152,0.152,0.151,0.607,0.532,0.443,8.521,6.907,1.767,0.496,0.402,0.151,0.151,0.151,0.569,0.412,0.27,18.325,16.104,16.589,18.214,16.936,18.566,17.195,98.261,74.215,79.409,96.99,83.099,101.11,86.115,0.152,0.151,0.341,0.358,0.356,0.341,0.354,0.338,0.346,0.509,0.362,0.391,0.502,0.413,0.527,0.417,245.51,169.595,184.469,241.759,195.585,255.939,207.291
9,7.522878745280337,15.929,6.931,1.019,0.667,0.29,0.154,0.153,0.153,0.459,0.386,0.33,16.645,4.924,0.647,0.749,0.222,0.153,0.153,0.154,0.541,0.189,0.132,15.014,5.863,0.73,0.695,0.271,0.153,0.153,0.154,0.418,0.277,0.173,16.413,6.752,1.005,0.679,0.279,0.153,0.153,0.153,0.493,0.369,0.323,14.544,6.25,0.785,0.674,0.29,0.153,0.154,0.153,0.385,0.315,0.199,16.51,6.975,1.066,0.673,0.284,0.153,0.153,0.157,0.495,0.393,0.361,18.448,5.607,0.875,0.74,0.225,0.157,0.153,0.154,0.677,0.24,0.239,23.879,22.216,21.608,24.17,21.579,24.551,24.929,133.702,95.919,103.276,134.1,107.226,140.18,124.475,0.153,0.153,0.501,0.624,0.542,0.519,0.511,0.509,0.61,0.392,0.287,0.289,0.395,0.3,0.416,0.385,270.106,171.17,189.171,269.661,200.15,287.443,239.894
10,7.0,27.365,10.912,4.857,0.634,0.253,0.151,0.151,0.151,0.052,0.385,0.399,18.329,5.624,2.706,0.688,0.211,0.151,0.151,0.151,0.217,0.007,0.005,17.984,8.009,3.763,0.604,0.269,0.151,0.151,0.151,0.058,0.025,0.07,26.207,11.052,4.677,0.625,0.264,0.151,0.151,0.151,0.052,0.278,0.359,19.317,9.098,4.25,0.591,0.279,0.151,0.151,0.151,0.042,0.063,0.194,28.738,11.314,4.88,0.64,0.252,0.151,0.151,0.151,0.056,0.419,0.403,21.676,8.466,3.466,0.645,0.252,0.151,0.151,0.151,0.114,0.016,0.101,43.135,26.659,29.757,41.935,32.665,44.931,33.609,484.554,167.897,241.862,463.888,296.512,520.574,288.0,0.151,0.151,0.452,0.531,0.407,0.437,0.387,0.459,0.467,0.279,0.076,0.051,0.23,0.1,0.293,0.077,1978.234,473.494,813.699,1860.418,1076.102,2152.042,957.732
11,7.522878745280337,204.48,8.317,2.815,0.948,0.039,0.149,0.149,0.149,0.875,0.455,0.416,208.992,5.737,1.976,0.964,0.026,0.149,0.149,0.149,0.914,0.214,0.204,210.466,6.811,2.229,0.959,0.031,0.149,0.149,0.149,0.927,0.301,0.253,203.678,8.039,2.758,0.95,0.037,0.149,0.149,0.149,0.868,0.426,0.402,210.734,7.358,2.37,0.956,0.033,0.149,0.149,0.149,0.929,0.352,0.285,203.355,8.391,2.869,0.948,0.039,0.149,0.149,0.149,0.866,0.463,0.435,210.271,6.853,2.19,0.959,0.031,0.149,0.149,0.149,0.925,0.307,0.243,215.611,216.705,219.506,214.475,220.462,214.615,219.314,2299.578,1623.168,1917.733,2221.352,2067.523,2313.769,1916.469,0.149,0.149,0.923,0.947,0.938,0.924,0.934,0.921,0.938,0.582,0.444,0.494,0.566,0.522,0.588,0.492,7301.775,4208.737,5331.917,6952.361,5963.359,7423.584,5291.79
12,6.102372908709558,205.153,14.892,1.305,0.927,0.067,0.151,0.151,0.154,0.272,0.44,0.34,229.611,11.041,1.161,0.95,0.046,0.151,0.151,0.151,0.341,0.244,0.261,202.884,12.796,1.034,0.936,0.059,0.151,0.151,0.151,0.266,0.323,0.219,214.994,14.336,1.381,0.932,0.062,0.151,0.151,0.151,0.299,0.41,0.393,192.396,13.689,0.966,0.929,0.066,0.151,0.151,0.151,0.239,0.368,0.179,213.02,14.833,1.425,0.929,0.065,0.151,0.151,0.151,0.294,0.439,0.416,263.007,11.644,1.486,0.952,0.042,0.151,0.151,0.151,0.448,0.273,0.402,221.351,241.813,216.715,230.711,207.05,229.277,276.137,3342.407,2814.554,2819.218,3398.82,2832.73,3484.261,3470.714,0.152,0.151,0.89,0.924,0.904,0.898,0.894,0.894,0.929,0.351,0.282,0.27,0.367,0.262,0.383,0.375,7551.705,5999.961,5720.779,7884.776,5584.392,8214.726,8298.79
13,5.801342913045577,17.333,9.062,1.155,0.629,0.329,0.151,0.151,0.154,0.473,0.375,0.267,20.329,7.214,0.901,0.715,0.254,0.153,0.151,0.151,0.655,0.234,0.123,17.444,7.444,0.88,0.677,0.289,0.151,0.151,0.151,0.479,0.252,0.153,18.402,8.964,1.199,0.644,0.314,0.151,0.151,0.151,0.533,0.363,0.279,16.221,7.713,0.839,0.655,0.311,0.151,0.151,0.151,0.414,0.274,0.139,18.154,9.306,1.249,0.632,0.324,0.151,0.151,0.151,0.519,0.392,0.307,22.701,8.217,1.171,0.707,0.256,0.151,0.151,0.151,0.823,0.299,0.189,27.55,28.444,25.767,28.565,24.773,28.709,32.089,187.551,171.467,151.748,197.764,145.192,203.244,222.746,0.152,0.151,0.444,0.572,0.515,0.466,0.482,0.449,0.561,0.371,0.337,0.294,0.392,0.276,0.406,0.437,396.504,332.046,291.796,424.105,274.902,443.018,473.33
14,6.200659450546418,21.783,7.552,1.372,0.709,0.246,0.149,0.149,0.149,0.504,0.33,0.303,29.085,5.063,1.207,0.823,0.143,0.149,0.149,0.149,0.893,0.148,0.192,22.692,6.004,1.096,0.762,0.202,0.149,0.149,0.149,0.546,0.208,0.19,23.717,7.219,1.42,0.733,0.223,0.149,0.149,0.149,0.594,0.299,0.304,20.994,6.459,1.022,0.737,0.227,0.149,0.149,0.149,0.473,0.243,0.164,23.085,7.602,1.469,0.718,0.236,0.149,0.149,0.152,0.564,0.333,0.33,30.361,5.781,1.373,0.809,0.154,0.149,0.149,0.149,0.974,0.187,0.196,30.707,35.354,29.791,32.356,28.475,32.156,37.514,204.747,188.459,167.68,215.144,163.65,220.566,225.121,0.149,0.149,0.564,0.734,0.643,0.599,0.606,0.577,0.714,0.379,0.411,0.315,0.399,0.293,0.409,0.453,461.13,401.483,346.755,490.652,330.663,510.484,503.592
