mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,7.698970004336019,7.91,208.438,179.714,3.332,0.532,0.459,0.163,0.163,0.163,0.195,0.739,0.328,202.718,165.367,3.222,0.546,0.445,0.163,0.163,0.163,0.256,0.246,0.297,205.087,179.085,2.856,0.53,0.463,0.163,0.163,0.163,0.203,0.498,0.241,205.983,177.585,3.536,0.532,0.459,0.163,0.163,0.163,0.192,0.679,0.37,206.112,181.884,2.579,0.528,0.466,0.163,0.165,0.163,0.209,0.481,0.194,209.963,178.208,3.491,0.536,0.455,0.163,0.163,0.163,0.199,0.713,0.361,173.331,138.059,2.528,0.552,0.44,0.163,0.163,0.165,0.65,0.089,0.187,391.485,371.307,387.029,387.104,390.575,391.663,313.918,38752.664,34708.936,37825.402,37935.71,38489.224,38772.387,24717.11,0.163,0.163,0.487,0.487,0.489,0.486,0.49,0.487,0.488,0.421,0.267,0.314,0.414,0.295,0.424,0.309,163958.18,143093.406,143124.656,167661.248,135577.898,169794.166,85521.598
2,7.698970004336019,9.79,287.506,202.839,1.187,0.585,0.413,0.151,0.151,0.151,0.588,0.377,0.395,283.503,163.811,1.116,0.632,0.365,0.151,0.151,0.151,0.607,0.25,0.348,287.359,186.461,0.981,0.605,0.393,0.151,0.151,0.151,0.618,0.323,0.262,285.802,195.172,1.235,0.593,0.405,0.151,0.151,0.151,0.585,0.35,0.43,288.989,197.422,0.943,0.593,0.405,0.151,0.151,0.151,0.619,0.361,0.24,286.532,199.488,1.267,0.588,0.409,0.151,0.151,0.151,0.581,0.365,0.455,272.189,143.53,1.396,0.653,0.344,0.151,0.151,0.151,0.59,0.196,0.535,491.532,448.431,474.801,482.209,487.354,487.287,417.116,58899.521,46940.442,54046.025,56374.525,57511.426,57775.682,39647.796,0.151,0.151,0.496,0.496,0.497,0.496,0.497,0.496,0.495,0.454,0.401,0.401,0.455,0.407,0.467,0.44,128627.192,99232.162,107089.834,125736.737,111802.845,130712.717,94602.012
3,8.0,2.4,190.908,12.033,1.124,0.936,0.059,0.153,0.153,0.153,0.499,0.464,0.343,182.773,13.796,0.676,0.927,0.07,0.153,0.153,0.154,0.457,0.608,0.104,186.985,11.945,0.772,0.936,0.06,0.153,0.153,0.154,0.479,0.459,0.148,188.852,12.71,1.105,0.932,0.063,0.153,0.153,0.153,0.488,0.516,0.323,189.175,11.187,0.839,0.94,0.056,0.153,0.153,0.153,0.49,0.403,0.184,190.769,12.565,1.179,0.933,0.061,0.153,0.153,0.153,0.498,0.503,0.375,152.417,16.6,0.92,0.897,0.098,0.153,0.153,0.153,0.318,0.876,0.162,204.065,197.246,199.702,202.668,201.202,204.513,169.937,2525.305,2654.531,2387.097,2623.13,2284.493,2636.627,2685.603,0.153,0.153,0.903,0.89,0.904,0.898,0.91,0.899,0.845,0.435,0.39,0.362,0.442,0.359,0.459,0.452,5311.821,4556.688,4310.285,5478.306,4262.121,5666.796,5182.881
4,8.0,1.19,151.376,16.197,1.436,0.896,0.096,0.149,0.149,0.149,0.29,0.499,0.275,131.877,15.464,0.847,0.89,0.104,0.149,0.149,0.149,0.22,0.445,0.098,140.977,15.262,1.041,0.896,0.097,0.149,0.149,0.149,0.251,0.436,0.146,148.298,16.327,1.381,0.893,0.098,0.149,0.149,0.149,0.278,0.507,0.255,145.764,15.226,1.153,0.899,0.094,0.149,0.149,0.149,0.269,0.435,0.179,151.963,16.36,1.477,0.895,0.096,0.149,0.149,0.149,0.292,0.51,0.291,111.842,16.095,1.169,0.866,0.125,0.149,0.149,0.149,0.159,0.474,0.187,169.009,148.188,157.279,166.006,162.143,169.8,129.106,2692.489,2164.177,2314.188,2648.629,2405.104,2734.726,1949.667,0.149,0.149,0.844,0.835,0.845,0.84,0.848,0.842,0.799,0.355,0.254,0.278,0.347,0.294,0.364,0.273,6382.399,4040.658,4711.273,6159.278,5126.761,6576.953,4183.049
5,7.301029995663981,8.31,179.113,17.196,1.067,0.907,0.087,0.151,0.151,0.151,0.194,0.498,0.375,120.081,22.272,0.781,0.839,0.156,0.151,0.151,0.151,0.087,0.851,0.187,152.693,18.017,0.798,0.89,0.105,0.151,0.151,0.151,0.141,0.546,0.209,168.728,18.398,1.073,0.897,0.098,0.151,0.154,0.151,0.172,0.572,0.373,166.025,17.015,0.798,0.903,0.093,0.151,0.151,0.151,0.166,0.487,0.206,175.697,17.937,1.13,0.902,0.092,0.151,0.151,0.151,0.186,0.543,0.415,97.773,23.58,1.021,0.799,0.193,0.151,0.151,0.151,0.059,0.958,0.266,197.375,143.134,171.508,188.2,183.839,194.763,122.374,3289.404,2785.651,2887.322,3305.127,2971.063,3370.132,2429.389,0.151,0.151,0.861,0.758,0.835,0.845,0.855,0.853,0.698,0.355,0.375,0.299,0.372,0.287,0.382,0.428,6772.353,5017.663,5253.771,6825.551,5410.132,7124.901,4906.19
6,4.721246399047171,9.78,203.575,9.815,1.814,0.946,0.046,0.157,0.157,0.157,0.355,0.474,0.262,225.128,8.393,1.222,0.959,0.036,0.157,0.157,0.157,0.434,0.344,0.128,212.419,9.057,1.422,0.953,0.041,0.157,0.157,0.157,0.386,0.401,0.168,206.693,9.657,1.776,0.948,0.044,0.157,0.157,0.157,0.366,0.459,0.255,207.123,9.363,1.525,0.95,0.043,0.157,0.157,0.157,0.367,0.43,0.189,205.001,9.813,1.859,0.946,0.045,0.157,0.157,0.157,0.36,0.474,0.277,246.25,7.727,1.553,0.964,0.03,0.157,0.157,0.157,0.52,0.3,0.205,215.204,234.742,222.897,218.125,218.011,216.674,255.53,2385.199,2174.724,2238.618,2380.18,2269.409,2411.186,2297.223,0.157,0.157,0.919,0.939,0.929,0.921,0.925,0.919,0.946,0.364,0.302,0.318,0.36,0.329,0.37,0.341,6225.709,4717.605,5196.22,6142.321,5445.231,6368.432,5507.196
7,4.638272163982407,7.34,39.434,14.155,1.975,0.71,0.255,0.159,0.157,0.157,0.031,0.501,0.447,17.357,7.082,1.25,0.676,0.276,0.157,0.157,0.157,0.666,0.001,0.028,18.001,13.828,1.503,0.54,0.415,0.157,0.157,0.157,0.011,0.068,0.246,36.397,14.957,1.935,0.683,0.281,0.157,0.157,0.157,0.026,0.562,0.435,23.44,13.447,1.614,0.609,0.349,0.157,0.157,0.157,0.012,0.433,0.295,41.443,14.723,2.028,0.712,0.253,0.157,0.157,0.157,0.034,0.54,0.474,19.9,17.494,1.607,0.51,0.449,0.157,0.157,0.157,0.082,0.012,0.303,55.565,25.689,33.332,53.289,38.501,58.194,39.001,664.06,153.465,296.751,643.782,374.737,724.086,408.224,0.158,0.157,0.565,0.514,0.432,0.525,0.437,0.568,0.438,0.326,0.232,0.108,0.341,0.247,0.349,0.132,1822.167,332.773,704.182,1750.635,922.083,2019.763,1006.659
8,7.096910013008056,8.97,193.629,10.178,1.722,0.942,0.05,0.151,0.151,0.152,0.47,0.47,0.282,225.789,8.161,1.179,0.96,0.035,0.151,0.151,0.152,0.639,0.307,0.136,212.427,8.788,1.409,0.954,0.039,0.151,0.151,0.152,0.566,0.353,0.192,197.144,10.016,1.664,0.944,0.048,0.151,0.151,0.152,0.487,0.457,0.264,205.445,9.166,1.525,0.951,0.042,0.151,0.152,0.151,0.529,0.382,0.224,192.725,10.334,1.732,0.941,0.05,0.151,0.151,0.152,0.466,0.485,0.285,196.476,9.382,1.483,0.948,0.045,0.151,0.151,0.152,0.484,0.399,0.211,205.529,235.129,222.624,208.825,216.136,204.791,207.341,2321.73,2118.433,2178.424,2319.424,2210.413,2343.305,2148.641,0.151,0.151,0.913,0.94,0.931,0.916,0.926,0.912,0.921,0.407,0.361,0.37,0.403,0.378,0.412,0.365,5921.014,4525.988,5031.386,5814.543,5297.825,5998.257,5090.349
9,7.522878745280337,8.22,17.308,5.989,1.087,0.71,0.246,0.153,0.154,0.153,0.441,0.366,0.382,18.026,4.1,0.626,0.792,0.18,0.157,0.153,0.153,0.486,0.171,0.122,16.213,5.029,0.759,0.737,0.229,0.153,0.153,0.154,0.389,0.258,0.187,17.949,5.729,1.05,0.726,0.232,0.153,0.153,0.153,0.475,0.335,0.352,15.62,5.468,0.839,0.712,0.249,0.153,0.153,0.153,0.36,0.305,0.232,18.049,5.948,1.124,0.718,0.237,0.153,0.153,0.153,0.479,0.361,0.403,20.115,4.689,0.843,0.784,0.183,0.153,0.153,0.153,0.606,0.223,0.216,24.384,22.752,22.002,24.728,21.928,25.12,25.647,128.982,87.762,97.664,127.7,103.116,134.318,115.223,0.153,0.154,0.565,0.688,0.605,0.589,0.569,0.578,0.676,0.396,0.26,0.278,0.387,0.299,0.414,0.348,266.047,156.812,181.577,260.426,196.747,280.061,220.374
10,7.0,3.74,370.009,68.656,3.489,0.837,0.155,0.151,0.151,0.151,0.952,0.125,0.406,371.058,34.581,3.324,0.907,0.085,0.151,0.151,0.151,0.973,0.025,0.303,373.143,48.688,3.277,0.878,0.115,0.151,0.151,0.151,0.976,0.054,0.337,368.638,64.728,3.457,0.844,0.148,0.151,0.151,0.151,0.946,0.108,0.391,374.258,55.17,3.427,0.865,0.127,0.151,0.151,0.151,0.978,0.073,0.377,368.14,69.475,3.492,0.835,0.158,0.151,0.151,0.154,0.943,0.129,0.406,360.893,36.147,2.81,0.903,0.09,0.151,0.151,0.151,0.918,0.028,0.225,442.154,408.963,425.108,436.823,432.854,441.107,399.85,26933.741,14179.725,19549.954,25359.274,22119.334,27104.762,14160.98,0.151,0.151,0.755,0.861,0.817,0.766,0.797,0.752,0.854,0.495,0.434,0.456,0.482,0.476,0.492,0.391,116011.169,57237.878,79505.353,108287.856,93312.713,116866.697,51222.719
