mol_id,PKI,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,7.698970004336019,222.204,112.003,2.149,0.661,0.333,0.163,0.163,0.163,0.252,0.266,0.544,262.577,91.766,1.684,0.738,0.258,0.163,0.163,0.163,0.37,0.164,0.328,234.207,108.544,1.786,0.68,0.315,0.163,0.163,0.165,0.283,0.248,0.376,236.04,109.259,2.085,0.679,0.315,0.163,0.163,0.163,0.288,0.25,0.514,211.691,109.932,1.954,0.654,0.34,0.163,0.163,0.163,0.227,0.254,0.446,224.185,110.171,2.168,0.666,0.327,0.163,0.163,0.165,0.257,0.257,0.555,194.527,104.819,1.75,0.646,0.348,0.163,0.163,0.163,0.191,0.216,0.356,336.356,356.027,344.537,347.383,323.578,336.524,301.096,25605.733,24692.337,26033.845,26509.311,23900.196,25423.642,20914.043,0.163,0.163,0.491,0.606,0.52,0.519,0.491,0.499,0.491,0.354,0.287,0.302,0.351,0.309,0.356,0.254,79425.3,65614.032,71779.066,80625.335,69705.281,79309.155,56902.274
2,7.698970004336019,249.048,7.317,2.043,0.964,0.028,0.151,0.151,0.151,0.817,0.381,0.335,245.604,5.679,1.408,0.972,0.022,0.151,0.151,0.151,0.796,0.22,0.164,248.246,6.143,1.632,0.97,0.024,0.151,0.151,0.151,0.812,0.264,0.219,248.022,7.191,1.964,0.964,0.028,0.151,0.151,0.151,0.811,0.366,0.311,249.444,6.434,1.763,0.968,0.025,0.151,0.151,0.151,0.82,0.293,0.254,248.451,7.435,2.065,0.963,0.029,0.151,0.151,0.151,0.814,0.393,0.342,243.588,6.409,1.682,0.968,0.025,0.151,0.151,0.151,0.783,0.279,0.233,258.408,252.691,256.021,257.177,257.642,257.951,251.679,2346.134,1748.585,1940.151,2284.888,2056.189,2375.574,1981.601,0.151,0.151,0.946,0.958,0.954,0.947,0.952,0.945,0.952,0.511,0.393,0.432,0.496,0.456,0.516,0.432,6327.613,3964.861,4684.523,6045.294,5144.048,6448.211,4858.61
3,8.0,320.765,17.396,12.586,0.915,0.05,0.153,0.153,0.153,0.23,0.038,0.371,242.994,21.578,14.311,0.871,0.077,0.153,0.153,0.153,0.133,0.067,0.492,270.072,22.578,12.803,0.884,0.074,0.153,0.153,0.153,0.164,0.057,0.488,310.884,17.364,12.957,0.911,0.051,0.153,0.153,0.153,0.216,0.049,0.211,285.964,22.588,12.061,0.892,0.07,0.153,0.153,0.153,0.184,0.055,0.422,324.187,16.304,12.542,0.918,0.046,0.153,0.153,0.153,0.234,0.057,0.11,255.604,21.229,15.244,0.875,0.073,0.153,0.153,0.153,0.147,0.114,0.157,350.747,278.882,305.453,341.204,320.612,353.032,292.077,9836.114,9029.533,9844.536,9651.096,10180.717,9555.887,9646.252,0.153,0.153,0.872,0.807,0.826,0.867,0.838,0.877,0.813,0.213,0.231,0.236,0.159,0.22,0.134,0.139,80416.879,84344.738,88220.218,79934.009,88406.561,76199.141,92655.579
4,8.0,24.059,7.399,1.026,0.741,0.228,0.149,0.149,0.149,0.554,0.359,0.296,22.408,5.899,0.538,0.777,0.205,0.149,0.149,0.149,0.481,0.212,0.082,22.191,6.234,0.69,0.762,0.214,0.149,0.149,0.149,0.471,0.248,0.135,24.217,7.341,0.986,0.744,0.226,0.149,0.149,0.149,0.561,0.35,0.273,22.222,6.471,0.778,0.754,0.22,0.149,0.149,0.149,0.473,0.272,0.172,24.352,7.622,1.057,0.737,0.231,0.149,0.149,0.152,0.568,0.38,0.313,22.614,7.097,0.719,0.743,0.233,0.149,0.149,0.149,0.492,0.288,0.148,32.485,28.845,29.115,32.545,29.47,33.031,30.431,210.307,147.42,157.944,208.904,166.109,219.398,181.879,0.149,0.149,0.611,0.665,0.643,0.616,0.631,0.606,0.615,0.403,0.258,0.285,0.395,0.305,0.42,0.309,425.511,247.38,282.478,416.733,307.407,448.537,327.785
5,7.301029995663981,76.767,15.74,6.911,0.772,0.158,0.151,0.151,0.151,0.071,0.455,0.36,123.291,18.522,5.438,0.837,0.126,0.151,0.151,0.151,0.184,0.648,0.218,80.736,15.924,5.838,0.788,0.155,0.151,0.151,0.154,0.079,0.476,0.254,93.972,16.014,6.858,0.804,0.137,0.151,0.151,0.151,0.107,0.472,0.353,60.14,16.244,5.958,0.73,0.197,0.151,0.151,0.151,0.044,0.498,0.267,90.092,15.839,7.074,0.797,0.14,0.151,0.151,0.151,0.098,0.459,0.376,155.586,16.362,6.588,0.871,0.092,0.151,0.151,0.151,0.292,0.5,0.319,99.418,147.251,102.497,116.844,82.341,113.005,178.536,1847.68,3054.781,1849.897,2259.22,1431.952,2176.343,3678.366,0.151,0.151,0.658,0.756,0.682,0.706,0.596,0.696,0.807,0.295,0.35,0.27,0.31,0.27,0.311,0.37,10298.239,15620.053,9457.637,12697.146,7334.221,12383.733,20626.429
6,4.721246399047171,332.864,115.884,8.642,0.728,0.253,0.157,0.157,0.157,0.528,0.203,0.416,360.995,138.297,6.069,0.714,0.274,0.157,0.157,0.159,0.636,0.308,0.192,343.555,135.096,7.216,0.707,0.278,0.157,0.159,0.157,0.572,0.29,0.28,337.042,116.557,8.383,0.73,0.252,0.157,0.157,0.157,0.542,0.206,0.389,336.419,132.086,7.747,0.706,0.277,0.157,0.157,0.157,0.546,0.274,0.328,335.191,112.083,8.675,0.735,0.246,0.157,0.159,0.157,0.535,0.189,0.419,354.463,130.544,6.217,0.722,0.266,0.157,0.159,0.157,0.604,0.264,0.194,457.39,505.361,485.866,461.983,476.253,455.95,491.224,42451.536,52954.921,49866.599,43087.205,48065.919,41449.552,49288.27,0.157,0.158,0.592,0.571,0.561,0.594,0.56,0.603,0.582,0.382,0.379,0.381,0.379,0.383,0.381,0.354,376251.375,356475.286,385255.317,372862.189,392797.5,367829.644,337447.023
8,7.096910013008056,93.204,25.933,3.708,0.759,0.211,0.151,0.151,0.152,0.139,0.04,0.407,94.86,9.76,2.05,0.889,0.091,0.151,0.151,0.151,0.144,0.009,0.005,95.35,14.514,2.88,0.846,0.129,0.152,0.151,0.151,0.146,0.014,0.072,92.563,24.525,3.679,0.766,0.203,0.151,0.151,0.151,0.137,0.036,0.387,95.778,17.626,3.126,0.822,0.151,0.151,0.151,0.151,0.147,0.019,0.174,93.53,27.25,3.812,0.751,0.219,0.151,0.152,0.151,0.14,0.044,0.434,112.737,16.131,3.099,0.854,0.122,0.151,0.151,0.152,0.204,0.017,0.085,122.844,106.67,112.745,120.767,116.53,124.592,131.967,2858.736,1140.315,1700.364,2700.873,2042.613,3009.102,2217.87,0.151,0.151,0.638,0.834,0.769,0.65,0.733,0.626,0.781,0.195,0.053,0.077,0.187,0.113,0.206,0.102,11943.055,3145.25,5799.315,11172.578,7435.772,12849.281,7984.761
9,7.522878745280337,223.891,33.685,8.869,0.84,0.126,0.153,0.157,0.153,0.501,0.037,0.24,244.856,61.155,5.317,0.786,0.196,0.153,0.153,0.154,0.605,0.155,0.073,225.969,31.095,6.371,0.858,0.118,0.153,0.153,0.153,0.511,0.03,0.113,230.321,44.223,8.606,0.813,0.156,0.153,0.153,0.153,0.531,0.071,0.221,219.491,18.593,6.98,0.896,0.076,0.153,0.153,0.153,0.483,0.01,0.139,228.615,42.836,9.167,0.815,0.153,0.153,0.153,0.154,0.523,0.066,0.257,257.788,83.447,6.578,0.741,0.24,0.153,0.153,0.153,0.694,0.443,0.113,266.446,311.328,263.436,283.15,245.065,280.618,347.813,9826.337,16601.129,8664.419,12548.293,5742.867,12281.243,23756.23,0.154,0.153,0.76,0.68,0.787,0.72,0.843,0.722,0.612,0.259,0.278,0.218,0.274,0.211,0.282,0.417,76983.27,96530.243,53695.801,100488.662,34472.854,102330.734,165597.779
10,7.0,185.484,22.141,10.448,0.851,0.102,0.151,0.151,0.151,0.233,0.042,0.606,196.786,11.329,5.255,0.922,0.053,0.151,0.151,0.151,0.267,0.192,0.002,162.318,11.922,9.113,0.885,0.065,0.151,0.151,0.151,0.18,0.025,0.032,189.608,20.968,10.524,0.858,0.095,0.151,0.151,0.151,0.243,0.037,0.61,167.752,13.849,9.82,0.876,0.072,0.151,0.154,0.151,0.191,0.016,0.396,192.612,23.389,10.614,0.85,0.103,0.151,0.151,0.151,0.251,0.048,0.625,184.582,14.693,8.764,0.887,0.071,0.151,0.151,0.151,0.233,0.039,0.026,218.073,213.37,183.354,221.101,191.421,226.616,208.038,6276.089,3322.982,3523.125,6191.892,4106.636,6797.849,4458.382,0.151,0.151,0.776,0.883,0.828,0.786,0.815,0.775,0.831,0.293,0.154,0.079,0.297,0.201,0.308,0.099,49403.138,15251.541,21342.716,48254.47,27113.217,54843.81,28433.461
11,7.522878745280337,348.298,9.523,1.862,0.968,0.026,0.149,0.149,0.149,0.816,0.492,0.428,361.049,8.315,1.064,0.975,0.022,0.149,0.149,0.152,0.877,0.365,0.139,358.962,8.904,1.334,0.972,0.024,0.149,0.149,0.149,0.867,0.436,0.219,348.15,9.38,1.794,0.969,0.026,0.149,0.149,0.149,0.816,0.47,0.396,357.733,9.152,1.484,0.971,0.025,0.149,0.149,0.152,0.861,0.467,0.272,347.563,9.479,1.917,0.968,0.026,0.149,0.149,0.149,0.813,0.48,0.452,360.732,8.847,1.371,0.972,0.024,0.149,0.149,0.149,0.875,0.422,0.232,359.683,370.428,369.199,359.323,368.368,358.959,370.95,3983.154,3395.201,3686.758,3907.023,3818.361,3979.125,3698.154,0.149,0.15,0.953,0.962,0.958,0.953,0.957,0.952,0.959,0.578,0.46,0.508,0.561,0.533,0.582,0.51,10520.091,6959.843,8318.986,10124.963,9044.221,10653.903,8444.324
