mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,7.698970004336019,1.72,16.957,2.256,1.195,0.831,0.111,0.163,0.163,0.163,0.538,0.36,0.356,17.072,1.37,0.862,0.884,0.071,0.163,0.163,0.163,0.546,0.127,0.19,15.934,1.69,0.942,0.858,0.091,0.163,0.163,0.169,0.474,0.194,0.225,17.299,2.174,1.203,0.837,0.105,0.163,0.163,0.165,0.558,0.342,0.371,15.648,1.873,0.919,0.849,0.102,0.163,0.163,0.167,0.459,0.231,0.201,17.292,2.3,1.233,0.83,0.11,0.163,0.165,0.165,0.559,0.38,0.382,15.611,1.764,0.869,0.856,0.097,0.163,0.167,0.169,0.457,0.202,0.162,20.408,19.304,18.566,20.676,18.441,20.824,18.244,61.222,39.283,43.521,61.034,45.415,63.912,42.635,0.163,0.163,0.746,0.827,0.787,0.755,0.773,0.746,0.784,0.418,0.288,0.298,0.424,0.297,0.44,0.274,127.356,78.742,87.439,126.958,90.798,133.747,84.803
2,7.698970004336019,7.32,90.548,6.522,2.85,0.906,0.065,0.151,0.151,0.151,0.158,0.417,0.507,123.678,6.051,1.965,0.939,0.046,0.151,0.151,0.151,0.294,0.367,0.253,83.945,6.218,2.279,0.908,0.067,0.151,0.151,0.151,0.136,0.378,0.329,104.897,6.464,2.751,0.919,0.057,0.151,0.151,0.151,0.211,0.412,0.485,68.065,6.31,2.441,0.886,0.082,0.151,0.151,0.151,0.09,0.385,0.362,103.6,6.512,2.879,0.917,0.058,0.151,0.151,0.151,0.206,0.417,0.527,161.537,6.365,2.179,0.95,0.037,0.151,0.151,0.151,0.5,0.424,0.283,99.919,131.694,92.443,114.112,76.816,112.99,170.081,867.171,1003.286,727.463,984.462,611.046,991.594,1394.092,0.151,0.151,0.859,0.909,0.862,0.879,0.829,0.875,0.925,0.36,0.305,0.281,0.37,0.279,0.384,0.402,2649.974,2605.64,2009.611,2964.222,1736.332,3046.631,3804.621
3,8.0,9.45,113.811,10.879,1.147,0.904,0.086,0.153,0.153,0.153,0.149,0.495,0.329,53.48,13.386,0.675,0.792,0.198,0.153,0.154,0.153,0.033,0.73,0.103,75.439,11.336,0.817,0.861,0.129,0.153,0.153,0.154,0.066,0.534,0.16,106.512,11.622,1.106,0.893,0.097,0.153,0.153,0.153,0.13,0.564,0.298,87.97,10.452,0.902,0.886,0.105,0.153,0.153,0.154,0.089,0.456,0.202,115.669,11.384,1.179,0.902,0.089,0.153,0.153,0.153,0.154,0.542,0.345,55.107,15.117,0.918,0.775,0.212,0.153,0.153,0.153,0.035,0.951,0.191,125.837,67.542,87.591,119.24,99.324,128.233,71.141,1381.094,761.049,926.03,1368.507,1008.258,1466.65,897.493,0.153,0.153,0.857,0.688,0.792,0.84,0.829,0.853,0.662,0.324,0.289,0.253,0.331,0.249,0.347,0.392,2926.639,1312.053,1712.197,2856.509,1937.047,3147.966,1733.215
4,8.0,6.64,188.531,6.761,1.892,0.956,0.034,0.149,0.149,0.149,0.615,0.377,0.42,185.524,5.967,1.27,0.962,0.031,0.149,0.149,0.149,0.596,0.301,0.187,187.602,5.906,1.467,0.962,0.03,0.149,0.149,0.149,0.609,0.29,0.254,188.384,6.806,1.838,0.956,0.035,0.149,0.149,0.149,0.614,0.383,0.396,187.977,5.977,1.581,0.961,0.031,0.149,0.149,0.149,0.612,0.295,0.296,186.991,7.002,1.938,0.954,0.036,0.149,0.149,0.149,0.605,0.405,0.439,174.696,7.323,1.529,0.952,0.04,0.149,0.149,0.149,0.529,0.455,0.274,197.184,192.761,194.975,197.028,195.534,195.931,183.547,1644.112,1350.165,1391.856,1640.938,1430.103,1685.335,1557.572,0.149,0.149,0.934,0.944,0.943,0.934,0.942,0.932,0.928,0.471,0.361,0.384,0.465,0.401,0.483,0.419,4252.491,2948.57,3211.968,4194.736,3401.474,4418.939,3697.109
5,7.301029995663981,6.56,413.156,268.857,12.353,0.595,0.387,0.151,0.151,0.151,0.73,0.526,0.322,443.722,264.574,12.348,0.616,0.367,0.151,0.151,0.151,0.834,0.501,0.319,430.883,264.381,11.16,0.61,0.374,0.151,0.151,0.151,0.763,0.466,0.264,416.457,268.863,12.933,0.596,0.385,0.151,0.151,0.151,0.741,0.526,0.355,428.348,262.893,10.617,0.61,0.375,0.151,0.151,0.151,0.762,0.471,0.236,411.386,270.696,13.056,0.592,0.389,0.151,0.151,0.151,0.731,0.543,0.361,425.908,242.663,14.366,0.624,0.355,0.151,0.151,0.151,0.695,0.323,0.415,694.366,720.644,706.424,698.254,701.858,695.138,682.936,119504.735,126143.291,121676.55,120833.456,119948.664,120265.698,112956.433,0.151,0.151,0.473,0.474,0.476,0.472,0.477,0.472,0.468,0.526,0.551,0.498,0.541,0.49,0.545,0.478,1492340.845,1576454.7,1393701.066,1569677.586,1316251.251,1574881.54,1598349.259
6,4.721246399047171,1.1,233.002,151.216,3.461,0.601,0.39,0.157,0.159,0.157,0.413,0.909,0.473,236.486,153.351,2.338,0.603,0.391,0.157,0.157,0.157,0.503,0.689,0.216,241.848,154.55,2.736,0.606,0.387,0.157,0.157,0.159,0.453,0.929,0.298,231.146,151.218,3.383,0.599,0.392,0.157,0.157,0.159,0.422,0.867,0.455,243.499,153.983,2.936,0.608,0.385,0.157,0.157,0.157,0.439,0.967,0.341,228.918,150.461,3.539,0.598,0.393,0.157,0.157,0.157,0.414,0.858,0.497,222.774,143.718,2.588,0.604,0.389,0.157,0.157,0.157,0.525,0.403,0.26,387.679,392.175,399.134,385.746,400.417,382.918,369.081,36563.521,37176.636,38462.186,36246.839,38661.617,35785.692,32965.307,0.158,0.157,0.487,0.491,0.49,0.487,0.489,0.486,0.489,0.598,0.469,0.56,0.581,0.582,0.59,0.396,158909.75,122347.298,141133.535,154873.218,149153.536,158047.745,116208.772
7,4.638272163982407,5.21,107.194,9.86,1.102,0.907,0.083,0.157,0.157,0.157,0.174,0.493,0.355,100.403,8.983,0.756,0.912,0.082,0.157,0.157,0.157,0.152,0.415,0.164,103.911,8.943,0.83,0.914,0.079,0.157,0.157,0.157,0.163,0.406,0.207,105.738,9.903,1.097,0.906,0.085,0.157,0.157,0.159,0.169,0.499,0.358,105.673,9.02,0.873,0.914,0.078,0.157,0.157,0.159,0.169,0.412,0.226,107.017,10.053,1.15,0.905,0.085,0.157,0.157,0.157,0.173,0.513,0.39,72.245,9.99,1.024,0.868,0.12,0.157,0.157,0.159,0.079,0.536,0.288,118.156,110.142,113.684,116.738,115.566,118.219,83.259,1185.861,984.613,1022.967,1173.948,1053.299,1210.391,805.921,0.157,0.157,0.861,0.867,0.871,0.859,0.872,0.858,0.802,0.341,0.244,0.259,0.342,0.269,0.359,0.301,2468.281,1776.867,1908.07,2439.227,2001.377,2565.475,1628.069
8,7.096910013008056,2.38,12.494,6.551,0.921,0.626,0.328,0.152,0.151,0.151,0.505,0.595,0.249,10.004,6.667,0.548,0.581,0.387,0.152,0.152,0.151,0.328,0.631,0.082,10.834,6.491,0.673,0.602,0.361,0.151,0.155,0.151,0.382,0.593,0.132,12.269,6.584,0.89,0.621,0.333,0.152,0.151,0.152,0.487,0.602,0.229,11.324,6.445,0.741,0.612,0.348,0.151,0.155,0.151,0.416,0.582,0.165,12.668,6.644,0.942,0.625,0.328,0.155,0.152,0.152,0.519,0.612,0.257,11.105,7.03,0.725,0.589,0.373,0.151,0.152,0.151,0.405,0.701,0.147,19.965,17.219,17.997,19.743,18.51,20.255,18.86,99.377,75.834,81.973,97.563,86.157,102.372,91.209,0.151,0.152,0.439,0.452,0.444,0.432,0.44,0.438,0.442,0.45,0.347,0.369,0.439,0.388,0.463,0.418,194.683,129.599,147.277,189.235,158.781,201.954,166.64
9,7.522878745280337,7.69,16.011,8.023,0.928,0.641,0.321,0.153,0.153,0.153,0.485,0.399,0.314,18.046,5.156,0.565,0.759,0.217,0.153,0.153,0.153,0.619,0.163,0.108,15.847,6.391,0.627,0.693,0.28,0.153,0.153,0.153,0.476,0.249,0.143,16.787,7.65,0.924,0.662,0.302,0.153,0.153,0.153,0.534,0.363,0.31,15.013,7.023,0.669,0.661,0.309,0.153,0.153,0.157,0.427,0.3,0.163,16.657,8.031,0.986,0.649,0.313,0.153,0.153,0.154,0.525,0.402,0.354,20.17,5.794,0.806,0.753,0.216,0.153,0.153,0.153,0.775,0.205,0.211,24.962,23.767,22.865,25.361,22.705,25.674,26.77,150.767,106.162,115.223,150.992,120.171,158.102,137.799,0.153,0.153,0.462,0.639,0.54,0.493,0.492,0.473,0.63,0.399,0.297,0.289,0.402,0.296,0.427,0.397,294.96,182.503,201.582,294.958,213.402,315.621,258.784
10,7.0,4.14,117.774,13.748,3.985,0.869,0.101,0.151,0.151,0.151,0.159,0.468,0.396,85.004,13.736,3.302,0.833,0.135,0.151,0.151,0.151,0.083,0.472,0.274,106.85,12.662,3.436,0.869,0.103,0.151,0.151,0.151,0.131,0.396,0.297,111.336,13.891,3.93,0.862,0.108,0.151,0.151,0.151,0.142,0.479,0.387,114.702,12.856,3.57,0.875,0.098,0.151,0.151,0.151,0.15,0.408,0.32,114.332,14.048,4.065,0.863,0.106,0.151,0.151,0.151,0.149,0.49,0.413,70.459,14.283,3.592,0.798,0.162,0.151,0.151,0.154,0.057,0.512,0.328,135.506,102.042,122.948,129.157,131.127,132.445,88.334,2143.191,1493.629,1763.563,2038.709,1929.955,2128.017,1310.76,0.151,0.151,0.804,0.75,0.804,0.793,0.812,0.795,0.696,0.341,0.276,0.274,0.336,0.293,0.351,0.299,8730.325,5450.648,6534.696,8245.654,7325.381,8789.442,5013.721
