mol_id,PKI,conformations (ns),0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113
1,7.698970004336019,2.35,17.327,2.122,1.249,0.837,0.103,0.163,0.163,0.165,0.531,0.332,0.35,17.955,1.346,0.86,0.891,0.067,0.163,0.163,0.163,0.576,0.155,0.178,16.436,1.624,0.93,0.865,0.086,0.163,0.163,0.163,0.479,0.192,0.2,17.826,2.021,1.272,0.844,0.096,0.165,0.163,0.165,0.563,0.308,0.377,15.951,1.801,0.914,0.855,0.096,0.163,0.163,0.163,0.45,0.227,0.184,17.705,2.151,1.304,0.837,0.102,0.163,0.163,0.163,0.555,0.344,0.384,15.823,1.777,0.854,0.857,0.096,0.165,0.163,0.163,0.443,0.217,0.146,20.699,20.161,18.991,21.119,18.666,21.16,18.454,61.073,40.766,43.5,61.264,44.963,63.977,43.149,0.164,0.163,0.756,0.836,0.798,0.766,0.782,0.755,0.786,0.404,0.303,0.29,0.416,0.287,0.428,0.268,127.714,81.715,87.33,128.198,89.902,134.795,85.618
2,7.698970004336019,2.5,178.777,14.339,1.376,0.919,0.074,0.151,0.151,0.151,0.232,0.494,0.412,143.351,14.758,1.24,0.9,0.093,0.151,0.151,0.151,0.15,0.528,0.324,161.17,13.91,1.136,0.915,0.079,0.151,0.151,0.153,0.189,0.467,0.28,172.212,14.673,1.423,0.915,0.078,0.151,0.151,0.151,0.216,0.518,0.442,170.3,13.604,1.105,0.92,0.074,0.151,0.151,0.151,0.211,0.445,0.263,177.348,14.658,1.462,0.917,0.076,0.151,0.151,0.151,0.229,0.517,0.467,103.117,16.892,1.562,0.848,0.139,0.151,0.151,0.151,0.078,0.696,0.511,194.492,159.348,176.216,188.308,185.009,193.468,121.571,2829.234,2311.575,2440.821,2792.735,2519.993,2880.244,1929.335,0.151,0.151,0.879,0.849,0.872,0.872,0.881,0.875,0.772,0.38,0.334,0.312,0.392,0.307,0.404,0.428,6550.522,5093.783,5164.204,6575.555,5266.096,6873.378,4771.538
3,8.0,8.1,245.743,161.105,3.99,0.598,0.392,0.153,0.153,0.153,0.392,0.947,0.378,225.682,150.133,3.986,0.594,0.395,0.153,0.153,0.153,0.494,0.354,0.37,228.408,158.436,3.738,0.585,0.406,0.153,0.153,0.153,0.412,0.653,0.327,242.643,160.062,4.086,0.596,0.393,0.153,0.153,0.154,0.405,0.873,0.397,232.432,160.849,3.659,0.586,0.405,0.153,0.153,0.153,0.382,0.841,0.315,247.427,160.703,4.118,0.6,0.39,0.153,0.153,0.154,0.403,0.93,0.403,209.744,128.237,4.302,0.613,0.375,0.153,0.153,0.154,0.532,0.15,0.421,410.838,379.801,390.582,406.792,396.94,412.248,342.283,41213.724,35380.281,37634.018,40483.602,38825.597,41443.036,28350.968,0.153,0.153,0.485,0.484,0.486,0.485,0.486,0.485,0.481,0.572,0.406,0.464,0.558,0.513,0.579,0.368,199590.42,170815.457,173280.428,199593.345,176033.411,205605.912,144405.531
4,8.0,5.65,85.44,17.066,3.972,0.802,0.16,0.149,0.149,0.149,0.099,0.472,0.371,43.932,17.035,3.307,0.684,0.265,0.149,0.149,0.149,0.028,0.483,0.265,59.05,16.755,3.365,0.746,0.212,0.149,0.149,0.149,0.048,0.48,0.273,80.956,17.346,3.985,0.791,0.17,0.149,0.149,0.149,0.089,0.493,0.375,67.533,16.497,3.442,0.772,0.189,0.149,0.149,0.149,0.062,0.454,0.283,87.448,17.084,4.103,0.805,0.157,0.149,0.149,0.149,0.104,0.472,0.396,44.613,15.784,3.959,0.693,0.245,0.149,0.149,0.149,0.028,0.445,0.371,106.478,64.274,79.17,102.287,87.472,108.635,64.356,1865.27,949.988,1244.474,1796.003,1403.307,1922.881,943.29,0.149,0.149,0.704,0.525,0.619,0.687,0.658,0.707,0.54,0.314,0.259,0.267,0.319,0.267,0.324,0.281,7763.268,3489.025,4652.729,7493.973,5325.331,8161.815,3795.397
5,7.301029995663981,5.89,219.984,8.205,2.085,0.955,0.036,0.151,0.151,0.151,0.891,0.396,0.354,220.553,6.191,1.93,0.964,0.027,0.151,0.151,0.151,0.902,0.191,0.318,219.483,6.741,1.713,0.963,0.03,0.151,0.151,0.151,0.889,0.254,0.246,220.789,8.164,2.205,0.955,0.035,0.151,0.151,0.151,0.899,0.385,0.412,217.828,6.931,1.6,0.962,0.031,0.151,0.151,0.151,0.874,0.278,0.203,221.014,8.459,2.269,0.954,0.037,0.151,0.151,0.151,0.9,0.419,0.432,218.279,7.756,2.269,0.956,0.034,0.151,0.151,0.151,0.888,0.277,0.389,230.274,228.673,227.938,231.158,226.359,231.742,228.304,2280.639,1802.964,1867.188,2307.248,1869.372,2390.331,2205.836,0.151,0.151,0.933,0.947,0.944,0.933,0.943,0.931,0.934,0.547,0.47,0.463,0.565,0.452,0.584,0.518,6273.98,4666.575,4630.183,6512.396,4511.049,6864.399,6275.652
6,4.721246399047171,1.49,108.302,5.652,1.887,0.935,0.049,0.157,0.157,0.157,0.221,0.537,0.461,92.273,5.344,1.194,0.934,0.054,0.157,0.157,0.157,0.161,0.512,0.167,102.796,5.315,1.461,0.938,0.049,0.157,0.157,0.159,0.2,0.491,0.268,105.681,5.662,1.835,0.934,0.05,0.157,0.157,0.157,0.211,0.542,0.434,107.008,5.342,1.589,0.939,0.047,0.157,0.157,0.157,0.216,0.49,0.324,106.669,5.737,1.925,0.933,0.05,0.157,0.157,0.157,0.215,0.552,0.479,78.479,5.582,1.409,0.918,0.065,0.157,0.159,0.157,0.116,0.565,0.213,115.841,98.81,109.572,113.178,113.939,114.33,85.471,827.153,609.604,704.229,802.609,750.199,828.259,556.546,0.157,0.157,0.902,0.901,0.907,0.901,0.909,0.899,0.877,0.406,0.28,0.32,0.396,0.343,0.415,0.298,2098.21,1297.061,1611.752,2013.49,1772.691,2120.3,1259.463
7,4.638272163982407,0.66,15.594,4.36,0.932,0.747,0.209,0.157,0.157,0.157,0.493,0.42,0.318,18.032,2.524,0.564,0.854,0.119,0.157,0.159,0.157,0.659,0.14,0.108,15.771,3.271,0.674,0.8,0.166,0.157,0.157,0.157,0.504,0.236,0.165,16.375,4.132,0.904,0.765,0.193,0.157,0.157,0.157,0.544,0.377,0.294,14.858,3.671,0.737,0.771,0.191,0.157,0.157,0.157,0.448,0.297,0.202,16.187,4.379,0.961,0.752,0.203,0.157,0.157,0.157,0.531,0.423,0.334,20.486,2.791,0.752,0.853,0.116,0.157,0.157,0.157,0.85,0.169,0.188,20.886,21.119,19.716,21.411,19.265,21.527,24.029,86.592,57.095,64.43,86.199,68.191,90.647,74.693,0.157,0.158,0.62,0.781,0.7,0.647,0.657,0.628,0.779,0.41,0.302,0.302,0.405,0.316,0.429,0.402,170.868,103.876,118.937,168.774,127.628,180.307,141.746
8,7.096910013008056,1.44,11.695,5.012,1.612,0.638,0.274,0.151,0.151,0.151,0.484,0.504,0.248,9.29,5.243,1.036,0.597,0.337,0.151,0.151,0.151,0.307,0.558,0.104,10.139,5.016,1.174,0.621,0.307,0.151,0.152,0.155,0.366,0.51,0.132,11.465,5.05,1.585,0.633,0.279,0.151,0.151,0.151,0.465,0.512,0.241,10.627,4.949,1.262,0.631,0.294,0.151,0.151,0.151,0.402,0.495,0.152,11.851,5.11,1.657,0.637,0.274,0.151,0.151,0.151,0.497,0.523,0.261,10.375,5.611,1.209,0.603,0.326,0.151,0.151,0.152,0.384,0.636,0.138,18.318,15.568,16.328,18.1,16.838,18.618,17.195,85.539,63.751,68.642,84.083,72.246,88.665,77.547,0.151,0.151,0.458,0.4,0.431,0.45,0.447,0.455,0.405,0.412,0.323,0.336,0.406,0.35,0.427,0.386,198.326,129.754,144.667,193.974,155.443,207.626,165.149
9,7.522878745280337,5.92,188.857,13.818,1.162,0.927,0.068,0.153,0.153,0.153,0.498,0.465,0.363,158.561,14.531,0.663,0.913,0.084,0.153,0.153,0.154,0.352,0.504,0.116,176.336,12.944,0.767,0.928,0.068,0.153,0.153,0.154,0.434,0.406,0.153,183.401,14.42,1.134,0.922,0.072,0.153,0.153,0.153,0.469,0.506,0.346,184.385,12.384,0.844,0.933,0.063,0.153,0.153,0.153,0.474,0.373,0.186,186.459,14.494,1.22,0.922,0.072,0.153,0.153,0.153,0.485,0.511,0.403,161.634,17.025,0.971,0.9,0.095,0.153,0.153,0.154,0.366,0.684,0.246,203.837,173.756,190.048,198.955,197.613,202.172,179.63,2845.15,2418.96,2427.782,2869.014,2449.439,2947.655,2925.283,0.153,0.153,0.89,0.869,0.892,0.883,0.9,0.883,0.85,0.442,0.324,0.331,0.44,0.344,0.466,0.432,6080.775,4121.416,4369.468,6067.48,4573.966,6446.873,5776.893
10,7.0,1.42,36.888,10.426,1.403,0.757,0.214,0.151,0.151,0.151,0.04,0.657,0.399,16.819,6.723,1.263,0.678,0.271,0.151,0.151,0.151,0.028,0.006,0.338,20.651,9.103,1.193,0.667,0.294,0.151,0.151,0.154,0.016,0.123,0.291,34.621,10.484,1.387,0.745,0.225,0.151,0.151,0.151,0.036,0.655,0.384,24.479,9.646,1.272,0.692,0.273,0.151,0.151,0.151,0.019,0.353,0.346,38.573,10.608,1.426,0.762,0.21,0.151,0.151,0.151,0.044,0.681,0.404,22.316,9.337,1.263,0.678,0.284,0.151,0.151,0.151,0.02,0.088,0.288,48.717,24.805,30.946,46.492,35.397,50.608,32.916,450.954,142.804,223.465,425.525,279.533,479.336,248.347,0.151,0.151,0.636,0.517,0.501,0.617,0.537,0.643,0.517,0.365,0.124,0.143,0.358,0.24,0.376,0.132,1039.176,310.392,478.598,975.47,615.242,1113.504,544.45
