mol_id,PKI,0,1,2,3,5,8,9,10,20,21,32,75,76,100,101,106
1,5.823908740944319,22.51,3.042,2.213,0.811,0.148,0.562,0.397,0.388,0.373,0.132,0.318,0.371,0.238,0.449,0.381,0.498
2,6.045757490560675,24.935,3.045,1.234,0.854,0.149,0.548,0.503,0.313,0.341,0.162,0.206,0.331,0.308,0.455,0.39,0.512
3,6.1938200260161125,332.713,5.75,1.511,0.979,0.149,0.682,0.319,0.378,0.165,0.205,0.251,0.301,0.376,0.46,0.324,0.396
4,5.522878745280337,19.568,4.831,1.922,0.743,0.149,0.563,0.419,0.359,0.136,0.266,0.242,0.177,0.334,0.447,0.36,0.521
5,5.522878745280337,19.636,4.02,1.027,0.796,0.149,0.536,0.464,0.354,0.172,0.137,0.191,0.235,0.248,0.451,0.363,0.511
6,5.522878745280337,404.766,197.973,1.494,0.67,0.145,0.544,0.326,0.462,0.282,0.17,0.26,0.276,0.282,0.444,0.343,0.359
7,5.552841968657781,392.065,7.786,0.796,0.979,0.152,0.949,0.435,0.298,0.381,0.165,0.158,0.375,0.307,0.561,0.483,0.501
9,5.619788758288394,63.547,8.729,1.058,0.867,0.148,0.154,0.525,0.303,0.288,0.152,0.163,0.301,0.286,0.327,0.303,0.48
10,5.180456064458132,21.23,3.854,1.382,0.802,0.149,0.523,0.443,0.342,0.235,0.273,0.237,0.342,0.328,0.436,0.29,0.377
11,6.3979400086720375,223.36,17.401,1.695,0.921,0.15,0.262,0.529,0.441,0.673,0.3,0.291,0.873,0.286,0.411,0.395,0.459
12,5.6020599913279625,11.586,5.499,2.411,0.594,0.147,0.552,0.427,0.419,0.318,0.279,0.276,0.392,0.356,0.466,0.32,0.373
13,5.0,17.581,5.705,1.196,0.718,0.151,0.628,0.539,0.368,0.315,0.154,0.193,0.387,0.298,0.512,0.351,0.433
14,5.102372908709558,56.494,9.198,1.526,0.84,0.148,0.176,0.054,0.293,0.365,0.127,0.157,0.79,0.198,0.174,0.261,0.488
15,5.795880017344075,32.328,2.726,1.22,0.891,0.149,0.582,0.489,0.446,0.265,0.124,0.214,0.298,0.269,0.506,0.28,0.355
16,5.102372908709558,228.272,91.691,2.819,0.707,0.151,0.601,0.399,0.429,0.543,0.157,0.243,0.535,0.226,0.476,0.444,0.47
17,6.795880017344075,25.123,3.415,1.693,0.831,0.151,0.558,0.474,0.365,0.388,0.131,0.207,0.519,0.15,0.466,0.377,0.465
18,7.0,400.137,58.412,1.902,0.869,0.149,0.359,0.128,0.469,0.216,0.19,0.268,0.221,0.32,0.318,0.294,0.32
19,5.6020599913279625,11.928,7.46,1.633,0.567,0.149,0.498,0.524,0.291,0.417,0.162,0.164,0.472,0.28,0.438,0.316,0.39
20,6.301029995663981,24.082,3.044,2.2,0.821,0.151,0.548,0.42,0.505,0.336,0.168,0.325,0.368,0.381,0.491,0.399,0.442
21,6.301029995663981,326.769,7.731,1.833,0.972,0.149,0.371,0.431,0.385,0.417,0.172,0.243,0.381,0.278,0.396,0.37,0.431
22,5.102372908709558,185.02,12.811,3.155,0.921,0.145,0.58,0.489,0.364,0.331,0.162,0.217,0.382,0.24,0.478,0.336,0.365
24,5.795880017344075,179.582,21.232,2.002,0.885,0.149,0.369,0.463,0.489,0.417,0.18,0.269,0.495,0.323,0.44,0.302,0.354
25,6.301029995663981,231.244,153.233,2.442,0.598,0.147,0.368,0.341,0.402,0.326,0.362,0.351,0.345,0.373,0.37,0.394,0.435
26,5.3979400086720375,34.431,2.114,1.577,0.903,0.149,0.551,0.35,0.455,0.192,0.166,0.263,0.346,0.245,0.452,0.322,0.421
27,6.102372908709558,25.46,3.528,1.651,0.831,0.151,0.585,0.428,0.408,0.476,0.102,0.197,0.471,0.283,0.474,0.539,0.442
28,5.301029995663981,39.169,3.76,1.638,0.879,0.144,0.657,0.439,0.347,0.246,0.194,0.214,0.308,0.345,0.481,0.283,0.368
29,5.520856752021387,215.723,7.286,2.169,0.958,0.144,0.918,0.362,0.33,0.24,0.175,0.235,0.33,0.254,0.536,0.452,0.495
30,7.031517051446065,27.442,16.608,6.491,0.543,0.14,0.19,0.033,0.498,0.72,0.001,0.363,0.076,0.008,0.24,0.453,0.233
31,6.366531544420414,295.544,73.064,6.101,0.789,0.138,0.746,0.097,0.486,0.336,0.412,0.468,0.914,0.485,0.443,0.477,0.746
32,6.0,70.33,9.68,4.423,0.833,0.139,0.095,0.556,0.444,0.469,0.331,0.364,0.64,0.413,0.365,0.325,0.392
33,6.0,111.235,5.844,3.611,0.922,0.138,0.129,0.356,0.395,0.444,0.459,0.315,0.714,0.568,0.294,0.311,0.443
34,7.721246399047171,357.438,35.166,3.802,0.902,0.139,0.974,0.064,0.349,0.201,0.316,0.299,0.436,0.329,0.462,0.476,0.544
35,6.795880017344075,317.735,41.887,6.777,0.867,0.138,0.398,0.043,0.286,0.042,0.448,0.225,0.017,0.376,0.243,0.357,0.311
36,6.0,338.127,9.611,6.09,0.956,0.14,0.873,0.325,0.163,0.331,0.034,0.058,0.383,0.068,0.454,0.41,0.436
38,5.2441251443275085,368.858,5.319,2.4,0.98,0.147,0.896,0.427,0.402,0.25,0.263,0.286,0.377,0.345,0.575,0.468,0.532
39,6.3979400086720375,22.119,4.238,1.51,0.794,0.147,0.527,0.413,0.453,1.065,0.096,0.214,0.399,0.274,0.464,0.683,0.412
40,5.698970004336019,114.741,12.862,3.593,0.875,0.144,0.161,0.491,0.444,0.444,0.202,0.285,0.57,0.303,0.365,0.288,0.335
41,6.154901959985743,167.278,12.072,2.173,0.922,0.143,0.197,0.393,0.358,0.317,0.114,0.181,0.363,0.222,0.316,0.2,0.256
42,5.508638306165727,23.493,10.857,0.904,0.666,0.141,0.466,0.318,0.412,0.403,0.137,0.225,0.607,0.261,0.399,0.315,0.435
43,5.522878745280337,12.399,6.821,3.139,0.555,0.141,0.432,0.432,0.334,0.382,0.135,0.193,0.37,0.185,0.4,0.367,0.36
44,6.102372908709558,49.64,11.419,7.44,0.725,0.142,0.046,0.462,0.386,0.489,0.331,0.354,0.62,0.362,0.298,0.293,0.374
45,6.721246399047171,21.01,3.739,2.028,0.785,0.142,0.439,0.364,0.474,0.239,0.237,0.29,0.394,0.315,0.426,0.369,0.419
46,8.102372908709558,30.651,4.306,2.421,0.82,0.144,0.492,0.381,0.414,0.21,0.21,0.256,0.313,0.288,0.429,0.309,0.402
47,5.040958607678906,157.258,10.631,1.71,0.927,0.153,0.39,0.418,0.448,0.823,0.162,0.25,0.797,0.276,0.419,0.453,0.432
48,5.42021640338319,237.013,152.631,2.691,0.604,0.147,0.277,0.391,0.429,0.436,0.275,0.301,0.513,0.329,0.366,0.335,0.393
49,5.580044251510242,161.699,7.07,1.812,0.948,0.151,0.582,0.455,0.43,0.307,0.218,0.271,0.429,0.26,0.489,0.369,0.401
50,8.522878745280337,20.33,4.982,1.302,0.764,0.145,0.457,0.48,0.285,0.351,0.191,0.17,0.333,0.219,0.407,0.332,0.352
51,5.329754146925876,33.67,2.161,1.121,0.911,0.149,0.656,0.476,0.344,0.213,0.223,0.209,0.327,0.302,0.492,0.341,0.399
52,6.8297382846050425,143.07,19.719,2.464,0.866,0.144,0.08,0.433,0.387,0.385,0.206,0.264,0.481,0.275,0.3,0.253,0.296
53,6.1938200260161125,77.21,31.891,16.154,0.616,0.143,0.036,0.341,0.038,0.001,0.002,0.007,0.618,0.01,0.138,0.199,0.213
55,5.978810700930062,92.717,24.624,6.625,0.748,0.15,0.237,0.032,0.433,0.021,0.001,0.023,0.015,0.079,0.234,0.074,0.122
56,5.510041520575165,36.528,2.293,0.864,0.92,0.149,0.596,0.485,0.333,0.297,0.117,0.17,0.387,0.228,0.471,0.299,0.365
57,7.886056647693163,23.139,5.961,3.112,0.718,0.143,0.499,0.457,0.275,0.327,0.096,0.156,0.399,0.144,0.41,0.303,0.366
58,6.764471553092451,38.319,5.475,2.524,0.827,0.14,0.568,0.363,0.386,0.205,0.223,0.251,0.247,0.311,0.439,0.341,0.401
59,5.441291429466834,30.994,1.89,1.418,0.904,0.149,0.619,0.495,0.345,0.266,0.171,0.217,0.377,0.232,0.486,0.344,0.396
60,5.429457060118103,279.172,12.791,3.871,0.944,0.151,0.963,0.276,0.436,0.129,0.247,0.342,0.178,0.517,0.558,0.536,0.582
61,6.3979400086720375,19.587,8.118,2.363,0.651,0.141,0.624,0.414,0.331,0.291,0.267,0.232,0.38,0.386,0.456,0.355,0.458
62,5.5003129173815966,36.579,3.034,1.75,0.884,0.146,0.62,0.47,0.242,0.214,0.098,0.136,0.326,0.172,0.444,0.279,0.333
63,6.0655015487564325,466.577,18.321,4.379,0.954,0.139,0.583,0.451,0.417,0.344,0.143,0.23,0.457,0.237,0.484,0.324,0.398
64,7.795880017344075,75.205,22.382,3.214,0.746,0.144,0.108,0.302,0.41,0.168,0.242,0.276,0.273,0.281,0.273,0.162,0.222
65,5.480172006224281,40.922,2.403,1.05,0.922,0.146,0.631,0.405,0.4,0.148,0.131,0.188,0.271,0.267,0.479,0.263,0.345
66,7.698970004336019,151.911,35.187,3.309,0.798,0.143,0.467,0.021,0.29,0.001,0.063,0.178,0.007,0.171,0.259,0.208,0.255
67,5.896196279044043,9.994,4.051,2.799,0.593,0.148,0.441,0.483,0.433,0.375,0.175,0.248,0.493,0.334,0.452,0.299,0.386
68,6.832682665251824,153.262,3.876,2.265,0.961,0.145,0.584,0.455,0.404,0.376,0.16,0.232,0.453,0.226,0.481,0.409,0.458
69,5.610833915635467,50.081,25.086,1.953,0.649,0.148,0.069,0.614,0.399,0.497,0.198,0.241,0.54,0.358,0.361,0.245,0.315
70,5.207608310501746,13.062,8.778,3.518,0.515,0.138,0.508,0.519,0.42,0.437,0.234,0.309,0.549,0.332,0.482,0.369,0.446
71,5.3979400086720375,25.969,4.026,2.617,0.796,0.136,0.515,0.437,0.473,0.302,0.232,0.293,0.404,0.403,0.475,0.341,0.436
73,5.301029995663981,265.571,15.374,7.402,0.921,0.137,0.821,0.367,0.456,0.412,0.257,0.351,0.454,0.374,0.548,0.535,0.584
74,5.958607314841775,246.534,165.51,6.068,0.59,0.137,0.349,0.331,0.336,0.156,0.185,0.252,0.176,0.285,0.339,0.248,0.295
75,5.522878745280337,27.574,3.789,1.452,0.84,0.142,0.508,0.473,0.402,0.211,0.138,0.206,0.305,0.359,0.461,0.278,0.404
76,5.537602002101044,249.163,51.767,6.738,0.81,0.143,0.709,0.039,0.505,0.003,0.031,0.329,0.017,0.381,0.418,0.247,0.382
77,5.522878745280337,29.104,17.714,3.902,0.574,0.141,0.565,0.025,0.421,0.006,0.004,0.079,0.011,0.199,0.337,0.164,0.253
78,5.522878745280337,345.797,3.284,1.541,0.986,0.141,0.508,0.375,0.361,0.17,0.194,0.242,0.277,0.295,0.415,0.325,0.41
80,8.045757490560675,26.272,4.153,1.339,0.827,0.145,0.529,0.526,0.446,0.373,0.328,0.303,0.403,0.362,0.5,0.43,0.485
81,8.190440285364732,236.825,7.382,1.887,0.962,0.149,0.843,0.434,0.466,0.216,0.283,0.303,0.247,0.416,0.581,0.411,0.479
82,7.920818753952375,210.471,5.546,1.378,0.968,0.146,0.829,0.537,0.413,0.377,0.363,0.29,0.408,0.438,0.593,0.527,0.561
83,7.939302159646388,275.441,88.684,5.277,0.746,0.147,0.73,0.115,0.513,0.007,0.359,0.393,0.044,0.388,0.453,0.385,0.379
